"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73975","Pomazánka z medvědího česneku a sušených rajčat","https://www.toprecepty.cz/recept/73975-pomazanka-z-medvediho-cesneku-a-susenych-rajcat/","https://static.toprecepty.cz/fotky/recepty/0653/pomazanka-z-medvediho-cesneku-a-susenych-rajcat-245360-270-160-exact.jpg","5","6","0,0","(0×)","mika59","3. 4. 2023 20:43","2 názory","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (9x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73975"
"73974","Kuřecí vývar do zásoby","https://www.toprecepty.cz/recept/73974-kureci-vyvar-do-zasoby/","https://static.toprecepty.cz/fotky/recepty/0653/kureci-vyvar-do-zasoby-245342-270-160-exact.jpg","5","6","5,0","(1×)","Anna Kocikova","3. 4. 2023 19:45","3 názory","






        
												840 min
							
							
 (840 min 
 tepelná úprava, Doba tepelné úpravy jak vaření polévky, tak i zavařování. Bez 24 hodinové přestávky mezi sterilováním.) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73974"
"73973","Nepečený turecký ""dort""","https://www.toprecepty.cz/recept/73973-nepeceny-turecky-dort/","https://static.toprecepty.cz/fotky/recepty/0652/nepeceny-turecky-dort-245337-270-160-exact.jpg","5","6","0,0","(0×)","tejaja","3. 4. 2023 18:43","2 názory","






        
												20 min
							
							
 (20 min 
 příprava, +chlazení) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73973"
"73972","Vepřové na pórku a houbách","https://www.toprecepty.cz/recept/73972-veprove-na-porku-a-houbach/","https://static.toprecepty.cz/fotky/recepty/0652/veprove-na-porku-a-houbach-245335-270-160-exact.jpg","5","6","0,0","(0×)","RubyRom","3. 4. 2023 17:32","2 názory","






        
												80 min
							
							
 (35 min 
 příprava + 45 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73972"
"73971","Vločková polévka mé maminky","https://www.toprecepty.cz/recept/73971-vlockova-polevka-me-maminky/","https://static.toprecepty.cz/fotky/recepty/0652/vlockova-polevka-me-maminky-245323-270-160-exact.jpg","5","6","0,0","(0×)","Lenka Škulinová","3. 4. 2023 12:14","0 názorů","






        
												50 min
							
							
 (15 min 
 příprava + 35 min 
 tepelná úprava, + alespoň tři hodiny namočení ve vodě před samotným vařením) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73971"
"73970","Hovězí líčka na černém pivu","https://www.toprecepty.cz/recept/73970-hovezi-licka-na-cernem-pivu/","https://static.toprecepty.cz/fotky/recepty/0652/hovezi-licka-na-cernem-pivu-245320-270-160-exact.jpg","5","6","0,0","(0×)","Lenka Škulinová","3. 4. 2023 11:37","0 názorů","






        
												50 min
							
							
 (10 min 
 příprava + 40 min 
 tepelná úprava) 
				
","5","porcí","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73970"
"73969","Pikantní vepřové řízečky","https://www.toprecepty.cz/recept/73969-pikantni-veprove-rizecky/","https://static.toprecepty.cz/fotky/recepty/0652/pikantni-veprove-rizecky-245319-270-160-exact.jpg","5","6","5,0","(1×)","RubyRom","3. 4. 2023 11:09","0 názorů","






        
												55 min
							
							
 (35 min 
 příprava + 20 min 
 tepelná úprava, bez doby marinování masa) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (25x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73969"
"73968","Pikantní zeleninová polévka s máslovými fazolemi","https://www.toprecepty.cz/recept/73968-pikantni-zeleninova-polevka-s-maslovymi-fazolemi/","https://static.toprecepty.cz/fotky/recepty/0652/pikantni-zeleninova-polevka-s-maslovymi-fazolemi-245312-270-160-exact.jpg","5","6","0,0","(0×)","Marie Svarcova","3. 4. 2023 08:57","0 názorů","






        
												30 min
							
							
 (10 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","litry","['Suroviny', 'K dokončení']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73968"
"73967","Brokolicovo-tykvová polévka","https://www.toprecepty.cz/recept/73967-brokolicovo-tykvova-polevka/","https://static.toprecepty.cz/fotky/recepty/0652/brokolicovo-tykvova-polevka-245307-270-160-exact.jpg","5","6","5,0","(1×)","tejaja","2. 4. 2023 19:01","2 názory","






        
												20 min
							
							
 (10 min 
 příprava + 10 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/73967"
"73966","Jáhly zapékané se zeleninou","https://www.toprecepty.cz/recept/73966-jahly-zapekane-se-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0652/jahly-zapekane-se-zeleninou-245302-270-160-exact.jpg","5","6","0,0","(0×)","tejaja","2. 4. 2023 18:44","0 názorů","






        
												55 min
							
							
 (15 min 
 příprava + 40 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny', 'Na zalití']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73966"
"73965","Mrkvové muffiny ze špaldové mouky","https://www.toprecepty.cz/recept/73965-mrkvove-muffiny-ze-spaldove-mouky/","https://static.toprecepty.cz/fotky/recepty/0652/mrkvove-muffiny-ze-spaldove-mouky-245300-270-160-exact.jpg","5","6","0,0","(0×)","ducklet","2. 4. 2023 15:11","1 názor","






        
												40 min
							
							
 (15 min 
 příprava + 25 min 
 tepelná úprava) 
				
","6","kusů","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73965"
"73963","Křehké nejen povidlové koláčky","https://www.toprecepty.cz/recept/73963-krehke-nejen-povidlove-kolacky/","https://static.toprecepty.cz/fotky/recepty/0652/krehke-nejen-povidlove-kolacky-245330-270-160-exact.jpg","5","6","0,0","(0×)","Vladka321","2. 4. 2023 14:31","0 názorů","






        
												42 min
							
							
 (30 min 
 příprava + 12 min 
 tepelná úprava, + 30 minut v mrazáku) 
				
","18","kusů","['Suroviny', 'Těsto', 'Náplň', 'Náplň', 'Zdobení']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73963"
"73962","Sýrová pomazánka se šunkou a uzenou paprikou","https://www.toprecepty.cz/recept/73962-syrova-pomazanka-se-sunkou-a-uzenou-paprikou/","https://static.toprecepty.cz/fotky/recepty/0652/syrova-pomazanka-se-sunkou-a-uzeninu-paprikou-245283-270-160-exact.jpg","5","6","0,0","(0×)","RubyRom","2. 4. 2023 09:57","1 názor","






        
												25 min
							
							
 (25 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73962"
"73961","Kuřecí směs s játry, pórkem a paprikou","https://www.toprecepty.cz/recept/73961-kureci-smes-s-jatry-porkem-a-paprikou/","https://static.toprecepty.cz/fotky/recepty/0652/kureci-smes-s-jatry-porkem-a-paprikou-245281-270-160-exact.jpg","5","6","0,0","(0×)","Marie Svarcova","2. 4. 2023 08:55","2 názory","






        
												20 min
							
							
 (5 min 
 příprava + 15 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73961"
"8518","Štafetky III.","https://www.toprecepty.cz/recept/8518-stafetky-iii/","https://static.toprecepty.cz/fotky/recepty/0013/stafetky-iii-27568-413-295-exact.jpg","5","6","4,8","(16×)","Dooga","4. 11. 2009 12:28","22 názorů","






        
												120 min
							
							
 (120 min 
 příprava, + tuhnutí) 
				
","20","kusů","['Suroviny', '', 'Kávový krém', 'Kávový krém', 'Na namáčení']","





Přidat do oblíbených (88x)
					","https://www.toprecepty.cz/nutricni-hodnoty/8518"
