"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-na-skvely-pudinkovy-krem-nazorny-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Příprava pudinkového krému

		</a>
</p>","15","



					Vychladlý pudink dáme do šlehací mísy a prošleháme, po částech přidáváme máslo pokojové teploty a vyšleháme do hladkého krému. Krém navrstvíme na plát potřený džemem a přiklopíme druhým upečeným plátem. Dobře přitiskneme a necháme ztuhnout v chladu.
				








        
											Příprava pudinkového krému

		

","5"
"","15","



					Před podáváním lehce potřeme vyšlehanou šlehačkou a nakrájíme na řezy. Pomocí cukrářského sáčku je můžeme nazdobit nebo dáme šlehačky větší vrstvu a zubatou stěrkou uděláme vlnky a poté nakrájíme.
				

","6"
"","15","



					Maso nakrájíme a dáme do mísy. 
Přidáme sůl, pepř, sójovou omáčku, škrob a promícháme. 
Necháme nejméně 3 hodiny proležet.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-ocistit-zampiony/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak očistit žampiony

		</a>
</p>","15","



					Na oleji pak maso osmažíme a vyjmeme. 
Do výpeku přidáme zázvor a česnek a po chvíli přidáme papričku, kapii, žampiony a pórek nakrájený na nudličky. 
Restujeme.
				








        
											Jak očistit žampiony

		

","2"
"","15","



					Přidáme cukr a necháme zkaramelizovat.
				

","3"
"","15","



					Přisypeme arašídy a po chvilce vrátíme do pánve maso.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-beznou-prilohovou-ryzi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Umíte správně připravit přílohovou rýži?
</span>
</a>
</p>","15","



					Směs podlijeme trochou vody a prohřejeme.
				



TIP 					Umíte správně připravit přílohovou rýži?



","5"
"","15","



					Filety osolíme, opepříme, pokapeme citronovou šťávou.
				

","1"
"","15","



					Cibulku nakrájíme nadrobno a na oleji orestujeme dozlatova. 
Přidáme filety a zprudka z obou stran osmažíme.
				

","2"
"","15","



					Přidáme na kolečka nakrájenou nať z jarní cibulky a okolo (nikoli na filety) třtinový cuk.
Necháme zkaramelizovat, podlijeme vývarem a filety několikrát obracíme, aby nasákly sladkost z cukru.
				

","3"
"","15","



					Podáváme s bramborovou kaší.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-varit-brambory/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho vařit brambory

		</a>
</p>","15","



					V osolené vodě uvaříme brambory a mezitím osmažíme na trošce oleje jednu nakrájenou cibuli.
				








        
											Jak dlouho vařit brambory

		

","1"
"","15","



					Uvařené brambory scedíme a pomačkáme spolu s osmaženou cibulkou. Ještě teplé na plechu s pečicím papírem rozdělíme na hromádky a vytvarujeme do tvaru hnízda.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazena-cibule/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak osmažit cibuli

		</a>
</p>","15","



					Mleté maso (měla jsem plecko) ochutíme prolisovaným česnekem, solí a pepřem. Přidáme vajíčko, strouhaný tvrdý sýr a propracujeme. Maso rozdělíme na brambory. Na oleji osmažíme druhou nakrájenou cibuli a dáme na maso.
				








        
											Jak osmažit cibuli

		

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jidla-z-mleteho-masa/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Co lze ještě připravit z mletého masa?
</span>
</a>
</p>","15","



					Plech vložíme do středně předehřáté trouby a pečeme cca 35 minut. Před koncem pečení dáme na maso rozpůlenou mini mozzarellu.
				



TIP 					Co lze ještě připravit z mletého masa?



","4"
"","15","



					Chléb natrháme nebo nakrájíme na drobné kousky.
Maso očistíme a nakrájíme na stejně velké kostky. Osolíme, opepříme, promícháme s granulovaným česnekem a dáme do kameninové nádoby pomalého hrnce (PH).
K masu přidáme natrhaný chléb.
				

","1"
"","15","



					Slaninu nakrájíme na silnější plátky, ty nakrájíme na širší špalíčky a přidáme je do PH k masu.
				

","2"
"","15","



					Zeleninu očistíme, celer nastrouháme na jemném struhadle a papriku nakrájíme na silnější proužky.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak jemně nakrájet cibuli

		</a>
</p>","15","



					Cibuli nakrájíme nadrobno a dáme ji do kastrolu na rozehřáté sádlo restovat do zlatavé barvy. 
Ke konci restování přidáme mletou papriku a kmín, rychle promícháme a zalijeme vývarem.
				








        
											Jak jemně nakrájet cibuli

		

","4"
"","15","



					Cibulovou směs přemístíme do PH, přidáme celer, koření a vše promícháme.
Přiklopíme poklicí, hrnec nastavíme na program High (2 stupeň) a necháme pracovat 3,5 hodiny. 
Půl hodiny před dokončením do PH přidáme nakrájenou papriku.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/vareni-v-pomalem-hrnci/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak vařit v pomalém hrnci
</span>
</a>
</p>","15","



					Na přílohu se hodí knedlík, těstoviny nebo čerstvé pečivo.
				



TIP 					Jak vařit v pomalém hrnci



","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/avokado/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak poznáme zralé avokádo

		</a>
</p>","15","



					Avokádo rozpůlíme, vyloupneme pecku a vydlabanou dužinu nakrájíme na malé kousky.
				








        
											Jak poznáme zralé avokádo

		

","1"
"","15","



					Lososa nakrájíme co nejvíce nadrobno. 
Stejně tak cibulku, kapary a lahůdkovou cibulku. 
Vše smícháme v misce spolu s hořčicí, olejem, citronovou šťávou, dobře promícháme, případně dochutíme pepřem, je-li potřeba.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/topinky/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit topinky
</span>
</a>
</p>","15","



					Podávala jsem na topinkách spolu s listy mixu salátu,  s listy polníčku a rajčaty.
				



TIP 					Jak připravit topinky



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-spravne-smazit-cibuli-jednoduchy-navod-a-video/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak usmažit cibuli dosklovita

		</a>
</p>","15","



					V rozehřáté hluboké pánvi na olivovém oleji zesklovatíme nasekanou cibuli a necháme rozvonět česnek. Přidáme cuketu nakrájenou na nudličky, protlak a koření. Vše promícáme a restujeme
cca 2 minuty.
				








        
											Jak usmažit cibuli dosklovita

		

","1"
"","15","



					Podlijeme 50 ml vody, necháme odpařit a přidáme propláchnutou a okapanou cizrnu. Přilijeme kokosové mléko nebo smetanu a zalijeme další trochou vody s rozmíchaným škrobem.
Necháme zhoustnou a dochutíme solí, pepřem nebo chilli.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uvarit-jasminovou-ryzi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit jasmínovou rýži
</span>
</a>
</p>","15","



					Podáváme posypané nasekanou cibulovou natí a zvlášť v misce servírujeme uvařenou jasmínovou rýži.
				



TIP 					Jak připravit jasmínovou rýži



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-varit-testoviny/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně uvařit těstoviny

		</a>
</p>","15","



					Cestoviny uvaríme v osolenej vode.
				








        
											Jak správně uvařit těstoviny

		

","1"
"","15","



					Na oleji orestujeme nakrájanú cibuľu. 
Pridáme na malé kúsky narezanú kapustu, sójovú omáčku, osolíme (opatrne), okoreníme a podusíme domäkka.
				

","2"
"","15","



					Tofu nakrájame na kocky a obalíme v škrobe. 
Na oleji ich opražíme dohneda.
				

","3"
"","15","



					Kapustu premiešame s uvarenými cestovinami.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-na-domaci-testoviny/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak přípravit  domácí těstoviny
</span>
</a>
</p>","15","



					Každú porciu posypeme orestiovanými kockami tofu.
				



TIP 					Jak přípravit  domácí těstoviny



","5"
"","15","



					Smícháme ve větší míse ingredience na marinádu, důkladně promícháme.
				

","1"
"","15","



					Stehna vidličkou jemně propícháme, dáme do marinády, pořádně promícháme a necháme v chladu alespoň dvě hodiny, nejlépe přes noc, uležet.
				

","2"
"","15","



					Poté dáme do remosky na nudličky nakrájenou cibuli a maso společně s marinádou a podlijeme polovinou piva. Necháme péct cca 30 minut za občasného přilévání a podlévání zbytkem piva a výpekem.
				

","3"
"","15","



					Přidáme na kousky nakrájené oloupané mrkve.
Pečeme dalších 30 minut nebo dokud není maso hotové a mrkev měkká.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-v-remosce/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak péct v remosce
</span>
</a>
</p>","15","



					Podáváme s hranolky, ale je možné přidat brambory, bramborovou kaši, pečivo apod.
				



TIP 					Jak péct v remosce



","5"
"","15","



					Zapneme troubu na 180 °C.
Krůtí maso nakrájíme na 3 plátky a přes fólii rozklepeme. Z obou stran osolíme a opepříme.
Na každý plátek položený na alobal dáme nakrájenou slaninu, na ni položíme ke straně řadu přepůlených švestek, 1/3 špenátových a rukolových lístků, na každý dáme 2 mini mrkvičky.
				

","1"
"","15","



					Pomocí alobalu pevně svineme, zabalíme a utěsníme i strany. Naskládáme do pekáčku nebo zapékací formy, mírně podlijeme vodou a pečeme v předehřáté troubě 15 minut.  Roládky vyndáme a odstraníme alobal.
				

","2"
"","15","



					Do pekáčku dáme na dno cibuli nakrájenou na měsíčky, zbylé švestky nakrájené na malé kousky a poklademe roládky. Na každou dáme plátek másla, podlijeme vínem a dáme dopéct cca ještě 15 minut (podle trouby) na 200 °C  dozlatova - podle potřeby podlijeme maličko horkou vodou.
				

","3"
"","15","



					Hotové necháme odpočinout a nakrájíme na kolečka nebo jen šikmo přepůlíme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-se-vari-bramborova-kase/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit bramborovou kaši
</span>
</a>
</p>","15","



					Podáváme nejlépe s bramborovou kaší nebo šťouchaným bramborem polité výpekem s cibulí a doplníme salátem.
				



TIP 					Jak připravit bramborovou kaši



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","15","



					Oloupanou cibuli nakrájíme na nudličky, česnek nadrobno. 
Ingredience na masové ruličky smícháme ve větší míse s vytvarujeme 5-6 středně velkých ruliček (asi jako na čevapčiči).
				








        
											Jak snadno oloupat česnek

		

","1"
"","15","



					Na oleji zesklovatíme cibulku s česnekem a přidáme ruličky, které rychle ze všech stran osmažíme.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-v-remosce/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak používat remosku
</span>
</a>
</p>","15","



					Vše přendáme do remosky, do které přidáme na nudličky nakrájené papriky, na kostky nakrájenou cuketu a na půlky překrojená rajčátka, koření, podlijeme Basilico omáčkou a vývarem a  necháme péct za občasného podlévání vznikající šťávou a obracení ruliček dokud není maso hotové a zelenina měkká.
				



TIP 					Jak používat remosku



","3"
"","15","



					Krkovičku po stranách jemně nařízneme, z obou stran osolíme, opepříme  a okmínujeme.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","15","



					Cuketu a rajčata omyjeme a nakrájíme na kostky, česnek a cibuli nakrájíme nadrobno.
				








        
											Jak snadno oloupat česnek

		

","2"
"","15","



					Plátky slaniny dáme na dno remosky, na ně dáme cibuli a česnek, pak maso a zeleninu a podlijeme vývarem podle svého uvážení.
				

","3"
"","15","



					Remosku přikryjeme víkem, zapneme a necháme péct. Občasně můžeme podlévat výpekem a otočit plátky, aby se pořádně upekly.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-v-remosce/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak používat remosku
</span>
</a>
</p>","15","



					Podávala jsem s divokou černou rýží.
				



TIP 					Jak používat remosku



","5"
"","15","



					Čokoládky nalámeme do misky a rozpustíme v mikrovlnce. Mezitím ušleháme smetanu, do které pak všleháme rozpuštěné čokoládky a ještě chvíli společně šleháme.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/pohary-pro-svatecni-chvile/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Další tipy na výborné poháry plné dobrot
</span>
</a>
</p>","15","



					Do pohárů dáme nakrájené kompotované mango a poklademe krémem. 
Ozdobíme mangem a čokoládou.
				



TIP 					Další tipy na výborné poháry plné dobrot



","2"
"","15","



					Cibuli nakrájejte nadrobno a orestujte ji na rozpálené pánvi s kapkou oleje. Když začne zlátnout, přidejte lžičku kurkumy a ještě chvíli restujte.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-se-vari-z-cervene-cocky/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak se vaří z červené čočky

		</a>
</p>","15","



					Po chvíli přidejte nakrájená cherry rajčata a propláchnutou červenou čočku. Následně zalijte kokosovým mlékem a cca 150 ml vody. Takto nechte pobublávat zhruba 20 minut, dokud není čočka měkká. Obsah pánve průběžně kontrolujte a případně podlijte trochou vody.
				








        
											Jak se vaří z červené čočky

		

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uvarit-jasminovou-ryzi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jasmínová rýže - k čemu je vhodná a jak ji vařit
</span>
</a>
</p>","15","



					Mezitím uvařte jasmínovou rýži a vejce k podávání. Luštěninovou směs před podáváním ochutnejte, případně lehce dosolte a dochuťte.
				



TIP 					Jasmínová rýže - k čemu je vhodná a jak ji vařit



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/avokado/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak poznat, že je avokádo ideálně zralé

		</a>
</p>","15","



					V hlubší misce smícháme (vidličkou rozmělníme) vydlabané a na kostičky nakrájené avokádo spolu s nadrobno nasekanou cibulí, natí z jarní cibulky, na kostičky nakrájenými rajčátky, stejně tak zelenou paprikou a polovinou oranžové papriky. Přidáme limetkovou šťávu, dochutíme česnekem, solí a pepřem dle vlastního uvážení.
				








        
											Jak poznat, že je avokádo ideálně zralé

		

","1"
"","15","



					Podávala jsem s bezlepkovými česnekovými chipsy, samozřejmě výběr chipsů je na strávníkovi.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/treny-cesnek/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno utřít česnek

		</a>
</p>","15","



					Do vývaru nebo vody dáme uvařit očištěné a nakrájené brambory doměkka. Ponorným nebo stolním mixérem brambory rozmixujeme do krémové konzistence. Přidáme se solí utřený česnek, pepř a přilijeme smetanu pokojové teploty.
				








        
											Jak snadno utřít česnek

		

","1"
"","15","



					Sýr který máme rádi (romadúr, bergadur, tvarůžky apod.) nakrájíme na kostky a buď dáme rovnou do polévky a necháme rozpustit nebo rozdělíme do talířů a zalijeme horkou polévkou
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-na-dokonale-krutonky-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak na dokonalé krutonky

		</a>
</p>","15","



					Přidáme nasekaný libeček nebo petrželku a můžeme doplnit krutonky ze staršího rohlíku, které opečeme na másle s olejem.
				








        
											Jak na dokonalé krutonky

		

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak nakrájet cibuli

		</a>
</p>","15","



					V kastrolu rozškvaříme nadrobno nakrájenou slaninu, přidáme sádlo a nakrájenou cibuli. Osmahneme dozlatova a poprášíme paprikou.
				








        
											Jak nakrájet cibuli

		

","1"
"","15","



					Po chvilce přidáme od blan očištěné a na kostky nakrájené maso. Orestujeme, osolíme, opepříme a podlijeme vývarem.
				

","2"
"","15","



					Dusíme doměkka a maso vyjmeme. Šťávu vydusíme na tuk, zaprášíme moukou, promícháme a po chvilce podlijeme vývarem.
				

","3"
"","15","



					Přidáme mražený hrášek a prolisovaný česnek a provaříme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-varit-testoviny/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak správně uvařit těstoviny
</span>
</a>
</p>","15","



					Podáváme s těstovinami, které uvaříme podle návodu na obalu.
				



TIP 					Jak správně uvařit těstoviny



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","15","



					Do uzavíratelné misky dáme maso nakrájené na nudličky nebo kostky, přidáme sůl, pepř, chilli, sladkou papriku, prolisovaný česnek,1 lžíci oleje, promícháme a uzavřené dáme do chladu nejméně na 30 minut.
				








        
											Jak snadno oloupat česnek

		

","1"
