"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"74083","Pečené proteinové koblížky","https://www.toprecepty.cz/recept/74083-pecene-proteinove-koblizky/","https://static.toprecepty.cz/fotky/recepty/0657/pecene-proteinove-koblizky-245816-270-160-exact.webp","1","2","0,0","(0×)","Eevous","22. 4. 2023 20:10","0 názorů","






        
												15 min
							
							
 (5 min 
 příprava + 10 min 
 tepelná úprava) 
				
","18","kusů","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74083"
"74082","Pikantní krkovička po maďarsku","https://www.toprecepty.cz/recept/74082-pikantni-krkovicka-po-madarsku/","https://static.toprecepty.cz/fotky/recepty/0657/pikantni-krkovicka-po-madarsku-245815-270-160-exact.jpg","1","2","5,0","(1×)","RubyRom","22. 4. 2023 20:02","3 názory","






        
												75 min
							
							
 (35 min 
 příprava + 40 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74082"
"74081","Gnocchi s masem a smetanovo-houbovou omáčkou","https://www.toprecepty.cz/recept/74081-gnocchi-s-masem-a-smetanovo-houbovou-omackou/","https://static.toprecepty.cz/fotky/recepty/0657/gnocchi-s-masem-a-smetanovo-houbovou-omackou-245806-270-160-exact.jpg","1","2","0,0","(0×)","Eevous","22. 4. 2023 18:46","0 názorů","






        
												70 min
							
							
 (5 min 
 příprava + 65 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74081"
"74080","Vojtův jednoduchý vepřový guláš","https://www.toprecepty.cz/recept/74080-vojtuv-jednoduchy-veprovy-gulas/","https://static.toprecepty.cz/fotky/recepty/0657/vojtuv-jednoduchy-veprovy-gulas-245799-270-160-exact.jpg","1","2","0,0","(0×)","Vojta1992","22. 4. 2023 14:13","1 názor","






        
												110 min
							
							
 (20 min 
 příprava + 90 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74080"
"74079","Thajská směs s trhaným masem a zeleninou","https://www.toprecepty.cz/recept/74079-thajska-smes-s-trhanym-masem-a-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0657/thajska-smes-s-trhanym-masem-a-zeleninou-245793-270-160-exact.jpg","1","2","5,0","(1×)","Marie Svarcova","22. 4. 2023 09:17","2 názory","






        
												30 min
							
							
 (20 min 
 příprava + 10 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74079"
"74078","Domácí rybí salát s domácí majonézou","https://www.toprecepty.cz/recept/74078-domaci-rybi-salat-s-domaci-majonezou/","https://static.toprecepty.cz/fotky/recepty/0656/domaci-rybi-salat-s-domaci-majonezou-245743-270-160-exact.jpg","1","2","5,0","(3×)","RubyRom","21. 4. 2023 17:14","4 názory","






        
												32 min
							
							
 (25 min 
 příprava + 7 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Rychlá domácí majonéza']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74078"
"74077","Banánový pohár s pudinkem","https://www.toprecepty.cz/recept/74077-bananovy-pohar-s-pudinkem/","https://static.toprecepty.cz/fotky/recepty/0656/bananovy-pohar-s-pudinkem-245739-270-160-exact.jpg","1","2","5,0","(2×)","Anna Kocikova","21. 4. 2023 13:42","5 názorů","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","3","porce","['Suroviny', 'Na ozdobení']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74077"
"74076","Květákové kari s cizrnou a kokosovým mlékem","https://www.toprecepty.cz/recept/74076-kvetakove-kari-s-cizrnou-a-kokosovym-mlekem/","https://static.toprecepty.cz/fotky/recepty/0656/kvetakove-kari-s-cizrnou-a-kokosovym-mlekem-245737-270-160-exact.jpg","1","2","5,0","(1×)","Marie Svarcova","21. 4. 2023 07:23","2 názory","






        
												22 min
							
							
 (5 min 
 příprava + 17 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'K dokončení']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74076"
"74075","Pomalený králík s pečenými bramborami","https://www.toprecepty.cz/recept/74075-pomaleny-kralik-s-pecenymi-bramborami/","https://static.toprecepty.cz/fotky/recepty/0656/pomaleny-kralik-s-pecenym-bramborem-245736-270-160-exact.jpg","1","2","0,0","(0×)","Eevous","20. 4. 2023 22:04","0 názorů","






        
												360 min
							
							
 (20 min 
 příprava + 340 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74075"
"74074","Zapečená cuketa s vařeným bramborem","https://www.toprecepty.cz/recept/74074-zapecena-cuketa-s-varenym-bramborem/","https://static.toprecepty.cz/fotky/recepty/0656/zapecena-cuketa-s-varenym-bramborem-245735-270-160-exact.jpg","1","2","5,0","(1×)","Eevous","20. 4. 2023 21:56","1 názor","






        
												55 min
							
							
 (15 min 
 příprava + 40 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74074"
"74073","Mrkvičková polévka","https://www.toprecepty.cz/recept/74073-mrkvickova-polevka/","https://static.toprecepty.cz/fotky/recepty/0656/mrkvickova-polevka-245734-270-160-exact.jpg","1","2","0,0","(0×)","Eevous","20. 4. 2023 21:03","0 názorů","






        
												55 min
							
							
 (10 min 
 příprava + 45 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74073"
"74072","Odlehčený katův šleh s rýží basmati","https://www.toprecepty.cz/recept/74072-odlehceny-katuv-sleh-s-ryzi-basmati/","https://static.toprecepty.cz/fotky/recepty/0656/odlehceny-katuv-sleh-s-ryzi-basmati-245732-270-160-exact.jpg","1","2","4,0","(1×)","Eevous","20. 4. 2023 20:52","0 názorů","






        
												40 min
							
							
 (10 min 
 příprava + 30 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74072"
"74071","Žampionová pomazánka se smetanou a sýrem","https://www.toprecepty.cz/recept/74071-zampionova-pomazanka-se-smetanou-a-syrem/","https://static.toprecepty.cz/fotky/recepty/0656/zampionova-pomazanka-se-smetanou-a-syrem-245731-270-160-exact.jpg","1","2","5,0","(2×)","RubyRom","20. 4. 2023 18:22","8 názorů","






        
												45 min
							
							
 (20 min 
 příprava + 25 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74071"
"74070","Světlé fazolové brownies","https://www.toprecepty.cz/recept/74070-svetle-fazolove-brownies/","https://static.toprecepty.cz/fotky/recepty/0656/svetle-fazolove-brownies-245729-270-160-exact.jpg","1","2","0,0","(0×)","Eevous","20. 4. 2023 13:44","2 názory","






        
												35 min
							
							
 (10 min 
 příprava + 25 min 
 tepelná úprava) 
				
","18","kusů","['Suroviny', 'Na dozdobení']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74070"
"61601","Slané buchty se škvarkovou náplní z chlebíčkové formy","https://www.toprecepty.cz/recept/61601-slane-buchty-se-skvarkovou-naplni-z-chlebickove-formy/","https://static.toprecepty.cz/fotky/recepty/0144/slane-buchty-se-skvarkovou-naplni-v-chlebickove-forme-206128-413-295-exact.jpg","1","2","5,0","(28×)","Merylas","29. 9. 2019 10:01","5 názorů","","","","['Suroviny', 'Na těsto', 'Na těsto', 'Na náplň', 'Na náplň', 'Na povrch a boky']","





Přidat do oblíbených (56x)
					","https://www.toprecepty.cz/nutricni-hodnoty/61601"
