"author","recipe_id","date","text"
"Eja57","1","27. 4. 2023 08:49","Maruško, ten trik osolit jíšku neznám. Ale proti všem radám horké do horkého a nikdy jsem neměla problém, tak mne to naučila babička.
Hezká polévka, hvězdičky už letí.
"
"Simona Skolakova","1","před 17 hodinami","Anna Kocikova: Aničko a lépe  jsi nemohla vybrat neb to je jak já říkám frajer PHu nás doma mu nikdo jinak neříkápořídila jsem ho aj oběma dcerám a jsou velmi spokojené,hlavně s tím,že tam vše můžeš naházet nemusíš stát u plotny můžeš si jít po své jiné práci a nebo si číst a frajer uvaří a nic nespálía přes noc vývary dělám jedině táák a ráno polévečka jen jí zavařit,no prostě jak jsem odolávala,tak jsem dnes za frajera ráda a myslím kdo PH má,tak mi dá za pravdu"
"Anna Kocikova","1","před 20 hodinami","Ani nevíte,jakou jste mi všechny svými komentáři k receptu a diskuzí ohledně pomaláčku udělaly radostPřipadala jsem si stejně dobře,jako před pár lety nazpět
Všem vám moc děkuji

Ruby Rom:Romanko,neváhej a kup.Vím,že vaříš ve velkém,tak si raději vyber větší objem.Určitě ho  využiješ

Simona Skolakova: Simonko,dělala jsem pořádek v mrazáku a byly tam tyhle 2 velké nohy od kamaráda z domácího chovu a hříbky.Ty skončily v bramboračce a nohy na zbytku zeleninyKrálík nám z ph chutná víc než z trouby,mňam Jsem moc ráda,že jsem si kdysi dávno jako dárek od Topreceptů vybrala právě pomaláč"
"Jaromira18","1","před 23 hodinami","Je to moc pěkný recept, hned bych si s chutí dala."
"Marie Svarcova","1","27. 4. 2023 07:24"," moc pěkný recept i foto "
"Simona Skolakova","1","26. 4. 2023 22:27","RubyRom: Romanko neváhej,to je fáákt skvělá věc,kdysi jsem si říkala na co to budu kupovat a tak mi tady kdysi dávno topáčci přemluvili,tak jsem koupila a hned po jednom jídle v něm dělané jsem mu dala název frajernedám na něj dopustit a kdyby se mi náhodou rozbil mám už cca 12let,tak hned kupuji nový"
"Simona Skolakova","1","26. 4. 2023 22:23","Aničko skvělý receptíkvčera jsem též dělala přesně tak jak jsi dala recept,moc jsme si pochutnaliměla jsem králíka z domácího chovu,pro nás je to už vzácnost,kdysi jsme ušáky taky mívali,ale to už je historie,teď jsem ráda když nás někdo obdaruje"
"RubyRom","1","26. 4. 2023 21:24","Králíky mám doma a dělám na mnoho způsobů.  Nikdy se nám nepřejí. 
Krásně jsi navařila. O tom pomalém hrnci taky uvažuji. "
"tejaja (moderátorka)","1","26. 4. 2023 20:15","Drahuška, tak toho zajačika by som si dala.  Pakný recept."
"tejaja","1","před 9 hodinami","Anna Kocikova: Drahuška ďakujem. "
"Anna Kocikova","1","před 20 hodinami","Jéé,Terezko,jak píše Evička,jsi hračičkaVajíčko v řepě by mě nenapadlo udělat A ten zbytek červené oblohy je také príma"
"tejaja","1","před 23 hodinami","Jaromira18: Jarka ďakujem za milý komentár. "
"tejaja","1","před 23 hodinami","Eja57:  Kdo si hraje, nezlobí.  Ale ja si rada vymýšľam nové veci, a nielen v kuchyni. Díky. "
"Jaromira18","1","před 23 hodinami","Moc dobré, červenou řepu mám moc ráda."
"Eja57","1","27. 4. 2023 10:09","Ty jsi hračička hezké, posílám hvězdičky"
"RubyRom","1","před 4 hodinami","Moanka: Děkuji"
"Moanka","1","před 5 hodinami","Moc hezký recept. 📝👩‍🍳  Líbí se mi! 👌"
"RubyRom","1","27. 4. 2023 15:03","Marie Svarcova: díky "
"Marie Svarcova","1","27. 4. 2023 07:26"," pěkný salátek "
"RubyRom","1","před 20 hodinami","Anna Kocikova: děkuji"
"Anna Kocikova","1","před 20 hodinami","Moc hezky naaranžovaná dobrota"
"Jaromira18","1","před 23 hodinami","Musí to být dobrůtka."
"Marie Svarcova","1","27. 4. 2023 07:28"," moc hezké "
"RubyRom","1","27. 4. 2023 11:52","Marie Svarcova: moc ti děkuji "
"Marie Svarcova","1","27. 4. 2023 07:30"," dobře si navařila "
"RubyRom","1","26. 4. 2023 21:22","Anna Kocikova: děkuji Aničko "
"Anna Kocikova","1","26. 4. 2023 19:53","RubyRom: Romanko,moc fajn dobrota"
"RubyRom","1","26. 4. 2023 16:36","tara23: Moc děkuji, pak dejte vědět."
"tara23","1","26. 4. 2023 16:27","recept už mám v oblíbených a v nejbližší době uvařím, pro nás jako stvořený"
"RubyRom","1","27. 4. 2023 11:54","Marie Svarcova:   Děkuji, restauraci sice ne, ale hladoví vlci navštívili maminku "
"RubyRom","1","27. 4. 2023 11:54","Marie Svarcova:   Děkuji, restauraci sice ne, ale hladoví vlci navštívili maminku "
"Marie Svarcova","1","27. 4. 2023 07:32","  dnes to vypadá, že jsi si otevřela restauraci  samé dobroty "
"Moanka","1","26. 4. 2023 18:22","Mňam, to vypadá dobře… 👌😋 Jen to všechno nestíhám vařit. 😃 Brzy určitě vyzkouším… 👩‍🍳😉 Mějte se… 😊"
"Marie Svarcova","1","26. 4. 2023 08:51"," vypadá moc dobře a určitě tak chutná"
"Moanka","1","před 10 hodinami","RubyRom: Děkuji. Někdy mi přijde, že právě “špetka” bude málo. A jindy, např u koláčů, se píše jen “sůl”, a tam bych si právě představila jen “špetku”. (??) 🤔👌 Ale to vychytám. 😃 Myslím, že se zlepšují. 😁 Hezký den… 🌷"
"RubyRom","1","26. 4. 2023 21:48","Moanka: Špetka? No tak nějak mezi prsty nabrat a rozemnout. Saturejka, rozmarýn a kari mají dost výrazné chutě, takže s nimi opatrně, aby se to nepřehnalo. Ale klidně můžete dát víc, záleží na tom jak máte rádi ochucené. "
"Moanka","1","26. 4. 2023 18:24","To zní taky dobře. 👌😋 A prosím, co je vlastně špetka? 🤔"
"Marie Svarcova","1","26. 4. 2023 08:36"," moc hezké foto a dobrý nápad udělat šišky místo karbanátků "
"PetraKaminska","1","26. 4. 2023 11:01","Marie Svarcova:  Je to známý recept, duplicitě se v tomto případě člověk asi nevyhne. "
"Marie Svarcova","1","26. 4. 2023 08:37"," dělám je spoustu let a jsou moc dobré, recept tady mám ale pod jiným názvem. "
"RubyRom","1","26. 4. 2023 09:45","Marie Svarcova: Děkuji za komentář. Ano palouček je skvělý, mrkvovou pomazánku máme rádi a dělám ji v různých obměnách. Vždycky se po ní zapráší"
"Marie Svarcova","1","26. 4. 2023 08:40"," jednoduchá, dobrá i zdravá pomazánka (dávám místo taveného, palouček) "
"Anna Kocikova","1","26. 4. 2023 19:46","Marie Svarcova: Moc děkuji"
"Marie Svarcova","1","26. 4. 2023 08:44"," líbí se mi, uzené má svou chuť a kdo má potřebu si osolí a opepří, dala bych si "
"bofinka","1","26. 4. 2023 14:35","Uvarit 500g kulatozrnne ryze v 500ml vody je dost technicky nepraveditelne."
"Marie Svarcova","1","26. 4. 2023 08:46",""
"Anna Kocikova","1","26. 4. 2023 19:45","Marie Svarcova: Děkuji MaruškoPochvala mě moc potěšila"
"Marie Svarcova","1","26. 4. 2023 08:49"," Také u nás velmi oblíbené, dobře jsi navařila a krásné foto"
"Marie Svarcova","1","26. 4. 2023 18:33","Moanka:  moc děkuji za komentář tak ať se povede a chutná i u vás. Máme se prima a mějte si také "
"Moanka","1","26. 4. 2023 18:29","Moc krásný recept doprovázen pěknými fotkami… 📸👌 To taky musím zkusit!! 👩‍🍳😃 Mějte se prima… 😊"
"tejaja","1","před 23 hodinami","Anna Kocikova: Ďakujem. "
"Anna Kocikova","1","26. 4. 2023 19:48","tejaja: "
"tejaja","1","26. 4. 2023 19:34","Eja57: Díky."
"Eja57","1","26. 4. 2023 08:30","tejaja: já robim takto
www.toprecepty.cz/recept/65015-karbanatky-z-cervene-repy-a-vlocek/
"
"tejaja","1","25. 4. 2023 20:03","RubyRom: Romanka díky, z akej šošovice si ich robila? Myslíš tento receptwww.toprecepty.cz/recept/67868-cockove-karbanatky-s-ovesnymi-vlockami/ ? Mám vločky veľmi rada a táto kombinácia sa mi páči. "
"tejaja","1","25. 4. 2023 19:55","Anna Kocikova: Áno moja, je to fazuľkový prívarok. Padol za obeť posledný balíček mrazených fazuliek z minuloročnej úrody.  Ďakujem za pekný komentár, potešila si ma. "
"RubyRom","1","25. 4. 2023 19:47","Super jídlo. Už jsem dělala čočkové i bez masa a taky dobrý."
"Anna Kocikova","1","25. 4. 2023 19:22","Kombinace čočky a mletého masa se mi líbíTyto odlehčené karbanátky vypadají dobře
Terezko to jsou fazolky na smetaně"
"tejaja","1","25. 4. 2023 18:21","Eja57: Evička, ja rovím fašírky z vločiek takto: www.toprecepty.cz/recept/3032-karbanatky-z-ovesnych-vlocek/
Ale díky za inšpiráciu, určite by to šlo tak ako vravíš, teda s vločkami namiesto mäsa.
Ale vďaka ti, inšpirovala si ma na fašírky z vločiek a cvikly. Určite vyskúšam. Díky."
"Eja57","1","25. 4. 2023 09:33","Hezké. Podle mne by možná šlo místo masa použít vločky, dělám tak karbanátky z červené řepy. Co myslíš Terezko
Ten privarok je z kukuřice?
"
"Anna Kocikova","1","před 20 hodinami","RubyRom: Romanko,moc děkuji"
"RubyRom","1","25. 4. 2023 19:45","Moc pěkně navařeno"
"Anna Kocikova","1","25. 4. 2023 17:59","Marie Svarcova: Maruško,děkuji za hezký komentářManžel chce pořídit ještě jeden PH větší velikostiTen stávající je na 3,5 litů.Další a ještě větší bych ale už také neměla kam dát"
"Marie Svarcova","1","25. 4. 2023 08:01"," recept se mi líbí ale pomaláček nemám (už ho nemám kam dát v mém kk, už jsem uvažovala za co bych ho vyměnila ale všechno potřebuji  "
"Anna Kocikova","1","24. 4. 2023 20:12","Jaromira18: Jaruško děkuji TiManžel koupil od známého čerstvě vyuzenou krkovici a bůček a to nešlo odolat"
"Jaromira18","1","24. 4. 2023 19:29","Vynikající, moc ráda nám to uvařím."
"Marie Svarcova","1","25. 4. 2023 08:03"," určitě by mi chutnalo "
"Anna Kocikova","1","24. 4. 2023 19:55","Miladko,tak toto mi nedělejPodle použitých surovin moc dobrá omáčka,mňamTaké ráda v kuchyni používám řapíky a když jsou hodně mlaďounké,tak i jen tak,samostatně k zakousnutí"
"Marie Svarcova","1","24. 4. 2023 17:31",""
"danila","1","26. 4. 2023 07:43","sú výborné "
"danila","1","24. 4. 2023 19:56","páči sa mi tento recept, orechy a škorica je dobrá kombinácia, vyskúšam"
"cathleen","1","13. 1. 2012 10:54","Letos jsem dělala štafetky na vánoce znovu, jen z poloviční dávky (více bílků nemaje) a těsta bylo na dva plechy. Po slepení krémem, odkrájení nerovných okrajů jsem z téhle poloviční dávky měla 20 kusů štafetek."
"petule","1","10. 12. 2010 10:35","moc mně zajímá co je ten pandorro jak píše shineon, jinak se také chystám zkusit ty štafetky."
"misza","1","5. 12. 2010 19:47","Cathleen dnes jsem použila tento krém do ořechových koleček a je skvělý Rozdělila jsem si ho na menší dávku Díky za bezva recept  +15"
"Milena","1","27. 7. 2010 15:18","Štafetky já peču 20 let,recept je stejný, jen tvar cukroví je ""štafetka"" a ne řez.Upečené pláty nechám na papíře do druhého dne odvlhnout, pak krájím podélně na 3 pruhy, stáhnu z papíru,na podélné straně nastříkám pruh krému a zatočím k sobě
/podobně, jako roládu, ale jen spojím/.Nechám ztuhnout krém, krájím na 5-6cm dlouhé ŠTAFETKY a konce močím v čokoládě."
"Irrena","1","16. 6. 2010 13:03","Cathleen ty určitě vyzkoušímDávám bodík"
"cathleen","1","17. 12. 2009 18:04","Povedly se, krásné!!!"
"Dooga","1","17. 12. 2009 17:24","Dnes jsem udělal a nemají chybu. Přidávám foto a bodík."
"ZUZIK","1","17. 12. 2009 00:53","MNAMKA
"
"cathleen","1","5. 11. 2009 10:15","Věrko., ale to není recept na laskonky....laskonky jsou něco úplně jiného
....a nechtěla by ses u nás už zaregistrovat?Chodíš sem pravidelně a třeba tuto připomínku k tvému příspěvku bych ti, kdybys byla zareg., mohla poslat vzkazíkem, ať ji nepřehlédneš. Tak co?"
"Paprika","1","4. 11. 2009 21:58"," 22 bílků... tak to nenastřádám. leda, že bych obešla sousedky  Ale chtěla bych to udělat, jsem strašně zvědavá."
"Věrka.","1","4. 11. 2009 18:24","Vloni jsem si koupila formu na laskonky, tak to bude určitě vyzkoušeno. Díky."
"shineon","1","4. 11. 2009 16:54","Tak tohle dávám k oblíbeným, chci letos péct zase Pandorro a z toho mám 9 bílků, z vánočky 6... no ono se to nastřádá..."
"Simona Skolakova","1","4. 11. 2009 13:09","Cathleen,Špagi díky - to je pomalu asi 22 vajec.Tak to chápu,že se na to střádají bílky do mrazáku.Ale je to lákavé a asi to stojí za to."
"ruzena","1","4. 11. 2009 13:07"," Určitě vyzkouším,štafetky máme rádi"
"spagetka","1","4. 11. 2009 13:03","Ještě k té váze - záleží na velikosti a druhu vajec. Ale průměrné vejce M váží mezi 53 - 57 g. z toho bílek cca 33 g a žloutek 20 g. Jinak u nás se traduje, že prostě 1 bílek = 30 g a tím se řídím, a nezklamalo nijak, i pro počítání je to pak jednodušší."
