"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-pripravit-jisku-navod-na-pripravu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak připravit jíšku

		</a>
</p>","7","



					Na pánvičce uděláme s másla a mouky hnědou jíšku a uvařený guláš s ní zahustíme.
				








        
											Videonávod: Jak připravit jíšku

		

","4"
"","7","



					Ještě 10 minut povaříme a podle chuti dosolíme a opepříme.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/desatero-jak-uvarit-vyborny-gulas/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Příprava guláše - otázky a odpovědi
</span>
</a>
</p>","7","



					Guláš podáváme s knedlíkem.
				



TIP 					Příprava guláše - otázky a odpovědi



","6"
"","7","



					Smícháme suché ingredience a zašleháme všechny tekuté.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/co-s-krouticim-se-papirem-na-peceni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak si poradit s papírem na pečení

		</a>
</p>","7","



					Nalijeme do formy, buď vymazané a nebo na pečicí papír.
				








        
											Videonávod: Jak si poradit s papírem na pečení

		

","2"
"","7","



					Rozprostřeme těsto a poklademe ovocem.
				

","3"
"","7","



					Bohatě zasypeme drobenkou, kterou připravíme rozemnutím všech ingrediencí.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/nase-letni-ovoce/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Naše letní ovoce
</span>
</a>
</p>","7","



					Pečeme na 180 °C cca 20-30 minut podle typu trouby. Propečenost klasicky vyzkoušíme vpichem párátka.
				



TIP 					Naše letní ovoce



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-odblanit-maso/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak odblanit maso

		</a>
</p>","7","



					Panenku odblaníme, očistíme a nakrájíme na cca 2 cm silné plátky.
				








        
											Videonávod: Jak odblanit maso

		

","1"
"","7","



					Ve větší misce smícháme 2 lžíce oleje, sůl, pepř a koření. Přidáme plátky panenky a necháme v chladu alespoň hodinu uležet.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-varit-zeleninu-v-pare/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Nevíte, jak šetrně uvařit zeleninu?

		</a>
</p>","7","



					Nejlépe do parního hrnce dáme vařit oblíbenou zeleninu, kterou můžeme velmi lehce osolit.
				








        
											Nevíte, jak šetrně uvařit zeleninu?

		

","3"
"","7","



					Na nepřilnavé pánvi rozehřejeme polévkovou lžíci oleje a na středním až silném ohni opečeme panenku z každé strany maximálně 3 minuty. Vyndáme z pánve a necháme přikryté.
				

","4"
"","7","



					Do pánve přilijeme poslední zbytek oleje, ztlumíme plamen na střední teplotu a opatrně rozklepneme vejce tak, aby se bílek mohl pohodlně roztéct.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-panenku-oblibeny-recept/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit panenku
</span>
</a>
</p>","7","



					Maso podáváme s volským okem a vařenou zeleninou.
				



TIP 					Jak připravit panenku



","6"
"","7","



					Čočku propláchneme na sítu, dáme do většího rendlíku a zalijeme dvojnásobným množstvím studené vody. Přidáme maličko jedlé sody (čočka potřebuje měkkou vodu).
				

","1"
"","7","



					Na středním stupni (3-4) tepla pomalu přivedeme k varu a jakmile čočka pustí hnědé barvivo (za 5-7 minut) ihned slijeme přes síto. Dáme novou, opět studenou vodu, ale pouze jen do roviny čočky.
				

","2"
"","7","



					Přidáme plnou lžíci čubrice, na špičku lžičky soli (voda vyplaví sůl, kterou čočka uvnitř obsahuje a již by se dovnitř po uvaření nedostala). Opět pomalu přivedeme k varu a na ještě sníženém stupni tepla (2) necháme zvolna probublávat
				

","3"
"","7","



					Voda by se měla téměř vstřebat a čočka změknout za cca 20 minut, nyní teprve čočku dosolíme, doba varu závisí na stáří čočky.
				

","4"
"","7","



					Než čočka změkne, rozehřejeme pánev, přidáme tuk, který nám vyhovuje a zesklovatíme jemně nasekanou cibuli. Přidáme česnek, nakrájenou papriku na kostičky a rajčátka.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-oloupat-rajcata/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak oloupat rajčata

		</a>
</p>","7","



					Cherry nemusíme loupat, ale velká rajčata spaříme, sloupneme a dužinu nakrájíme. Přidáme k cibuli a zarestujeme.
				








        
											Videonávod: Jak oloupat rajčata

		

","6"
"","7","



					Promícháme s uvařenou čočkou, posypeme nasekanou natí cibulky nebo petrželky.
				

","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-varit-cocku/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Druhy čočky a jak ji vařit běžným způsobem
</span>
</a>
</p>","7","



					Podáváme samotné jako velmi chutný bezmasý pokrm nebo jako přílohu k uzenému, pečenému masu nebo uzenině. Doplníme čerstvým salátem podle vlastní chuti.
				



TIP 					Druhy čočky a jak ji vařit běžným způsobem



","8"
"","7","



					Mák vsypeme do rendlíku, přidáme cukr, mléko, skořici a svaříme. Necháme vychladnout a smícháme s tvarohem, ochutíme citrónovou šťávou a podle chuti dosladíme. Pokud je náplň příliš hustá přidáme smetanu nebo mléko.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-udelat-kvasek-z-drozdi/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak udělat kvásek

		</a>
</p>","7","



					Do misky rozdrobíme droždí, přidáme trošku cukru a rozmícháme na kašičku. Pak přidáme špetku mouky a trochu vlahého mléka. Přikryjeme utěrkou a necháme vzejít.
				








        
											Videonávod: Jak udělat kvásek

		

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/kynute-testo/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Příprava kynutého těsta

		</a>
</p>","7","



					Do mísy prosejeme mouku, smícháme se solí a vlijeme kvásek. Přidáme ostatní suroviny a dobře propracujeme těsto. Další mouku již při propracování nepřidáváme, jen hotové těsto malinko poprášíme moukou na povrchu. Přikryjeme fólií a necháme v teple hodinu kynout.
				








        
											Příprava kynutého těsta

		

","3"
"","7","



					Vykynuté těsto vyklopíme na vál a rozdělíme na dva stejné díly. Z každého vytvaruje na plech s pečicím papírem koláč o průměru asi 28 cm.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-pripravit-drobenku/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Příprava drobenky

		</a>
</p>","7","



					Okraje potřeme rozšlehaným bílkem a naneseme na koláče náplň. Uhladíme a posypeme drobenkou.
(Na jeden koláč jsem přidala mražený rybíz.)
				








        
											Videonávod: Příprava drobenky

		

","5"
"","7","



					Vložíme do předem vyhřáté trouby a pečeme na 180 °C asi 20 minut podle typu trouby.
				

","6"
"","7","



					Po vytažení z trouby, ještě horké potřeme okraje  rozpuštěným máslem s rumem a pokapeme i celý koláč.
				

","7"
"","7","



					Kachnu den předem nasolíme. Před pečením naplníme nádivkou a pokmínujmeme.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","7","



					Nádivku připravíme tak, že den až dva staré rohlíky pokrájíme na kostičky a dáme do mísy. Pokropíme je mlékem a necháme nasáknout. Přidáme spařený a pokrájený špenát, rozšlehané vejce, nakrájené uzené maso, prolisovaný česnek a dochutíme solí, pepřem, muškátovým oříškem a dobře promícháme.
				








        
											Jak snadno oloupat česnek

		

","2"
"","7","



					Nádivkou naplníme kachnu a zašijeme. Položíme jí do pekáče, do kterého přidáme i na klínky pokrájenou cibuli. Podlijeme trochou vody a zaklopíme víkem.
				

","3"
"","7","



					Pečeme v předehřáté troubě na 140-150 °C cca 2 hodiny.
				

","4"
"","7","



					Pak odklopíme, kachnu otočíme, přelijeme výpekem, případně je-li třeba podlijeme trochou vody a pečeme cca 1,5-2 hodiny.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-kachnu-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak péct kachnu - oblíbené recepty
</span>
</a>
</p>","7","



					Ke konci kachnu odklopíme a pečeme do křupava.
				



TIP 					Jak péct kachnu - oblíbené recepty



","6"
"","7","



					Housky nakrájíme na kostky a opražíme v troubě.
				

","1"
"","7","



					Žloutky prošleháme s mlékem a opražené pečivo zalijeme. Přidáme mouku, nasekanou petrželku, sůl, nastrouhaný muškátový oříšek a pepř. Vše promícháme a necháme 10 minut odležet.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-uslehat-snih-nad-parou-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak ušlehat sníh

		</a>
</p>","7","



					Mezitím z bílků ušleháme sníh, který následně lehce vmícháme do houskové směsi.
				








        
											Videonávod: Jak ušlehat sníh

		

","3"
"","7","



					Potravinářskou fólii potřeme olejem, z hmoty vytvarujeme šišku a do fólie zabalíme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-se-dela-karlovarsky-knedlik/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Příprava karlovarského knedlíku
</span>
</a>
</p>","7","



					Vaříme ve fólii asi 20-25 minut.
				



TIP 					Příprava karlovarského knedlíku



","5"
"","7","



					Salám a vejce nakrájíme na malé kostky, cibuli nakrájíme najemno.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/prehled-pomazanek/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Přehled různých pomazánek
</span>
</a>
</p>","7","



					Přidáme sýr, majonézu ,hořčici a vše zamícháme.
				



TIP 					Přehled různých pomazánek



","2"
"","7","



					Sýr najemno nastrouháme a smícháme s pomazánkovým máslem.
				

","1"
"","7","



					Teprve pak vmícháme majonézu.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cesnekova-pomazanka/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Oblíbené česnekové pomazánky
</span>
</a>
</p>","7","



					Nakonec přidáme prolisovaný česnek v množství podle podle chuti.
				



TIP 					Oblíbené česnekové pomazánky



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-spravne-spikovat-maso/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně špikovat maso

		</a>
</p>","7","



					Očištěný kus masa prošpikujeme poloviční dávkou špeku, který jsme nakrájeli na klínky a důkladně posypali solí.  Maso na několika místech tenkým nožem prořízneme po vlákně a špek vmáčkneme dovnitř.
				








        
											Jak správně špikovat maso

		

","1"
"","7","



					Maso svážeme motouzem do úhledného válečku.
				

","2"
"","7","



					Maso na rozehřátém oleji opečeme ze všech stran, vyjmeme a ponecháme stranou.
				

","3"
"","7","



					Zbytek špeku nakrájíme na kostičky, přidáme ho na rozpálený olej po opékaní masa a vypečeme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-cibuli-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle oloupat cibuli

		</a>
</p>","7","



					Přihodíme na kostky nakrájenou zeleninu a orestujeme do zlatohněda. Přidáme koření a zasypeme cukrem, necháme ho zkaramelizovat.
				








        
											Jak rychle oloupat cibuli

		

","5"
"","7","



					Přihodíme okrájený a na plátky nakrájený citron (bez jadérek), zalijeme vodou či vývarem, přidáme hořčici, osolíme, přiklopíme a vložíme do trouby.
				

","6"
"","7","



					Pečeme do doby, až je maso měkké, asi 1-1,5 hodiny. Poté maso vyjmeme z omáčky a odložíme stranou.
				

","7"
"","7","



					Zeleninový základ přepasírujeme přes síto nebo vyjmeme koření a směs rozmixujeme. Podle své chuti dochutíme solí, cukrem, octem, přidáme máslo a smetanu.
				

","8"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/desatero-svickova-omacka-oblibeny-recept/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Svíčková omáčka - otázky a odpovědi
</span>
</a>
</p>","7","



					Z masa odstraníme provázek a naporcujeme jej.
				



TIP 					Svíčková omáčka - otázky a odpovědi



","9"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Snadné loupání česneku

		</a>
</p>","7","



					Smícháme tatarskou omáčku, pomazánkové máslo, prolisovaný česnek a trochu mleté papriky.
				








        
											Snadné loupání česneku

		

","1"
"","7","



					Přidáme na drobné kostičky nakrájený šunkový salám, nastrouhaný eidam, přes bramborové kolečko protlačená vejce a zamícháme.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/prehled-pomazanek/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Přehled různých pomazánek
</span>
</a>
</p>","7","



					Jako poslední přidáme na kousky pokrájenou papriku a rajčata, podle chuti můžeme lehce přisolit a opatrně promícháme.
				



TIP 					Přehled různých pomazánek



","3"
"","7","



					Salám nakrájíme na menší kousky a nebo pokud je v celku, tak ho můžeme nastrouhat.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/chaluparske-pomazanky-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Oblíbené recepty na chalupářské pomazánky
</span>
</a>
</p>","7","



					Máslo prošleháme se sýrem a majonézou a smícháme se salámem.
				



TIP 					Oblíbené recepty na chalupářské pomazánky



","2"
"","7","



					Na alobal dáme překrojený plátek slaniny, na to položíme čtvrt cibule, kterou jsme pokrájeli na proužky.
Přikryjeme kolečkem šunky a posypeme kořením.
				

","1"
"","7","



					Na to všechno položíme hermelín a zase posypeme kořením, položíme šunku, cibuli a slaninu.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/hermelin/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Hermelín v naší kuchyni

		</a>
</p>","7","



					Nakonec uděláme z alobalu balíček a dáme do trouby zapéct na 180 °C.
Pečeme asi 10-15 minut.
				








        
											Hermelín v naší kuchyni

		

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-nastrouhat-jablka/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle nastrouhat jablka

		</a>
</p>","7","



					Zeleninu očistíme, bílou část pórku nakrájíme nadrobno, oloupaná jablka a mrkev nastrouháme na hrubém struhadle.
				








        
											Jak rychle nastrouhat jablka

		

","1"
"","7","



					Všechny ingredience dáme do větší mísy, pokapeme citronovou šťávu a důkladně promícháme.
				

","2"
"","7","



					Přidáme majonézu, zakysanou smetanu, dochutíme solí, pepřem a znovu promícháme.
				

","3"
"","7","



					Hotový salát dáme na 20 minut do lednice vychladit.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/porek-v-kuchyni-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Pórek v naší kuchyni
</span>
</a>
</p>","7","



					Můžeme pro barvu přidat kousek červené papriky a pažitku. 
Salát se výborně hodí ke grilovanému nebo pečenému masu, rybám nebo k sýrům a šunce s tmavým pečivem.
				



TIP 					Pórek v naší kuchyni



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazena-cibule/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak osmažit cibuli

		</a>
</p>","7","



					Nadrobno nakrájenou cibuli osmahneme na sádle do žluta.
				








        
											Videonávod: Jak osmažit cibuli

		

","1"
"","7","



					Pak přidáme játra nakrájená na kostky, zbavená blan, zasypeme je paprikou, kmínem, mletým pepřem a necháme zpěnit.
				

","2"
"","7","



					Podlijeme je vodou  a vaříme asi 35 minut do měkka.
				

","3"
"","7","



					Přidáme masox, rozdrcený česnek a worcester.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jiska-a-zahustovani-pokrmu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Různé způsoby zahušťování pokrmů

		</a>
</p>","7","



					V hrnku rozkvedláme mouku, guláš zahustíme a osolíme. Guláš chvíli promícháváme, povaříme ho ještě 10 minut.
				








        
											Různé způsoby zahušťování pokrmů

		

","5"
"","7","



					Podáváme s knedlíkem nebo s brambory.
				

","6"
"","7","



					Medvědí česnek v sítku opláchneme a necháme okapat. Několik lístků odložíme stranou do náplně.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-cibuli-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle oloupat cibuli

		</a>
</p>","7","



					Ze zbývajícího medvědího česneku odvážíme 50 g, nakrájíme ho na širší proužky a necháme na závěr vaření.
				








        
											Jak rychle oloupat cibuli

		

","2"
"","7","



					Cibuli oloupeme a nakrájíme na tenké půlměsíčky. Mrkev očistíme a škrabkou na zeleninu z ní oškrábeme několik dlouhých proužků. Zbytek mrkve nakrájíme na drobnější kostičky.
				

","3"
"","7","



					Do každého plátku masa ostrým nožem nařízneme hlubokou kapsu. Řežeme opatrně abych maso neprořízli.
				

","4"
"","7","



					Přes mikrotenový sáček plátky naklepeme paličkou na maso. Poté plátky zevnitř i zvenčí lehce opepříme a osolíme.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/vareni-v-pomalem-hrnci/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak vařit v pomalém hrnci

		</a>
</p>","7","



					Camembert překrojíme na polovinu. Každou půlku obalíme lístky česneku a proužky mrkve.
				








        
											Jak vařit v pomalém hrnci

		

","6"
"","7","



					Obalený sýr vsuneme do kapsy a do každé přidáme pár půlměsíčků cibulí. Kapsy upevníme jehlou na špízy, nebo zajistíme párátky.
				

","7"
