"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73881","Rybí filety s pikantní marinádou","https://www.toprecepty.cz/recept/73881-rybi-filety-s-pikantni-marinadou/","https://static.toprecepty.cz/fotky/recepty/0626/rybi-filety-s-pikantni-marinadou-242540-270-160-exact.jpg","8","9","0,0","(0×)","tejaja","20. 3. 2023 09:00","2 názory","






        
												20 min
							
							
 (10 min 
 příprava + 10 min 
 tepelná úprava, +marinování) 
				
","2","porce","['Suroviny', 'Marináda', 'Dále']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73881"
"73880","Pomazánka s tresčími játry","https://www.toprecepty.cz/recept/73880-pomazanka-s-trescimi-jatry/","https://static.toprecepty.cz/fotky/recepty/0626/pomazanka-s-trescimi-jatry-242539-270-160-exact.jpg","8","9","5,0","(2×)","RubyRom","19. 3. 2023 19:03","6 názorů","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (9x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73880"
"73879","Těstoviny se zelím a domácí konzervou","https://www.toprecepty.cz/recept/73879-testoviny-se-zelim-a-domaci-konzervou/","https://static.toprecepty.cz/fotky/recepty/0626/testoviny-se-zelim-a-domaci-konzervou-242538-270-160-exact.jpg","8","9","0,0","(0×)","RubyRom","19. 3. 2023 18:49","4 názory","






        
												45 min
							
							
 (15 min 
 příprava + 30 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73879"
"73878","Smažené tvarohovo-nivové koule","https://www.toprecepty.cz/recept/73878-smazene-tvarohovo-nivove-koule/","https://static.toprecepty.cz/fotky/recepty/0626/smazene-tvarohovo-nivove-koule-242537-270-160-exact.jpg","8","9","0,0","(0×)","RubyRom","19. 3. 2023 18:32","1 názor","






        
												26 min
							
							
 (20 min 
 příprava + 6 min 
 tepelná úprava, bez doby odležení) 
				
","18","kusů","['Suroviny', 'Dip']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73878"
"73877","Grissini (preclíky)","https://www.toprecepty.cz/recept/73877-grissini-precliky/","https://static.toprecepty.cz/fotky/recepty/0626/grissini-precliky-242535-270-160-exact.jpg","8","9","5,0","(4×)","cathleen","19. 3. 2023 16:42","1 názor","






        
												125 min
							
							
 (110 min 
 příprava + 15 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny', 'Těsto', 'Dále']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73877"
"73876","Kuřecí stehna s houbovou nádivkou pečená na citronech","https://www.toprecepty.cz/recept/73876-kureci-stehna-s-houbovou-nadivkou-pecena-na-citronech/","https://static.toprecepty.cz/fotky/recepty/0626/kureci-stehna-s-houbovou-nadivkou-pecena-na-citronech-242532-270-160-exact.jpg","8","9","0,0","(0×)","RubyRom","19. 3. 2023 14:01","2 názory","






        
												75 min
							
							
 (25 min 
 příprava + 50 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'Náplň']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73876"
"73874","Kuře pečené se špenátem, parmazánem a bramborami","https://www.toprecepty.cz/recept/73874-kure-pecene-se-spenatem-parmazanem-a-bramborami/","https://static.toprecepty.cz/fotky/recepty/0626/kure-pecene-se-spenatem-parmazanem-a-bramborami-242527-270-160-exact.jpg","8","9","0,0","(0×)","mojetara","19. 3. 2023 11:25","2 názory","






        
												50 min
							
							
 (10 min 
 příprava + 40 min 
 tepelná úprava) 
				
","5","porcí","['Suroviny', '']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/73874"
"73873","Kávové řezy s pudinkovým krémem","https://www.toprecepty.cz/recept/73873-kavove-rezy-s-pudinkovym-kremem/","https://static.toprecepty.cz/fotky/recepty/0626/kavove-rezy-s-pudinkovym-kremem-242523-270-160-exact.jpg","8","9","5,0","(1×)","Marie Svarcova","19. 3. 2023 09:53","8 názorů","






        
												60 min
							
							
 (35 min 
 příprava + 25 min 
 tepelná úprava, bez dob chladnutí a tuhnutí) 
				
","1","plech","['Suroviny', 'Těsto', 'Krém', 'Dále', 'Poleva']","





Přidat do oblíbených (22x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73873"
"73872","Zelný salát s křenem a jablkem","https://www.toprecepty.cz/recept/73872-zelny-salat-s-krenem-a-jablkem/","https://static.toprecepty.cz/fotky/recepty/0626/zelny-salat-s-krenem-a-jablkem-242519-270-160-exact.jpg","8","9","5,0","(1×)","RubyRom","18. 3. 2023 21:24","4 názory","






        
												25 min
							
							
 (25 min 
 příprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73872"
"73871","Fasolada","https://www.toprecepty.cz/recept/73871-fasolada/","https://static.toprecepty.cz/fotky/recepty/0626/fasolada-242518-270-160-exact.jpg","8","9","0,0","(0×)","mojetara","18. 3. 2023 20:04","0 názorů","






        
												60 min
							
							
 (15 min 
 příprava + 45 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73871"
"73870","Rýže z remosky","https://www.toprecepty.cz/recept/73870-ryze-z-remosky/","https://static.toprecepty.cz/fotky/recepty/0626/ryze-z-remosky-242513-270-160-exact.jpg","8","9","0,0","(0×)","RubyRom","18. 3. 2023 12:50","4 názory","






        
												35 min
							
							
 (5 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73870"
"73869","Kuřecí prsa na víně a žampionech","https://www.toprecepty.cz/recept/73869-kureci-prsa-na-vine-a-zampionech/","https://static.toprecepty.cz/fotky/recepty/0626/kureci-prsa-na-vine-a-zampionech-242512-270-160-exact.jpg","8","9","5,0","(4×)","RubyRom","18. 3. 2023 11:33","7 názorů","






        
												65 min
							
							
 (35 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73869"
"73868","Krůtí pečená roláda","https://www.toprecepty.cz/recept/73868-kruti-pecena-rolada/","https://static.toprecepty.cz/fotky/recepty/0626/kruti-pecena-rolada-242507-270-160-exact.jpg","8","9","0,0","(0×)","Marie Svarcova","18. 3. 2023 09:51","2 názory","






        
												100 min
							
							
 (10 min 
 příprava + 90 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73868"
"73867","Kakaový chlebíček s čokoládovou polevou","https://www.toprecepty.cz/recept/73867-kakaovy-chlebicek-s-cokoladovou-polevou/","https://static.toprecepty.cz/fotky/recepty/0626/kakaovy-chlebicek-s-cokoladovou-polevou-242506-270-160-exact.jpg","8","9","5,0","(3×)","RubyRom","18. 3. 2023 08:30","11 názorů","






        
												70 min
							
							
 (35 min 
 příprava + 35 min 
 tepelná úprava, bez doby chladnutí chlebíčku) 
				
","1","kus","['Suroviny', 'Těsto', 'Poleva']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73867"
"26455","Šachovnice krémová","https://www.toprecepty.cz/recept/26455-sachovnice-kremova/","https://static.toprecepty.cz/fotky/recepty/0037/sachovnice-kremova-95285-413-295-exact.jpg","8","9","4,8","(15×)","marunda","1. 4. 2012 10:41","12 názorů","






        
												165 min
							
							
 (120 min 
 příprava + 45 min 
 tepelná úprava) 
				
","","","['Suroviny', '', '', 'Unitř', 'Unitř', 'Unitř', 'Krém', 'Krém', 'Na ozdobení']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/26455"
