"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"74116","Pečené šišky z mletého masa s bylinkami","https://www.toprecepty.cz/recept/74116-pecene-sisky-z-mleteho-masa-s-bylinkami/","https://static.toprecepty.cz/fotky/recepty/0658/pecene-sisky-z-mleteho-masa-s-bylinkami-245869-270-160-exact.jpg","0","1","5,0","(1×)","RubyRom","25. 4. 2023 18:41","4 názory","






        
												55 min
							
							
 (20 min 
 příprava + 35 min 
 tepelná úprava, bez doby odležení) 
				
","10","kusů","['Suroviny']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74116"
"74115","Kuřecí řízečky v jogurtu a cornflakes se smetanovým dipem","https://www.toprecepty.cz/recept/74115-kureci-rizecky-v-jogurtu-a-cornflakes-se-smetanovym-dipem/","https://static.toprecepty.cz/fotky/recepty/0658/kureci-rizecky-v-jogurtu-a-cornflakes-se-smetanovym-dipem-245866-270-160-exact.jpg","0","1","0,0","(0×)","PetraKaminska","25. 4. 2023 18:09","2 názory","






        
												60 min
							
							
 (20 min 
 příprava + 40 min 
 tepelná úprava, +marinování) 
				
","3","porce","['Suroviny', 'Řízečky', 'Dip']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74115"
"74114","Mrkvová pomazánka se smetanovým sýrem","https://www.toprecepty.cz/recept/74114-mrkvova-pomazanka-se-smetanovym-syrem/","https://static.toprecepty.cz/fotky/recepty/0658/mrkvova-pomazanka-se-smetanovym-syrem-245865-270-160-exact.jpg","0","1","0,0","(0×)","RubyRom","25. 4. 2023 18:01","2 názory","






        
												20 min
							
							
 (20 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74114"
"74113","Pomazánka z uzené krkovice","https://www.toprecepty.cz/recept/74113-pomazanka-z-uzene-krkovice/","https://static.toprecepty.cz/fotky/recepty/0658/pomazanka-z-uzene-krkovice-245863-270-160-exact.jpg","0","1","0,0","(0×)","Anna Kocikova","25. 4. 2023 17:52","2 názory","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74113"
"74110","Rizoto carbonara","https://www.toprecepty.cz/recept/74110-rizoto-carbonara/","https://static.toprecepty.cz/fotky/recepty/0658/rizoto-carbonara-245867-270-160-exact.jpg","0","1","0,0","(0×)","Jaksljiri","25. 4. 2023 17:44","2 názory","






        
												40 min
							
							
 (20 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74110"
"74109","Fazole na uzeném vepřovém boku a rajčatech","https://www.toprecepty.cz/recept/74109-fazole-na-uzenem-veprovem-boku-a-rajcatech/","https://static.toprecepty.cz/fotky/recepty/0658/fazole-na-uzenem-veprovem-boku-a-rajcatech-245860-270-160-exact.jpg","0","1","0,0","(0×)","Anna Kocikova","25. 4. 2023 17:43","2 názory","






        
												25 min
							
							
 (5 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74109"
"74107","Zapečené placičky z mletého masa s bramborami","https://www.toprecepty.cz/recept/74107-zapecene-placicky-z-mleteho-masa-s-bramborami/","https://static.toprecepty.cz/fotky/recepty/0657/zapecene-placicky-z-mleteho-masa-s-bramborami-245853-270-160-exact.jpg","0","1","0,0","(0×)","Marie Svarcova","25. 4. 2023 09:11","2 názory","






        
												50 min
							
							
 (10 min 
 příprava + 40 min 
 tepelná úprava) 
				
","4","kusy","['Suroviny', 'Dále']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74107"
"74106","Rychlá ovesná kaše","https://www.toprecepty.cz/recept/74106-rychla-ovesna-kase/","https://static.toprecepty.cz/fotky/recepty/0657/rychla-ovesna-kase-245852-270-160-exact.jpg","0","1","0,0","(0×)","veda_prochazi_zaludkem","25. 4. 2023 09:00","0 názorů","






        
												12 min
							
							
 (5 min 
 příprava + 7 min 
 tepelná úprava) 
				
","1","porce","['Suroviny', 'Na dochucení']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74106"
"74105","Karbanátky s červenou čočkou","https://www.toprecepty.cz/recept/74105-karbanatky-s-cervenou-cockou/","https://static.toprecepty.cz/fotky/recepty/0657/karbanatky-s-cervenou-cockou-245850-270-160-exact.jpg","0","1","5,0","(2×)","tejaja","24. 4. 2023 19:16","10 názorů","






        
												35 min
							
							
 (10 min 
 příprava + 25 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Dále']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74105"
"74104","Uzená krkovice na zelí z pomalého hrnce","https://www.toprecepty.cz/recept/74104-uzena-krkovice-na-zeli-z-pomaleho-hrnce/","https://static.toprecepty.cz/fotky/recepty/0657/uzena-krkovice-na-zeli-z-pomaleho-hrnce-245847-270-160-exact.jpg","0","1","5,0","(2×)","Anna Kocikova","24. 4. 2023 18:31","6 názorů","






        
												195 min
							
							
 (15 min 
 příprava + 180 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74104"
"74103","Vepřová kýta na žampionech v hořčičné omáčce","https://www.toprecepty.cz/recept/74103-veprova-kyta-na-zampionech-v-horcicne-omacce/","https://static.toprecepty.cz/fotky/recepty/0657/veprova-kyta-na-zampionech-v-horcicne-omacce-245846-270-160-exact.jpg","0","1","0,0","(0×)","Eevous","24. 4. 2023 18:09","1 názor","






        
												55 min
							
							
 (15 min 
 příprava + 40 min 
 tepelná úprava, Bez doby marinování masa) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74103"
"74101","Rajská omáčka s řapíkatým celerem","https://www.toprecepty.cz/recept/74101-rajska-omacka-s-rapikatym-celerem/","https://static.toprecepty.cz/fotky/recepty/0657/rajska-omacka-s-rapikatym-celerem-245844-270-160-exact.jpg","0","1","5,0","(1×)","mika59","24. 4. 2023 15:59","2 názory","






        
												50 min
							
							
 (20 min 
 příprava + 30 min 
 tepelná úprava, Bez doby vaření masa) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74101"
"74100","Sušenky s vlašskými ořechy a skořicí","https://www.toprecepty.cz/recept/74100-susenky-s-vlasskymi-orechy-a-skorici/","https://static.toprecepty.cz/fotky/recepty/0657/susenky-s-vlasskymi-orechy-a-skorici-245843-270-160-exact.jpg","0","1","5,0","(1×)","TerezaRoz","24. 4. 2023 15:34","2 názory","






        
												22 min
							
							
 (10 min 
 příprava + 12 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny', 'Dále']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74100"
"74099","Ředkvičková jarní tvarohová pomazánka","https://www.toprecepty.cz/recept/74099-redkvickova-jarni-tvarohova-pomazanka/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","0","1","0,0","(0×)","Autor/ka fotky","24. 4. 2023 15:24","0 názorů","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/74099"
"8518","Štafetky III.","https://www.toprecepty.cz/recept/8518-stafetky-iii/","https://static.toprecepty.cz/fotky/recepty/0013/stafetky-iii-27568-413-295-exact.jpg","0","1","4,8","(16×)","Dooga","4. 11. 2009 12:28","22 názorů","






        
												120 min
							
							
 (120 min 
 příprava, + tuhnutí) 
				
","20","kusů","['Suroviny', '', 'Kávový krém', 'Kávový krém', 'Na namáčení']","





Přidat do oblíbených (88x)
					","https://www.toprecepty.cz/nutricni-hodnoty/8518"
