"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazeni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak a na čem správně smažit

		</a>
</p>","10","



					Připravené kousky ryby namáčíme v těstíčku, necháme okapat (podržíme nad miskou v kleštičkách) a vkládáme ihned do rozehřátého oleje (zkouška vhodné teploty - od špejle jdou bublinky).
				








        
											Jak a na čem správně smažit

		

","3"
"","10","



					Smažíme krátce z obou stran a odkládáme na papírové utěrky odsát přebytečný tuk.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/ryby-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Ryby v naší kuchyni
</span>
</a>
</p>","10","



					Podáváme s vařeným bramborem a salátem nebo zeleninovou oblohou. Dělala jsem s celerovo-bramborovou kaší.
				



TIP 					Ryby v naší kuchyni



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-cibuli-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle oloupat cibuli

		</a>
</p>","10","



					Na základ očistíme a na větší kousky nakrájíme mrkev a cibuli. Přendáme do keramické nádoby pomalého hrnce (PH), přidáme hořčici, vodu, trochu soli a vše promícháme.
				








        
											Jak rychle oloupat cibuli

		

","1"
"","10","



					Na náplň na hrubých slzách nastrouháme očištěnou mrkev a rozdělíme ji na 3 dílky.
				

","2"
"","10","



					Plátky masa rozklepeme paličkou na maso na větší pláty, které z obou stran mírně osolíme a opepříme.
				

","3"
"","10","



					Každý plát masa potřeme hořčicí, posypeme nastrouhanou mrkví, praženou cibulí a hráškem.
				

","4"
"","10","



					Zavineme do roládek, upevníme párátky a aby opravdu dobře držely, můžeme je ještě převázat zdvojenou bílou nití.
				

","5"
"","10","



					Do pánve na rozehřátý olej s máslem dáme ze všech stran prudce zatáhnout roládky a poté je přemístíme do PH na zeleninový základ.
				

","6"
"","10","



					Hrnec přiklopíme poklicí, nastavíme na program High a necháme pracovat 3,5 hodiny.
				

","7"
"","10","



					Poté roládky a pár kousků mrkve (necháme ji na závěrečné dokončení) z hrnce vybereme a zeleninu v hrnci ponorným mixérem rozmixujeme.
				

","8"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/cim-nahradit-smetanu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Čím nahradit smetanu

		</a>
</p>","10","



					Vzniklou omáčku podle potřeby naředíme smetanou, přidáme do ní hrášek a dáme nazpět i roládky.
				








        
											Čím nahradit smetanu

		

","9"
"","10","



					Hrnec opět přiklopíme poklicí a necháme na High pracovat ještě 15 minut.
				

","10"
"","10","



					Z rolád odstraníme nitě a párátka a maso nakrájíme na porce. Odložené kousky mrkve nakrájíme na drobné kostičky.
				

","11"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/vareni-v-pomalem-hrnci/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Vaření v pomalém hrnci
</span>
</a>
</p>","10","



					Na nahřáté talíře dáme omáčku, porce masa a posypeme praženou cibulí a kostičkami mrkve. 
Na přílohu se hodí knedlíky, rýže i těstoviny.
				



TIP 					Vaření v pomalém hrnci



","12"
"","10","



					Steaky z tuňáka nakrájíme na kostičky asi 1x1x1 cm. 
Zalijeme octem a necháme 40-60 minut macerovat.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","10","



					Poté ocet slijeme, přidáme kokosový krém,  nakrájenou cibuli, nakrájenou chilli papričku, nastrouhaný nebo nadrobno nakrájený zázvor. Zakapeme šťávou z limetky (Filipínské calamansi je top, ale je špatně dostupné).
				








        
											Videonávod: Jak nakrájet cibuli

		

","2"
"","10","



					Přidáme sůl, pepř a cukr (opět podle chuti), nálev si dochutí každý podle své představy. 
Vše promícháme a dáme do lednice minimálně na 3 hodiny odležet.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/ryby-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Ryby v kuchyni
</span>
</a>
</p>","10","



					Můžeme, ale nemusíme, přidat papriku, okurku nebo rajčátka bez semínek.
				



TIP 					Ryby v kuchyni



","4"
"","10","



					Tvrdý sýr nastrouháme najemno, přidáme ostatní ingredience a vytvoříme těsto, které necháme 15 minut odpočinout.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/co-s-krouticim-se-papirem-na-peceni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Co dělat, aby se pečicí papír nekroutil

		</a>
</p>","10","



					Poté vytvoříme malé bochánky, které ukládáme na plech vyložený papírem na pečení.
				








        
											Co dělat, aby se pečicí papír nekroutil

		

","2"
"","10","



					Seshora je protlačíme tvořítkem na kaiserky a posypeme je sušeným koprem.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/kopr-v-kuchyni-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Kopr v naší kuchyni
</span>
</a>
</p>","10","



					Plech vložíme do trouby předehřáté na 180 °C a pečeme zhruba 55 minut, dle trouby.
				



TIP 					Kopr v naší kuchyni



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-zeli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak snadno nakrájet zelí

		</a>
</p>","10","



					Očištěné listy mladého (ale lze použít i zimní) zelí nakrájíme na jemné nudličky, bramboru na kostičky a párek na kolečka.
				








        
											Videonávod: Jak snadno nakrájet zelí

		

","1"
"","10","



					V rozehřátém hrnci na sádle orestujeme kolečka párku, přidáme zelí a chvilku mícháme.
				

","2"
"","10","



					Přidáme bramboru, kmín, česnek, chilli a koření. Zalijeme 800 ml horké vody a přivedeme k varu. Snížíme teplotu a vaříme do změknutí brambor cca 10 minut.
				

","3"
"","10","



					Zahustíme vejcem rozkvedlaným v hrnečku s moukou. Vlijeme do polévky a ještě převaříme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/nejlepsi-zelnacka-z-hlavkoveho-zeli/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Tip na zelňačku z hlávkového zelí
</span>
</a>
</p>","10","



					Dochutíme octem. Pokud někdo nemá rád, nemusí ocet dávat vůbec. A kdo pak chce, přidá si až do talíře. Přidáme ještě nasekaný libeček,majoránku nebo pažitku, případně dosolíme a ihned podáváme.
				



TIP 					Tip na zelňačku z hlávkového zelí



","5"
"","10","



					Tofu nakrájame na kvádriky asi 2x2x1 cm.
Šampiňónom odrežeme nožičky.
				

","1"
"","10","



					Na ihly striedavo napichujeme šampiňón, cibuľku a kúsok tofu.
				

","2"
"","10","



					Na panvici rozohrejeme olej a špízy na ňom opekáme zo všetkých strán. 
Potom ich vyberieme a udržiavame v teple.
				

","3"
"","10","



					Do výpeku prilejeme vývar, pridáme papriku a osolíme. 
Necháme prejsť varom a potom zahustíme Solamylom rozmiešaným v trošičke vývaru.
				

","4"
"","10","



					Na tanieri špízy prelejeme omáčkou a posypeme lístkami majoránky.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/clanky/7-co-je-tofu/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">Co je tofu?</span>
</a>
</p>","10","



					Podávame s tmavým chlebom alebo pečivom.
				



TIP Co je tofu?


","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-zamrazit-jahody-postup/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak zmrazit jahody

		</a>
</p>","10","



					Jahody opláchneme, odstraníme zelené okvětí a nakrájíme.
				








        
											Jak zmrazit jahody

		

","1"
"","10","



					Dáme je do mixéru, přidáme kyšku a zahuštěné slazené mléko a rozmixujeme.
				

","2"
"","10","



					Ochutnáme a pokud bude potřeba, přisladíme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/zmrzlina-bez-zmrzlinovace-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Domácí příprava osvěžující zmrzliny bez zmrzlinovače
</span>
</a>
</p>","10","



					Rozmixovanou směs nalijeme do silikonových mističek a dáme nejlépe přes noc zmrazit.
				



TIP 					Domácí příprava osvěžující zmrzliny bez zmrzlinovače



","4"
"","10","



					Kuřecí prso nakrájíme na nudličky, opepříme, přidáme lžičku sójové omáčky a posypeme 1 lžící Solamylu. 
Promícháme a necháme chvilku odležet.
				

","1"
"","10","



					Nakrájíme papriky na kousky, cibuli na měsíčky a jarní cibulku na kolečka.
				

","2"
"","10","



					Pánev (nejlépe wok) necháme rozpálit, nalijeme do ní olej a přidáme kuřecí maso, které osmahneme ze všech stran.
				

","3"
"","10","



					Přidáme papriky a cibuli, osolíme a necháme chvilku  restovat, jen co zelenina zesklovatí.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/domaci-kokosove-mleko-jednoduchy-postup/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Domácí kokosové mléko

		</a>
</p>","10","



					Kokosové mléko smícháme s kari pastou a rybí omáčkou a nalijeme do pánve k masu a zelenině. Společně necháme provařit asi 5 minut.
				








        
											Domácí kokosové mléko

		

","5"
"","10","



					Na závěr přidáme jarní cibulku. 
Pokud by se nám omáčka zdála příliš řídká (záleží na druhu kokosového mléka), můžeme ji zahustit  lžící Solamylu rozmíchané ve studené vodě.
				

","6"
"","10","



					Podáváme s rýží.
				

","7"
"","10","



					Očištěné maso osušíme papírovou utěrkou a nakrájíme na plátky. 
Zlehka přes fólii maso naklepeme a z obou stran posypeme kořením (které jsme podrtili v hmoždíři spolu se solí) a poprášíme moukou.
Zbylé koření (cca polovinu) ponecháme do omáčky.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/prepustene-maslo-rady-a-tipy/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Přepuštěné máslo

		</a>
</p>","10","



					Cibuli oloupeme a nakrájíme nadrobno. Očištěnou mrkev a celer nahrubo nastrouháme.
				








        
											Přepuštěné máslo

		

","2"
"","10","



					Do rozehřáté hluboké pánve dáme přepuštěné máslo (nebo máslo obyčejné se lžičkou oleje). 
Na másle opečeme z obou stran maso a opečené vyndáme na talířek.
				

","3"
"","10","



					Do výpeku dáme restovat cibuli a po chvilce přidáme nastrouhanou zeleninu.
				

","4"
"","10","



					Restujeme ještě minutu, přidáme zbylé koření, papriku, promícháme a podlijeme 100 ml studeného vývaru nebo vodou. 
Přivedeme k varu, vrátíme maso a za občasného podlití dusíme do změknutí.
				

","5"
"","10","



					Podle požadované hustoty můžeme zahustit moukou rozkvedlanou ve vývaru nebo vodě a  ještě provaříme. Komu vadí kousky zeleniny, může omáčku rozmixovat nebo propasírovat.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-naporcovat-kure-postup-s-videonavodem/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak naporcovat kuře
</span>
</a>
</p>","10","



					Přidáme chimichurri nebo nasekanou petrželku, promícháme a podáváme s těstovinami, rýží nebo s knedlíkem.
				



TIP 					Jak naporcovat kuře



","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-varit-brambory/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho vařit brambory

		</a>
</p>","10","



					Nejprve uvaříme brambory.
				








        
											Jak dlouho vařit brambory

		

","1"
"","10","



					Do velkého hrnce dáme vařit vodu se solí.
				

","2"
"","10","



					Uvařené brambory oloupeme a nastrouháme na malých slzách. Brokolici lehce posekáme a přidáme k bramborům. Přidáme ostatní suroviny a dobře propracujeme.
				

","3"
"","10","



					Tvoříme středně velké koule, které vkládáme do vaříci vody. Vaříme minimálně 25 minut.
				

","4"
"","10","



					Mezitím nakrájíme anglickou slaninu na kostky a necháme ji se sádlem opéct. Ke konci přidáme cibuli nakrájenou na půlkolečka a osmahneme ji lehce do zlatova.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uchovat-a-zpracovat-brokolici/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Brokolice ve výživě
</span>
</a>
</p>","10","



					Hotové knedlíky rozkrojíme na půl a polijeme na sádle opečenou cibulkou a slaninou.
				



TIP 					Brokolice ve výživě



","6"
"","10","



					Zeleninu očistíme, cibulku nakrájíme nadrobno, celer a mrkev nastrouháme na hrubém struhadle. Sýr nastrouháme na jemných slzičkách.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-spravne-uvarit-ryzi/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak uvařit rýži

		</a>
</p>","10","



					Vše dáme do mísy, přidáme rýži, vejce a umícháme těsto. Podle potřeby osolíme a pomocí lžíce si vytvarujeme 5 hromádek.
				








        
											Jak uvařit rýži

		

","2"
"","10","



					Na pracovní plochu položíme plátky česnekového boku vždy po dvou kusech tak, aby se malinko překrývaly.
				

","3"
"","10","



					Pomocí navlhčených dlaní vytvarujeme z každé rýžové hromádky váleček, který položíme na česnekový bok a zavineme do válečku.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-maso-v-horkovzdusne-troube/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak používat horkovzdušnou fritézu
</span>
</a>
</p>","10","



					Koš horkovzdušné fritézy vytřeme olejem, položíme válečky a zasuneme do přístroje. Časovač nastavíme na 18 minut, teplotu na 170 °C. V polovině válečky otočíme.
Příloha podle chuti.
				



TIP 					Jak používat horkovzdušnou fritézu



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-namacet-susene-houby/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho namáčet sušené houby

		</a>
</p>","10","



					Předem namočíme sušené houby ve vodě.
				








        
											Jak dlouho namáčet sušené houby

		

","1"
"","10","



					Na másle orestujeme do hněda nadrobno nakrájenou cibuli se slaninou, přidáme nasekaný česnek, vymačkané houby, zalijeme mlékem a za stálého míchání restujeme.
				

","2"
"","10","



					Dále přidáme droždí a až se rozpustí, přidáme strouhaný sýr,  tymián, sůl, pepř a vejce. Promícháme a po chvilce odstavíme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/prehled-pomazanek/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Přehled pomazánek
</span>
</a>
</p>","10","



					Vychladlou pomazánku namažeme na čerstvé pečivo, ozdobíme rajčaty a pažitkou. Pomazánka skvěle chutná i teplá.
				



TIP 					Přehled pomazánek



","4"
"","10","



					Maso opláchneme, osušíme a nakrájíme na kostky. Dáme do mísy, přidáme mouku, drcený kmín, pepř, sůl a promícháme.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-spravne-smazit-cibuli-jednoduchy-navod-a-video/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak osmahnout cibuli

		</a>
</p>","10","



					Na sádle osmažíme cibuli do růžova a maso na ní opečeme. Přilijeme vývar nebo masox s vodou. Dusíme asi 45 minut.
				








        
											Jak osmahnout cibuli

		

","2"
"","10","



					Potom přidáme nahrubo nastrouhanou mrkev, přilijeme ještě trošku vody a dusíme, dokud není maso měkké. Jestli se nám zdá štáva řídká, ještě trošku zahustíme záklechtkou a povaříme
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-udelat-domaci-kynuty-knedlik-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak udělat domácí kynutý knedlík - oblíbené recepty
</span>
</a>
</p>","10","



					Na konci dochutíme solí, popřípadě kmínem. Nejlepší příloha je kynutý knedlík
				



TIP 					Jak udělat domácí kynutý knedlík - oblíbené recepty



","4"
"","10","



					Jednu menší mrkev si dáme stranou, zbytek očistíme a nakrájíme na menší kousky.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","10","



					V hrnci rozehřejeme lžíci másla, vložíme mrkev a chvíli opékáme. Přidáme nakrájenou šalotku, zázvor, chilli, česnek a společně orestujeme. Přisypeme kari, necháme rozvonět a hned zalijeme vývarem a kokosovým mlékem.
				








        
											Jak snadno oloupat česnek

		

","2"
"","10","



					Vaříme cca 20 minut a polévku rozmixujeme na hladký krém.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/kremove-polevky/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Nejlepší recepty na krémové polévky
</span>
</a>
</p>","10","



					Ze zbylé syrové mrkve nakrájíme jemné nudličky a zakápneme citronem.
Polévku nalijeme do misek a každou porci doplníme   mrkvovými nudličkami a ředkvičkovými klíčky.
				



TIP 					Nejlepší recepty na krémové polévky



","4"
"","10","



					Troubu zapneme na 200 °C.
				

","1"
"","10","



					Všechnu zeleninu a sýr nakrájíme na tenké nudličky asi 6 cm dlouhé, vše přidáváme postupně do misky. Nakonec přidáme aromat a klíčky. 
Zamícháme.
				

","2"
"","10","



					Na dobře pomoučený vál položíme plát listového těsta a ještě trochu od středu válečkem vytáhneme.
				

","3"
"","10","



					Rozkrájíme na čtverce o hraně cca 10-11cm. 
Na každý čtverec dáme hromádku zeleninové směsi, postranní hrany přehneme mírně přes zeleninu a zarolujeme zpředu dozadu. 
Pokládáme na nevymazaný plech nebo pečicí papír.
				

","4"
"","10","



					Do trouby vyhřáté na 200 °C vložíme závitky. 
Po 15-20 minutách ztlumíme na 180 °C a dopečeme.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-dat-spravne-klicit-seminka-a-jaka-z-nich-jsou-nejchutnejsi-rady-a-tipy-pro-domaci-pestovani/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak naklíčit semínka
</span>
</a>
</p>","10","



					Můžeme podávat se zeleninovým salátem.
				



TIP 					Jak naklíčit semínka



","6"
"","10","



					Maso použijeme od zúženého konce panenky, očistíme a zabalené do fólie dáme do mrazáku na cca 30 minut (bude se lépe krájet). Podle návodu na obalu připravíme nudle, hotové propláchneme a necháme okapat.
				

","1"
