"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73616","Kuřecí čtvrtky na zelenině","https://www.toprecepty.cz/recept/73616-kureci-ctvrtky-na-zelenine/","https://static.toprecepty.cz/fotky/recepty/0601/kureci-ctvrtky-na-zelenine-239958-270-160-exact.jpg","18","19","5,0","(1×)","Anna Kocikova","2. 2. 2023 18:02","2 názory","






        
												270 min
							
							
 (30 min 
 příprava + 240 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73616"
"73615","Masové mini karbanátky  plněné mozzarellou (z horkovzdušné fritézy)","https://www.toprecepty.cz/recept/73615-masove-mini-karbanatky-plnene-mozzarellou-z-horkovzdusne-fritezy/","https://static.toprecepty.cz/fotky/recepty/0601/masove-mini-karbanatky-plnene-mozzarellou-z-horkovzdusne-fritezy-239956-270-160-exact.jpg","18","19","5,0","(1×)","Anna Kocikova","2. 2. 2023 17:47","3 názory","






        
												32 min
							
							
 (20 min 
 příprava + 12 min 
 tepelná úprava) 
				
","3","porce","['Suroviny', 'Karbanátky', 'Dále']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73615"
"73614","Krůtí kousky na tymiánu s fazolkami, sušeným rajčaty a kapary","https://www.toprecepty.cz/recept/73614-kruti-kousky-na-tymianu-s-fazolkami-susenym-rajcaty-a-kapary/","https://static.toprecepty.cz/fotky/recepty/0601/kruti-kousky-na-tymianu-s-fazolkami-susenym-rajcaty-a-kapary-239955-270-160-exact.jpg","18","19","5,0","(1×)","maris","2. 2. 2023 17:22","0 názorů","






        
												30 min
							
							
 (10 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73614"
"73612","Famózní steak metodou sous vide","https://www.toprecepty.cz/recept/73612-famozni-steak-metodou-sous-vide/","https://static.toprecepty.cz/fotky/recepty/0601/famozni-steak-metodou-sous-vide-239952-270-160-exact.jpg","18","19","5,0","(1×)","Lauben","2. 2. 2023 12:44","0 názorů","






        
												70 min
							
							
 (10 min 
 příprava + 60 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73612"
"73611","Losos zapečený v sýrovém přelivu","https://www.toprecepty.cz/recept/73611-losos-zapeceny-v-syrovem-prelivu/","https://static.toprecepty.cz/fotky/recepty/0601/losos-zapeceny-v-syrovem-prelivu-239945-270-160-exact.jpg","18","19","0,0","(0×)","Marie Svarcova","2. 2. 2023 11:51","4 názory","






        
												25 min
							
							
 (5 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'Přeliv']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73611"
"73610","Játra na zelenině v medovo hořčičné šťávě","https://www.toprecepty.cz/recept/73610-jatra-na-zelenine-v-medovo-horcicne-stave/","https://static.toprecepty.cz/fotky/recepty/0601/jatra-na-zelenine-v-medovo-horcicne-stave-239935-270-160-exact.jpg","18","19","5,0","(1×)","Anna Kocikova","1. 2. 2023 19:56","4 názory","






        
												200 min
							
							
 (30 min 
 příprava + 170 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Dále']","





Přidat do oblíbených (9x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73610"
"70974","Sendvič caprese","https://www.toprecepty.cz/recept/70974-sendvic-caprese/","https://static.toprecepty.cz/fotky/recepty/0573/sendvic-caprese-236747-270-160-exact.jpg","18","19","0,0","(0×)","Zdrava5","1. 2. 2023 14:00","0 názorů","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/70974"
"73609","Marinované kuřecí stripsy","https://www.toprecepty.cz/recept/73609-marinovane-kureci-stripsy/","https://static.toprecepty.cz/fotky/recepty/0600/marinovane-kureci-stripsy-239926-270-160-exact.jpg","18","19","4,0","(1×)","mika59","1. 2. 2023 12:14","4 názory","






        
												40 min
							
							
 (30 min 
 příprava + 10 min 
 tepelná úprava, bez doby odležení) 
				
","3","porce","['Suroviny', 'Marináda', 'Na obalení', 'Dále']","





Přidat do oblíbených (109x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73609"
"73587","Špenátové palačinky ze špaldové a žitné mouky","https://www.toprecepty.cz/recept/73587-spenatove-palacinky-ze-spaldove-a-zitne-mouky/","https://static.toprecepty.cz/fotky/recepty/0600/spenatove-palacinky-ze-spaldove-a-zitne-mouky-239874-270-160-exact.jpg","18","19","5,0","(1×)","Zdrava5","1. 2. 2023 10:20","1 názor","






        
												30 min
							
							
 (30 min 
 příprava) 
				
","8","kusů","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73587"
"73608","Polévka s cizrnou, černou fazolí a červenou čočkou","https://www.toprecepty.cz/recept/73608-polevka-s-cizrnou-cernou-fazoli-a-cervenou-cockou/","https://static.toprecepty.cz/fotky/recepty/0600/polevka-s-cizrnou-cernou-fazoli-a-cervenou-cockou-239924-270-160-exact.jpg","18","19","0,0","(0×)","Marie Svarcova","1. 2. 2023 09:35","0 názorů","






        
												35 min
							
							
 (20 min 
 příprava + 15 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73608"
"73607","Pikantní květáková polévka s kokosovým mlékem","https://www.toprecepty.cz/recept/73607-pikantni-kvetakova-polevka-s-kokosovym-mlekem/","https://static.toprecepty.cz/fotky/recepty/0600/pikantni-kvetakova-polevka-s-kokosovym-mlekem-239922-270-160-exact.jpg","18","19","0,0","(0×)","Eja57","31. 1. 2023 22:35","0 názorů","






        
												50 min
							
							
 (20 min 
 příprava + 30 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'K podávání']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73607"
"73605","Nivové sušenky","https://www.toprecepty.cz/recept/73605-nivove-susenky/","https://static.toprecepty.cz/fotky/recepty/0600/nivove-susenky-239910-270-160-exact.jpg","18","19","0,0","(0×)","vikikl","31. 1. 2023 17:40","2 názory","






        
												55 min
							
							
 (40 min 
 příprava + 15 min 
 tepelná úprava, bez doby odležení těsta) 
				
","1","dávka","['Suroviny', 'Těsto', 'Na povrch']","





Přidat do oblíbených (10x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73605"
"73604","Zelňáky od Michaely","https://www.toprecepty.cz/recept/73604-zelnaky-od-michaely/","https://static.toprecepty.cz/fotky/recepty/0600/zelnaky-od-michaely-239909-270-160-exact.jpg","18","19","0,0","(0×)","Majkaa","31. 1. 2023 16:29","0 názorů","






        
												190 min
							
							
 (150 min 
 příprava + 40 min 
 tepelná úprava) 
				
","12","porcí","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73604"
"73603","Sváteční smetanová bábovka","https://www.toprecepty.cz/recept/73603-svatecni-smetanova-babovka/","https://static.toprecepty.cz/fotky/recepty/0600/svatecni-smetanova-babovka-239905-270-160-exact.jpg","18","19","5,0","(1×)","RubyRom","31. 1. 2023 11:18","2 názory","






        
												70 min
							
							
 (30 min 
 příprava + 40 min 
 tepelná úprava) 
				
","1","kus","['Suroviny']","





Přidat do oblíbených (23x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73603"
"52910","Sluníčková meruňková bublanina z jogurtu","https://www.toprecepty.cz/recept/52910-slunickova-merunkova-bublanina-z-jogurtu/","https://static.toprecepty.cz/fotky/recepty/0100/slunickova-merunkova-bublanina-z-jogurtu-183168-413-295-exact.jpg","18","19","4,8","(15×)","Ivace64","24. 6. 2017 20:39","4 názory","","","","['Suroviny']","





Přidat do oblíbených (58x)
					","https://www.toprecepty.cz/nutricni-hodnoty/52910"
