"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73825","Sladké cannelloni plněné tvarohem","https://www.toprecepty.cz/recept/73825-sladke-cannelloni-plnene-tvarohem/","https://static.toprecepty.cz/fotky/recepty/0623/sladke-cannelloni-plnene-tvarohem-242229-270-160-exact.jpg","10","11","0,0","(0×)","tejaja","11. 3. 2023 09:52","2 názory","






        
												80 min
							
							
 (20 min 
 příprava + 60 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73825"
"73824","Vepřové koleno v pikantní marinádě s růžičkovou kapustou","https://www.toprecepty.cz/recept/73824-veprove-koleno-v-pikantni-marinade-s-ruzickovou-kapustou/","https://static.toprecepty.cz/fotky/recepty/0623/veprove-koleno-v-pikantni-marinade-s-ruzickovou-kapustou-242224-270-160-exact.jpg","10","11","5,0","(1×)","Anna Kocikova","10. 3. 2023 21:24","2 názory","






        
												240 min
							
							
 (30 min 
 příprava + 210 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Marináda', 'Dále']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73824"
"73823","Zelné placky nebo muffiny  s rýží","https://www.toprecepty.cz/recept/73823-zelne-placky-nebo-muffiny-s-ryzi/","https://static.toprecepty.cz/fotky/recepty/0623/zelne-placky-nebo-muffiny-s-ryzi-242213-270-160-exact.jpg","10","11","5,0","(1×)","Marie Svarcova","10. 3. 2023 10:29","6 názorů","






        
												30 min
							
							
 (10 min 
 příprava + 20 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73823"
"73820","Domácí čoko termix","https://www.toprecepty.cz/recept/73820-domaci-coko-termix/","https://static.toprecepty.cz/fotky/recepty/0623/domaci-coko-termix-242196-270-160-exact.jpg","10","11","5,0","(2×)","Zdrava5","9. 3. 2023 14:33","1 názor","






        
												10 min
							
							
 (10 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (22x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73820"
"73819","Sušenky s čokoládou (dělená strava podle LK - kytičky + ovoce)","https://www.toprecepty.cz/recept/73819-susenky-s-cokoladou-delena-strava-podle-lk-kyticky-ovoce/","https://static.toprecepty.cz/fotky/recepty/0623/susenky-s-cokoladou-delena-strava-podle-lk-kyticky-ovoce-242193-270-160-exact.jpg","10","11","0,0","(0×)","Taevita","9. 3. 2023 10:59","0 názorů","






        
												50 min
							
							
 (20 min 
 příprava + 30 min 
 tepelná úprava, celková doba pečení postupně 3 plechů) 
				
","35","kusů","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73819"
"73818","Krůtí kostky v rajčatech s paprikou","https://www.toprecepty.cz/recept/73818-kruti-kostky-v-rajcatech-s-paprikou/","https://static.toprecepty.cz/fotky/recepty/0623/kruti-kostky-v-rajcatech-s-paprikou-242191-270-160-exact.jpg","10","11","5,0","(1×)","Marie Svarcova","9. 3. 2023 09:30","2 názory","






        
												25 min
							
							
 (10 min 
 příprava + 15 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73818"
"73817","Jablečná roláda naopak","https://www.toprecepty.cz/recept/73817-jablecna-rolada-naopak/","https://static.toprecepty.cz/fotky/recepty/0609/jablecna-rolada-naopak-240844-270-160-exact.jpg","10","11","5,0","(1×)","Anna Kocikova","8. 3. 2023 20:41","4 názory","






        
												40 min
							
							
 (20 min 
 příprava + 20 min 
 tepelná úprava) 
				
","1","kus","['Suroviny', 'Náplň', 'Piškotové těsto']","





Přidat do oblíbených (16x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73817"
"73816","Bezlepkový banánový chlebíček","https://www.toprecepty.cz/recept/73816-bezlepkovy-bananovy-chlebicek/","https://static.toprecepty.cz/fotky/recepty/0609/bezlepkovy-bananovy-chlebicek-240841-270-160-exact.jpg","10","11","5,0","(3×)","srettka","8. 3. 2023 20:38","2 názory","






        
												35 min
							
							
 (10 min 
 příprava + 25 min 
 tepelná úprava) 
				
","10","porcí","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73816"
"73815","Zapečené mleté maso s bramborovou kaší","https://www.toprecepty.cz/recept/73815-zapecene-mlete-maso-s-bramborovou-kasi/","https://static.toprecepty.cz/fotky/recepty/0609/zapecene-mlete-maso-s-bramborovou-kasi-240837-270-160-exact.jpg","10","11","0,0","(0×)","Lenka Škulinová","8. 3. 2023 19:10","1 názor","






        
												95 min
							
							
 (20 min 
 příprava + 75 min 
 tepelná úprava) 
				
","4","porce","['Suroviny', 'Masová směs', 'Bramborová kaše']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73815"
"73813","Litá buchta s tvarohem a povidly nebo džemem","https://www.toprecepty.cz/recept/73813-lita-buchta-s-tvarohem-a-povidly-nebo-dzemem/","https://static.toprecepty.cz/fotky/recepty/0609/lita-buchta-s-tvarohem-a-povidly-nebo-dzemem-240825-270-160-exact.jpg","10","11","0,0","(0×)","Marie Svarcova","8. 3. 2023 09:27","4 názory","






        
												40 min
							
							
 (10 min 
 příprava + 30 min 
 tepelná úprava) 
				
","1","plech","['Suroviny', 'Náplň', 'Dále', 'Dále', 'Drobenka']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73813"
"73812","Oblíbené pohankové palačinky","https://www.toprecepty.cz/recept/73812-oblibene-pohankove-palacinky/","https://static.toprecepty.cz/fotky/recepty/0609/oblibene-pohankove-palacinky-240819-270-160-exact.jpg","10","11","5,0","(1×)","Jaromira18","7. 3. 2023 18:57","3 názory","






        
												45 min
							
							
 (30 min 
 příprava + 15 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'Náplň']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73812"
"73810","Kuřecí gyros v rýžovém obalu","https://www.toprecepty.cz/recept/73810-kureci-gyros-v-ryzovem-obalu/","https://static.toprecepty.cz/fotky/recepty/0609/kureci-gyros-v-ryzovem-obalu-240814-270-160-exact.jpg","10","11","0,0","(0×)","Lenka Škulinová","7. 3. 2023 18:00","0 názorů","






        
												30 min
							
							
 (25 min 
 příprava + 5 min 
 tepelná úprava, bez doby marinování masa) 
				
","4","porce","['Suroviny', 'Maso', 'Dále', 'Dále', 'Marináda']","





Přidat do oblíbených
","https://www.toprecepty.cz/nutricni-hodnoty/73810"
"73809","Kuřecí stehno na zelenině","https://www.toprecepty.cz/recept/73809-kureci-stehno-na-zelenine/","https://static.toprecepty.cz/fotky/recepty/0609/kureci-stehno-na-zelenine-240809-270-160-exact.jpg","10","11","5,0","(1×)","Ennie","7. 3. 2023 15:15","0 názorů","






        
												110 min
							
							
 (30 min 
 příprava + 80 min 
 tepelná úprava) 
				
","8","porcí","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73809"
"73808","Mandlové palačinky s tvarohovou náplní","https://www.toprecepty.cz/recept/73808-mandlove-palacinky-s-tvarohovou-naplni/","https://static.toprecepty.cz/fotky/recepty/0609/mandlove-palacinky-s-tvarohovou-naplni-240808-270-160-exact.jpg","10","11","5,0","(2×)","RubyRom","7. 3. 2023 15:11","3 názory","






        
												40 min
							
							
 (40 min 
 příprava, bez doby odležení těstíčka) 
				
","16","kusů","['Suroviny', 'Palačinky', 'Náplň', 'Dále']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73808"
"51269","Kukuřičný řízek","https://www.toprecepty.cz/recept/51269-kukuricny-rizek/","https://static.toprecepty.cz/fotky/recepty/0092/kukuricny-rizek-178611-413-295-exact.jpg","10","11","4,7","(6×)","Petra V","15. 1. 2017 18:21","1 názor","






        
												60 min
							
							
 (60 min 
 příprava) 
				
","","","['Suroviny']","





Přidat do oblíbených (30x)
					","https://www.toprecepty.cz/nutricni-hodnoty/51269"
