"step_link","recipe_id","name","order"
"","12","



					Vytvarujeme šišky a vaříme v osolené vodě. 
Hotové šišky poznáme tak, že vyplavou na povrch.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/bramborove-sisky-noky-s-makem/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit šišky, ale  z bramborového těsta
</span>
</a>
</p>","12","



					Nakonec šišky posypeme mákem s cukrem a polijeme máslem.
				



TIP 					Jak připravit šišky, ale  z bramborového těsta



","3"
"","12","



					Maso nakrájíme na kostky, cibuli a papriku na plátky a klobásu na kolečka.
				

","1"
"","12","



					Maso osolíme, opepříme a promícháme.
				

","2"
"","12","



					Pak vše střídavě napichujeme na špízy a poklademe do pekáčku. 
Přidáme trochu sádla a upečeme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-varit-brambory/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho vařit brambory

		</a>
</p>","12","



					Brambory uvařené ve slupce den předem oloupeme, nastrouháme najemno, přidáme sůl, pepř, vejce a mouku podle potřeby. Propracujeme těsto a rozdělíme na 4 stejně velké díly.
				








        
											Jak dlouho vařit brambory

		

","4"
"","12","



					Z každého dílu uválíme válečky a nakrájíme na stejně velké kousky, ze kterých uděláme kuličky.
				

","5"
"","12","



					Obalíme je v rozšlehaném vejci a ve strouhance.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/smazeni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak a na čem smažit
</span>
</a>
</p>","12","



					Vložíme do rozehřátého oleje a smažíme dozlatova.
				



TIP 					Jak a na čem smažit



","7"
"","12","



					Omytá kuřecí prsa nakrájíme na menší kousky. Paličkou je jemně naklepeme a z obou stran,  osolíme a opepříme.
				

","1"
"","12","



					V hlubší míse připravíme marinádu prošleháním všech surovin.
				

","2"
"","12","



					Do smíchané marinády vložíme kousky masa a necháme v chladu cca 1 hodinu uležet.
				

","3"
"","12","



					Na pánvi necháme zahřát olej, ztlumíme teplotu,  vložíme do ní marinované kousky masa a necháme je smažit z jedné strany dozlatova.
Ztlumíme teplotu na minimum, otočíme maso na druhou stranu a necháme dále smažit, dokud není maso hotové.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-pripravit-kure-nejlepsi-recepty/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Nejlepší recepty z kuřecího masa. Jak připravit kuře v kuchyni

		</a>
</p>","12","



					Podáváme s bramborami a salátem. Posypeme nakrájenou jarní cibulkou (není nutné).
				








        
											Nejlepší recepty z kuřecího masa. Jak připravit kuře v kuchyni

		

","5"
"","12","



					Řepy oloupeme (nejlépe v kuchyňských rukavicích - strašně barví ruce a oblečení), nastrouháme do větší mísy.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-jablko-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle oloupat jablka

		</a>
</p>","12","



					Jablka oloupeme, zbavíme jádřinců a nakrájíme na tenké plátky.
				








        
											Jak rychle oloupat jablka

		

","2"
"","12","



					Promícháme s na tenké půlměsíčky nakrájenou cibulí.
				

","3"
"","12","



					Dochutíme olivovým olejem, solí, pepřem, citronovou šťávou, případně lžičkou cukru.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cervena-repa-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Červená řepa v naší kuchyni
</span>
</a>
</p>","12","



					Můžeme podávat samotný nebo jako přílohu k masům.
				



TIP 					Červená řepa v naší kuchyni



","5"
"","12","



					Čokoládu rozlámeme do misky a zalijeme horkou smetanou. Rozmícháme a necháme vychladnout. Pak vešleháme tvaroh na hladký krém.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/nadychany-piskot/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak udělat nadýchaný piškot

		</a>
</p>","12","



					Vejce s cukrem ušleháme do pěny, šleháme alespoň 15 minut. Na závěr vešleháme olej, kůru a přidáme sůl. Do ušlehané pěny ručně vmícháme prosátou  mouku.
				








        
											Jak udělat nadýchaný piškot

		

","2"
"","12","



					Piškot rozetřeme na plech s pečicím papírem a upečeme v rozpálené troubě na 230 °C asi 5-7 minut.
				

","3"
"","12","



					Po upečení obrátíme plát na lehce pomoučený papír a necháme vychladnout.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-na-piskotovou-roladu-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Rady, tipy a recepty na piškotovou roládu
</span>
</a>
</p>","12","



					Potřeme krémem (trochu si necháme na pomazání rolády), pevně stočíme a potřeme roládu, nakonec ji posypeme strouhanou čokoládou. 
Uložíme do lednice na ztuhnutí.
				



TIP 					Rady, tipy a recepty na piškotovou roládu



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-varit-testoviny/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně uvařit těstoviny

		</a>
</p>","12","



					Dáme vařit vodu na špagety. Při vaření vodu osolíme a vložíme špagety. Vaříme je podle návodu  na obalu. Uvařené špagety slijeme a necháme bokem připravené.
				








        
											Jak správně uvařit těstoviny

		

","1"
"","12","



					Rozpustíme máslo a osmahneme na něm najemno nakrájenou cibuli.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-pokrajet-zmekla-rajcata-rady-a-tipy/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak pokrájet změklá rajčata

		</a>
</p>","12","



					Následně osmažíme nakrájenou slaninu, osolíme, opepříme. Přidáme nakrájená rajčata a lehce je orestujeme. Přidáme protlak, konzervu loupaných a krájených rajčat, Salsu napoletanu a tekuté koření.
				








        
											Jak pokrájet změklá rajčata

		

","3"
"","12","



					Necháme vše provařit aspoň 10-15 minut tak, aby se odpařila všechna přebytečná voda.
				

","4"
"","12","



					Poté přidáme a vmícháme nastrouhanou goudu a necháme rozpustit.
				

","5"
"","12","



					Do připravené omáčky přidáme uvařené špagety, pořádně promícháme a podáváme.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-cibuli-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Rychlé oloupání cibule

		</a>
</p>","12","



					Kořenovou zeleninu (mrkev, celer, petržel, každý zvolí podle své chuti) očistíme  a nakrájíme na kostičky nebo proužky. Fazole slijeme, propláchneme a necháme okapat na sítu. Cibuli přepůlíme, sloupneme a nasekáme nadrobno.
				








        
											Rychlé oloupání cibule

		

","1"
"","12","



					Do rozehřátého hrnce dáme olej a krátce restujeme cibuli i zeleninu. Zalijeme vývarem, dala jsem kuřecí, ale může být jiný nebo jen voda. Osolíme a přivedeme k varu a při snížené teplotě  vaříme cca 10-15 minut.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-uvarit-testoviny-do-polevky/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak uvařit těstoviny do polévky

		</a>
</p>","12","



					Současně v osolené vodě uvaříme naskus těstoviny, dala jsem domácí strouhání. Nebo uvaříme koupené
podle návodu na obalu. Scedíme, propláchneme a vložíme do polévky.
				








        
											Jak uvařit těstoviny do polévky

		

","3"
"","12","



					Poté přidáme  do hrnce spolu s fazolemi i prolisovaný česnek a přivedeme k varu, ihned
odstavíme, přidáme nasekaný libeček a dochutíme podle potřeby solí a čerstvě mletým pepřem.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-spikovat-kralika/"">
											Jak špikovat králíka a připravit slaninu

		</a>
</p>","12","



					Stehna protkneme česnekem a kousky slaniny. Osolíme a zprudka opečeme na oleji. Pak stehna vyndáme a přidáme na větší kusy nakrájenou cibuli se zbytkem slaniny a osmahneme.
				



											Jak špikovat králíka a připravit slaninu

		

","1"
"","12","



					Vrátíme stehna, zalijeme vývarem a přikryté pečeme do měkka. 
Během pečení obrátíme a popřípadě přilijeme vývar, ke konci pečení odkryjeme.
				

","2"
"","12","



					Měkká stehna vyjmeme a výpek rozmixujeme.
				

","3"
"","12","



					Přidáme hořčici, smetanu smíchanou s moukou a povaříme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-porcovat-kralika-nejlepsi-recepty-z-kraliciho-masa/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Nejlepší recepty z králičího masa
</span>
</a>
</p>","12","



					Nakonec přidáme kapary a lžičku másla.
				



TIP 					Nejlepší recepty z králičího masa



","5"
"","12","



					Zemiaky nakrájame na hranolčeky.
				

","1"
"","12","



					Pridáme kukuricu, hrášok, nasekanú vňať a na kocky nakrájané paradajky.
				

","2"
"","12","



					Jogurt premiešame so strúhaným chrenom, korením, soľou a olejom. 
Vmiešame do šalátu.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-naklicit-cocku-a-fazole-mungo/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak naklíčit čočku a fazole mungo
</span>
</a>
</p>","12","



					Každú porciu posypeme mungo klíčkami.
				



TIP 					Jak naklíčit čočku a fazole mungo



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-na-kvasek-z-drozdi-navod-doplnuje-video/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak udělat kvásek

		</a>
</p>","12","



					Zo 150 ml vlazneho mlieka, cukru a drozdia spravime kvasok.
				








        
											Jak udělat kvásek

		

","1"
"","12","



					Do misy dame muku, zvysne mlieko, olej, vajce a pridame hotovy kvasok. 
Vypracujeme hladke nelepive cesto. Ak treba, dosypeme muku.
Hotove cesto nechame cca hodinku kysnut.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-zabalit-plnene-buchty-nebo-kolace/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Postup balení buchet a koláčů

		</a>
</p>","12","



					Po vykysnuti cesto rozdelime na dve polovice. 
Prvu polovicu vyvalkame a rozrezeme na stvorceky, ktore plnime lekvarom a spojime do gulicky. 
To iste opakujeme aj s druhym cestom.
				








        
											Postup balení buchet a koláčů

		

","3"
"","12","



					Ukladame na plech vymasteny olejom vedla seba,  ale nie prilis natesno, cesto nam este trocha vykysne.
				

","4"
"","12","



					Potrieme rozpustenym maslom a nechame este vykysnut pod utierkou 15 minut.
				

","5"
"","12","



					Pecieme v rure na 180 °C 20 minut.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cim-naplnit-kolace-a-buchty-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Čím naplnit buchty a koláče?
</span>
</a>
</p>","12","



					Po upeceni potrieme zvysnym maslom a posypeme praskovym cukrom.
				



TIP 					Čím naplnit buchty a koláče?



","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/chyby-pri-zadelavani-kynuteho-testa/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Chyby při zadělávání kynutého těsta

		</a>
</p>","12","



					Mouku prosejeme do mísy, přidáme sůl, pepř a promícháme. Doprostřed uděláme důlek, vsypeme droždí, přidáme špetku cukru a zalijeme polovinou vlahého mléka. Necháme vzejít a přidáme zbytek vlahého mléka a olej. Propracujeme těsto, ale nepřidáváme další mouku. Necháme vykynout na teplém místě.
				








        
											Chyby při zadělávání kynutého těsta

		

","1"
"","12","



					Šunku a sýr nastrouháme nahrubo a promícháme.
				

","2"
"","12","



					Pak těsto vyklopíme na mírně pomoučený vál. Vyválíme na obdélník a rozkrájíme na 18 stejně velkých čtverců.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/rychle-a-snadne-tvarovani-mensich-rohlicku/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Rychlé a snadné tvarování rohlíčků

		</a>
</p>","12","



					V polovině každého čtverce uděláme kousek od kraje zářezy. Potřeme rozšlehaným vajíčkem. Na plnou část dáme náplň a stočíme, vytvarujeme do rohlíčku a poklademe na plech s pečicím papírem.
				








        
											Rychlé a snadné tvarování rohlíčků

		

","4"
"","12","



					Potřeme rozšlehaným vajíčkem a posypeme mletou paprikou smíchanou se špetkou chilli. Vložíme do předem vyhřáté trouby a pečeme na 180 °C dozlatova.
				

","5"
"","12","



					Steaky z tuňáka lehce opláchneme, osušíme, osolíme hrubou solí a opepříme hrubě drceným pepřem z obou stran. Poté je potřeme olivovým olejem a necháme aspoň 30 minut odležet.
				

","1"
"","12","



					Mezitím v osolené vodě cca 6-8 minut vaříme očištěnou, nakrájenou zeleninu tak, aby zůstala naskus. Scedíme a odložíme.
				

","2"
"","12","



					V misce smícháme 1 lžíci olivového oleje s jemně nakrájenou chilli papričkou, nasekanými lístky petrželky a necháme stranou.
				

","3"
"","12","



					Odležené steaky vložíme na rozehřátou pánev a opékáme z každé strany maximálně 2 minuty. Připravenou směsí potřeme hotové steaky. Zakryjeme alobalem a necháme odpočinout.
				

","4"
"","12","



					Mezitím prohřejeme na pánvi odloženou zeleninu s bylinkovým máslem,
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-spravne-pripravit-steak-z-tunaka-rady-a-tipy/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Tipy na přípravu steaku z tuňáka
</span>
</a>
</p>","12","



					Steaky podáváme s připravenou zeleninou a různě upraveným bramborem.
				



TIP 					Tipy na přípravu steaku z tuňáka



","6"
"","12","



					Maso naklepeme, z obou stran osolíme, z jedné opepříme.
				

","1"
"","12","



					Obalíme v hladké mouce, rozšlehaných vejcích a strouhance
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazeni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak a na čem správně smažit

		</a>
</p>","12","



					Na rozpáleném oleji z obou stran usmažíme do zezlátnutí strouhanky.
				








        
											Jak a na čem správně smažit

		

","3"
"","12","



					Poté řízky přemístíme do pekáčku nebo ohnivzdorné mísy, na každý dáme kousek másla (ne moc, ať v něm řízky “neplavou”), přiklopíme a vložíme do trouby vyhřáté na 180 °C. 
Pečeme cca 40 minut.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/top-7-nejlepsi-rizky-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Tip na oblíbené řízky
</span>
</a>
</p>","12","



					Podáváme s bramborovou kaší a zeleninovým salátem.
				



TIP 					Tip na oblíbené řízky



","5"
"","12","



					Mouku prosejte do mísy a zapracujte do ní studené máslo nakrájené na kousky, žloutek, cukr, mléko, vanilkový cukr i sůl a vypracujte vláčné, nelepivé těsto. Až budete mít těsto důkladně propracované, uložte jej na půl hodinky do lednice.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rozvalet-testo/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rozválet těsto

		</a>
</p>","12","



					Po odležení těsta, ho můžete začít vyvalovat. Vyválejte placku cca 3 mm vysokou a vykrajujte tvary jakýmkoliv vykrajovátkem. Pokud nemáte razítko na sušenky, poslouží vám vidlička nebo palička na maso.
				








        
											Jak rozválet těsto

		

","2"
"","12","



					Pokud si chcete více ulehčit práci, než dáte těsto do lednice, udělejte z něj váleček, ten po vytažení z lednice jen nakrájíte na plátky a nemusíte vyvalovat těsto.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/susenky/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jednoduché recepty na sušenky
</span>
</a>
</p>","12","



					Dejte péct do trouby předehřáté na 180 °C a pečte, dokud sušenky nezačnou zlátnout. Klidně je z trouby vyndejte dříve, čím světlejší je vyndáte, tím budou měkčí.
				



TIP 					Jednoduché recepty na sušenky



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak nakrájet cibuli

		</a>
</p>","12","



					Maso nakrájíme na kostky. Slaninu nakrájíme na kostičky a rozškvaříme.
				








        
											Jak nakrájet cibuli

		

","1"
"","12","



					Přidáme maso, které osolíme, opepříme a  za stálého míchání orestujeme.
				

","2"
"","12","



					Pak maso vyjmeme, přidáme nakrájenou cibuli a osmahneme do světle hněda, zaprášíme moukou a za stálého míchání opražíme. Přidáme papriku, promícháme a podlijeme nejlépe vývarem z uzeného masa, popř. vodou.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jiska-a-zahustovani-pokrmu/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Možnosti zahušťování
</span>
</a>
</p>","12","



					Přidáme orestované maso a na kostičky nakrájené uzené maso, dále nadrobno nakrájené okurky a špetku chilli. 
Dáme dodělat přikryté do trouby.
				



TIP 					Možnosti zahušťování



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak nakrájet cibuli

		</a>
</p>","12","



					Na sádle osmažíme na kostičky nakrájenou zeleninu, když trochu osmahne, přidáme nakrájenou cibuli a osmahneme. Přidáme osolené a opepřené maso a že všech stran opečeme.
				








        
											Jak nakrájet cibuli

		

","1"
"","12","



					Podlijeme trochou vývaru a dusíme doměkka. Hotové maso vyjmeme, dáme do rendlíku a přikryjeme pokličkou.
				

","2"
"","12","



					Šťávu necháme vysmahnout a zaprášíme moukou, když se mouka upraží, podlijeme vývarem a provaříme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/hovezi-maso-a-jeho-rozdeleni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Rozdělení hovězího masa
</span>
</a>
</p>","12","



					Maso nakrájíme a dáme do omáčky prohřát.
				



TIP 					Rozdělení hovězího masa



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","12","



					Brambory oloupeme, omyjeme, osušíme a nakrájíme. Přidáme sůl, pepř, nasekaný česnek, majoránku, papriku a trošku oleje.
				








        
											Jak snadno oloupat česnek

		

","1"
"","12","



					Promícháme, dáme do pekáče a pečeme na 190 °C doměkka.
				

","2"
"","12","



					Na pánvi nasucho opečeme plátky slaniny a na vypečeném tuku uděláme volská oka.
				

","3"
