"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-ocistit-dyni-navod-k-postupu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak očistit dýni

		</a>
</p>","1","



					Dýni nastrouháme najemno, přidáme sůl, vejce, ricottu a promícháme.
				








        
											Videonávod: Jak očistit dýni

		

","2"
"","1","



					Nakonec vmícháme prosátou mouku.
				

","3"
"","1","



					Lžící nabíráme těsto a klademe na plech s pečicím papírem hromádky, které upravíme do podoby placiček.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-zpracovat-dyne/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak zpracovat dýně v kuchyni
</span>
</a>
</p>","1","



					Vložíme do předehřáté trouby a pečeme na 180-190 °C asi 40 minut.
				



TIP 					Jak zpracovat dýně v kuchyni



","5"
"","1","



					Olej, worcester, sójovou omáčku, sůl, pepř, hořčici a česnek smícháme.
				

","1"
"","1","



					Maso naklepeme, po stranách nařízneme, aby se nekroutilo a obalíme připravenou marinádou. 
Uložíme v uzavřené dóze na noc do lednice.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-ocistit-zampiony/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak očistit žampiony

		</a>
</p>","1","



					Na oleji s máslem orestujeme nakrájenou šalotku, po chvíli přidáme nakrájené žampiony, osolíme, opepříme, pokapeme citrónovou šťávou.
				








        
											Jak očistit žampiony

		

","3"
"","1","



					Krátce orestujeme a podlijeme vínem. Necháme odpařit alkohol a vlijeme smetanu. Za občasného promíchání necháme krátce povařit.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/co-a-jak-grilovat-nejcastejsi-otazky/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Desatero odpovědí na nejčastější otázky o grilu
</span>
</a>
</p>","1","



					Přes noc marinované maso opečeme na grilu a podáváme s omáčkou. 
Jako příloha se hodí například pečené brambory.
				



TIP 					Desatero odpovědí na nejčastější otázky o grilu



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-oloupat-rajcata/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak oloupat rajčata

		</a>
</p>","1","



					Stehna vykostíme a kosti s kůží dáme vařit společně s bobkovým listem, novým kořením, pepřem, solí a zeleninou.
Rajčata spaříme a oloupeme.
Cibuli nakrájíme nadrobno.
				








        
											Jak oloupat rajčata

		

","1"
"","1","



					Na oleji orestujeme cibuli a necháme zesklovatět. Přidáme nakrájené maso, osolíme, opepříme a orestujeme.
				

","2"
"","1","



					Zaprášíme moukou a za stálého míchání orestujeme. Přidáme ostatní koření, protlak a rajčata. Zalijeme přecezeným vývarem a povaříme.
				

","3"
"","1","



					Po chvíli vložíme nakrájené papriky a dovaříme doměkka.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-vykostit-kureci-stehna-video-a-jednoduchy-navod/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak vykostit kuřecí stehna
</span>
</a>
</p>","1","



					Podáváme s rýží.
				



TIP 					Jak vykostit kuřecí stehna



","5"
"","1","



					Steak dáme na 30 minut do mrazáku.
				

","1"
"","1","



					Poté steak nakrájíme na tenké nudličky, mírně osolíme a promícháme s čerstvě nadrceným pepřem.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-spravne-restovat-opekat-maso-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně restovat maso

		</a>
</p>","1","



					V hluboké pánvi ho zprudka orestujeme na obou olejích a vyndáme do misky.
				








        
											Jak správně restovat maso

		

","3"
"","1","



					Do pánve přidáme najemno nasekaný česnek a zázvor.
				

","4"
"","1","



					Necháme rozvonět a přihodíme na nudličky nakrájené papriky, podle chuti nebo velikosti stačí od každé barvy polovina paprikového lusku. a cuketu na půlkolečka.
				

","5"
"","1","



					Promícháváme nebo prohazujeme 2 minuty a zalijeme směsí všech omáček, škrobu, 2 lžícemi vývaru a vína.
				

","6"
"","1","



					Přidáme fermentovaný pepř - pozor ten musíme nejprve dobře propláchnout od soli.
				

","7"
"","1","



					Fermentovaný pepř je měkký a můžeme tudíž nechat kuličky celé nebo mírně pomačkat v hmoždíři - jak kdo má rád.
				

","8"
"","1","



					Podle chuti a potřeby můžeme udělat víc omáčky, přidat škrob a naředit hovězím vývarem.
				

","9"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uvarit-jasminovou-ryzi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak uvařit jasmínovou rýži
</span>
</a>
</p>","1","



					Přivedeme k varu, aby omáčka zhoustla, vrátíme prohřát maso a odstavíme. Podáváme s jasmínovou rýží nebo nudlemi posypané sezamovým semínkem.
				



TIP 					Jak uvařit jasmínovou rýži



","10"
"","1","



					Smícháme všechny suché suroviny a pečlivě promícháme.
				

","1"
"","1","



					Máslo rozpustíme a necháme zchladnout.
				

","2"
"","1","



					V míse rozmačkáme vidličkou přezrálé banány na kaši, přidáme vajíčka, máslo a zamícháme. Následně postupně přidáváme suchou směs a vytvoříme pěkné těsto.
				

","3"
"","1","



					Vymažeme a vysypeme formu na chleba a směs do ní vylijeme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-zuzitkovat-prebytecne-banany/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak zužitkovat přebytečné banány
</span>
</a>
</p>","1","



					Pečeme cca 1 hodinu na 175 °C, kontrolujeme špejlí. Po upečení necháme před servírováním trochu vychladnout, chlebík se zpevní a lépe se krájí.
				



TIP 					Jak zužitkovat přebytečné banány



","5"
"","1","



					Maso smícháme se smetanou, vajíčkem, kořením, prolisovaným česnekem a bylinkami (strouhanku nedáváme).
				

","1"
"","1","



					Necháme alespoň hodinu v chladu odležet.
				

","2"
"","1","



					Potom z masové směsi tvoříme šišky, které obalíme ve strouhance.
				

","3"
"","1","



					Šišky poskládáme do pekáčku a pečeme bez tuku.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jidla-z-mleteho-masa/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Co lze ještě připravit z mletého masa?
</span>
</a>
</p>","1","



					Podáváme s bramborovou kaší a zeleninovým salátem.
				



TIP 					Co lze ještě připravit z mletého masa?



","5"
"","1","



					Kuřecí maso nakrájíme na menší kousky a minimálně na 3 hodiny (ideálně přes noc) naložíme do bílého jogurtu ochuceného solí, kari kořením, sladkou paprikou a mletým kmínem. 
Uchováváme v lednici. 
Maso nádherně zkřehne.
				

","1"
"","1","



					Troubu předehřejeme na 180 °C.
				

","2"
"","1","



					Kukuřičné lupínky nasypeme do hlubší misky, rozdrtíme rukama a naložené kuřecí maso s jogurtovou směsí v nich obalujeme jako v klasické strouhance.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/co-s-krouticim-se-papirem-na-peceni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak si poradit s papírem na pečení

		</a>
</p>","1","



					Skládáme na plech vystlaný pečicím papírem, který jsme potřeli olejem. 
Pečeme podle typu trouby 30-40 minut.
				








        
											Videonávod: Jak si poradit s papírem na pečení

		

","4"
"","1","



					K takto připravenému masu se výborně hodí například domácí hranolky, které můžeme připravovat v troubě zároveň s masem na druhém plechu, máme-li možnost.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-na-domaci-hranolky-navod/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Domácí hranolky a jejich příprava
</span>
</a>
</p>","1","



					V průběhu pečení připravíme smetanový dip z uvedených ingrediencí a společně pak vše podáváme.
				



TIP 					Domácí hranolky a jejich příprava



","6"
"","1","



					Čerstvou, syrovou mrkev nakrájíme na kostičky a dáme do kutru.
				

","1"
"","1","



					Přidáme česnek a petrželku a rozsekáme najemno.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/zelenina-v-pomazankach/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Pomazánky ze zeleniny - recepty
</span>
</a>
</p>","1","



					Pak přidáme sůl, pepř, papriku a sýr, dobře promícháme a nakonec přidáme nasekanou pažitku.
				



TIP 					Pomazánky ze zeleniny - recepty



","3"
"","1","



					Uzené maso nakrájíme nadrobno.
				

","1"
"","1","



					Maso důkladně rozmixujeme se zbývajícími surovinami.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/top-7-chutne-pomazanky-se-kterymi-usetrime-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Další chutné pomazánky
</span>
</a>
</p>","1","



					Podáváme na čerstvém pečivu.
Dozdobíme čerstvou zeleninou.
				



TIP 					Další chutné pomazánky



","3"
"","1","



					Na pánvi na rozpáleném oleji lehce osmahneme rýži.
				

","1"
"","1","



					Po pár minutách zalijeme vodou, osolíme a přivedeme do varu. Poté ztlumíme a pomalu vaříme cca 12 minut.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-oddelit-zloutek-od-bilku/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak oddělit žloutek od bílku

		</a>
</p>","1","



					Žloutky smícháme s nastrouhaným parmazánem do jemné hmoty.
				








        
											Jak oddělit žloutek od bílku

		

","3"
"","1","



					Poté si osmahneme nakrájenou pancettu na kostičky do zlatova.
				

","4"
"","1","



					Když je rýže měkká, přidáme do rýže i s vodou žloutky s parmazánem. Na mírném plameni a za stálého míchání vymícháme do hladké hmoty.
				

","5"
"","1","



					Na talíř naservírujeme, posypeme osmahnutou pancettou a opepříme čerstvě drceným pepřem.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uchovat-bylinky-v-lednici/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak uchovat bylinky co jak nejdéle čerstvé a svěží
</span>
</a>
</p>","1","



					Můžeme dozdobit nějakými bylinkami.
				



TIP 					Jak uchovat bylinky co jak nejdéle čerstvé a svěží



","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","1","



					Rajčata nakrájíme na drobné kousky. Oloupanou cibuli nakrájíme nadrobno a na drobné kostičky nakrájíme i uzený bok.
				








        
											Videonávod: Jak nakrájet cibuli

		

","1"
"","1","



					Do kastrolu na rozehřátý olej dáme bok a necháme opékat 3 minuty.
Přidáme cibuli, promícháme a na slabém plameni opékáme ještě 5 minut.
				

","2"
"","1","



					Podlijeme trochou vody, přidáme rajčata, přiklopíme pokličkou a dusíme dalších 5 minut.
				

","3"
"","1","



					Poté přidáme fazole s nálevem, česnek a koření. Zamícháme a na větším varu necháme odvařit skoro všechnu tekutinu.
Podle potřeby dochutíme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uvarit-uzene-maso-navod-na-pripravu/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Návod na přípravu uzeného masa
</span>
</a>
</p>","1","



					Podáváme s plátkem vařeného uzeného masa, volským okem a čerstvým chlebem.
				



TIP 					Návod na přípravu uzeného masa



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak nakrájet cibuli

		</a>
</p>","1","



					Cibuli oloupeme a nasekáme najemno. Česnek oloupeme.
				








        
											Jak nakrájet cibuli

		

","1"
"","1","



					Plátky chleba nakrájíme na kostičky, dáme do misky, pokropíme mlékem, necháme nasáknout a rozmačkáme. Do misky přidáme namleté vepřové maso, cibuli, prolisovaný česnek, pepř, papriku, sůl, vše dobře promícháme a odložíme stranou.
				

","2"
"","1","



					Na jemném struhadle nastrouháme do mističky sýr, do jiné oloupané a očištěné brambory a vymačkáme z nich přebytečnou vodu. Poté nastrouháme nahrubo okurky.
				

","3"
"","1","



					Zapneme troubu na 180 °C a připravíme pekáček na zapékání, který vyložíme pečicím papírem.
				

","4"
"","1","



					Připravené maso rozdělíme na 4 díly, lehce obalíme strouhankou a vytvoříme 4 válečky, které vložíme do pekáčku a splácneme do oválné placičky.
				

","5"
"","1","



					Na každou placičku navrstvíme 1/4 mírně osolených brambor, na ně přidáme 1/4 okurek. Posypeme strouhaným sýrem a pomocí sáčku s ustřiženým rohem nastříkáme majonézu.
				

","6"
"","1","



					Vložíme do trouby a pečeme 40-45 minut.
				

","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/dokonaly-salat-se-zalivkou-jednoduchy-recept-s-vychytavkou/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Dokonalý salát se zálivkou
</span>
</a>
</p>","1","



					Podáváme s nakládanou zeleninou nebo se salátem 
podle chuti. Dobré jsou teplé i studené.
				



TIP 					Dokonalý salát se zálivkou



","8"
"","1","



					V hrnci smícháme ovesné vločky s mlékem.
				

","1"
"","1","



					Za stálého míchání vaříme na mírném ohni.
				

","2"
"","1","



					Kaši vaříme do námi požadované konzistence.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-uvarit-ovesnou-kasi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak uvařit ovesnou kaši
</span>
</a>
</p>","1","



					Kaši přelijeme na talíř a dozdobíme oříšky či ovocem dle chuti. Je dobré přidat med, kaše sama o sobě sladká není. Můžeme vyzkoušet i slanou variantu, například se sýrem.
				



TIP 					Jak uvařit ovesnou kaši



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-varit-cocku/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak uvařit čočku

		</a>
</p>","1","



					Šošovicu v troške vody uvaríme. Nevaríme zbytočne dlho, akonáhle je jemne mäkká, odstavíme z ohňa a prebytočnú vodu scedíme.
				








        
											Jak uvařit čočku

		

","1"
"","1","



					Necháme trocha prechladnúť a pridáme mleté mäso, vajce, korenie, oregano a soľ. 
Dobre premiešame.
				

","2"
"","1","



					Z masy tvoríme fašírky, ktoré obaľujeme v strúhanke.
				

","3"
"","1","



					Vyprážame z oboch strán na oleji.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-usporne-udelat-karbanatky-2/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Úsporná příprava karbanátků
</span>
</a>
</p>","1","



					Podávame s prívarkami, zemiakmi nakyslo, alebo zemiakmi ako klasické fašírky.
				



TIP 					Úsporná příprava karbanátků



","5"
"","1","



					Ze sklenice se zelím odlijeme stranou část šťávy.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","1","



					Cibuli oloupeme a nakrájíme nadrobno.
				








        
											Videonávod: Jak nakrájet cibuli

		

","2"
"","1","



					Špek pokrájíme na kostičky.
				

","3"
"","1","



					Do kastrolu dáme rozpustit špek a až začne pouštět tuk, přidáme cibuli.
				

","4"
"","1","



					Pozvolna za občasného zamíchání smažíme do lehkého zezlátnutí cibule.
				

","5"
"","1","



					Poté přemístíme do keramické nádoby pomalého hrnce.
				

","6"
