"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73946","Moje česneková pomazánka","https://www.toprecepty.cz/recept/73946-moje-cesnekova-pomazanka/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","6","7","0,0","(0×)","Autor/ka fotky","31. 3. 2023 10:34","0 názorů","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","1","porce","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73946"
"73943","Výborná svíčková","https://www.toprecepty.cz/recept/73943-vyborna-svickova/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","6","7","0,0","(0×)","Autor/ka fotky","31. 3. 2023 10:12","0 názorů","






        
												130 min
							
							
 (40 min 
 příprava + 90 min 
 tepelná úprava) 
				
","6","porcí","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73943"
"73942","Chlebíčková pomazánka I","https://www.toprecepty.cz/recept/73942-chlebickova-pomazanka-i/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","6","7","0,0","(0×)","Autor/ka fotky","31. 3. 2023 09:53","0 názorů","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73942"
"73938","Salámová pomazánka z Vysočiny","https://www.toprecepty.cz/recept/73938-salamova-pomazanka-z-vysociny/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","6","7","0,0","(0×)","Autor/ka fotky","31. 3. 2023 09:28","0 názorů","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73938"
"73934","Pečený hermelín v troubě","https://www.toprecepty.cz/recept/73934-peceny-hermelin-v-troube/","https://static.toprecepty.cz/design/img/bg/no-photo-270-160.png","6","7","0,0","(0×)","Autor/ka fotky","31. 3. 2023 09:08","0 názorů","






        
												20 min
							
							
 (5 min 
 příprava + 15 min 
 tepelná úprava) 
				
","1","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73934"
"73932","Pórkový salát s jablkem, mrkví a majonézou","https://www.toprecepty.cz/recept/73932-porkovy-salat-s-jablkem-mrkvi-a-majonezou/","https://static.toprecepty.cz/fotky/recepty/0650/porkovy-salat-s-jablkem-mrkvi-a-majonezou-245128-270-160-exact.jpg","6","7","5,0","(2×)","Marie Svarcova","31. 3. 2023 08:56","4 názory","






        
												15 min
							
							
 (15 min 
 příprava) 
				
","1","dávka","['Suroviny', 'Na posyp']","





Přidat do oblíbených (1x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73932"
"73930","Můj játrový guláš","https://www.toprecepty.cz/recept/73930-muj-jatrovy-gulas/","https://static.toprecepty.cz/fotky/recepty/0650/muj-jatrovy-gulas-245126-270-160-exact.jpg","6","7","0,0","(0×)","Jaromira18","30. 3. 2023 19:58","2 názory","






        
												60 min
							
							
 (10 min 
 příprava + 50 min 
 tepelná úprava) 
				
","3","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73930"
"73929","Vepřová kapsa plněná sýrem a zeleninou","https://www.toprecepty.cz/recept/73929-veprova-kapsa-plnena-syrem-a-zeleninou/","https://static.toprecepty.cz/fotky/recepty/0650/veprova-kapsa-plnena-syrem-a-zeleninou-245117-270-160-exact.jpg","6","7","5,0","(1×)","Anna Kocikova","30. 3. 2023 19:26","5 názorů","






        
												205 min
							
							
 (25 min 
 příprava + 180 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73929"
"73928","Tvarůžková smaženka","https://www.toprecepty.cz/recept/73928-tvaruzkova-smazenka/","https://static.toprecepty.cz/fotky/recepty/0650/tvaruzkova-smazenka-245114-270-160-exact.jpg","6","7","5,0","(3×)","mika59","30. 3. 2023 13:02","7 názorů","






        
												10 min
							
							
 (5 min 
 příprava + 5 min 
 tepelná úprava) 
				
","1","porce","['Suroviny', 'K servírování']","





Přidat do oblíbených (22x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73928"
"73927","Domácí špaldové nudle s tuňákem a sýrovou omáčkou","https://www.toprecepty.cz/recept/73927-domaci-spaldove-nudle-s-tunakem-a-syrovou-omackou/","https://static.toprecepty.cz/fotky/recepty/0650/domaci-spaldove-nudle-s-tunakem-a-syrovou-omackou-245110-270-160-exact.jpg","6","7","5,0","(2×)","Marie Svarcova","30. 3. 2023 09:42","4 názory","






        
												40 min
							
							
 (25 min 
 příprava + 15 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny', 'Omáčka', 'K dokončení']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73927"
"73926","Víkendová valašská kyselice","https://www.toprecepty.cz/recept/73926-vikendova-valasska-kyselice/","https://static.toprecepty.cz/fotky/recepty/0650/vikendova-valasska-kyselice-245102-270-160-exact.jpg","6","7","5,0","(4×)","Sigiczek","29. 3. 2023 21:00","5 názorů","






        
												40 min
							
							
 (10 min 
 příprava + 30 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73926"
"73925","Jednoduchá vaječná pomazánka s pažitkou","https://www.toprecepty.cz/recept/73925-jednoducha-vajecna-pomazanka-s-pazitkou/","https://static.toprecepty.cz/fotky/recepty/0650/jednoducha-vajecna-pomazanka-s-pazitkou-245098-270-160-exact.jpg","6","7","5,0","(2×)","RubyRom","29. 3. 2023 18:03","5 názorů","






        
												33 min
							
							
 (25 min 
 příprava + 8 min 
 tepelná úprava) 
				
","1","dávka","['Suroviny']","





Přidat do oblíbených (15x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73925"
"73924","Vajíčkový salát s rajčátky","https://www.toprecepty.cz/recept/73924-vajickovy-salat-s-rajcatky/","https://static.toprecepty.cz/fotky/recepty/0650/vajickovy-salat-s-rajcatky-245097-270-160-exact.jpg","6","7","5,0","(1×)","RubyRom","29. 3. 2023 11:40","6 názorů","






        
												38 min
							
							
 (30 min 
 příprava + 8 min 
 tepelná úprava) 
				
","3","porce","['Suroviny', 'Dresink']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73924"
"73923","Filé s rýžovo - čočkovou směsí","https://www.toprecepty.cz/recept/73923-file-s-ryzovo-cockovou-smesi/","https://static.toprecepty.cz/fotky/recepty/0650/file-s-ryzovo-cockovou-smesi-245092-270-160-exact.jpg","6","7","5,0","(2×)","tejaja","29. 3. 2023 10:17","4 názory","






        
												50 min
							
							
 (10 min 
 příprava + 40 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (2x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73923"
"33115","Mandarinkový koláč s kokosem","https://www.toprecepty.cz/recept/33115-mandarinkovy-kolac-s-kokosem/","https://static.toprecepty.cz/fotky/recepty/0048/mandarinkovy-kolac-s-kokosem-120744-413-295-exact.jpg","6","7","4,8","(16×)","Navrmi","21. 3. 2013 07:40","9 názorů","","","","['Suroviny', 'Piškot', 'Piškot', 'Náplň', 'Náplň', 'Drobenka']","





Přidat do oblíbených (73x)
					","https://www.toprecepty.cz/nutricni-hodnoty/33115"
