"step_link","recipe_id","name","order"
"","16","



					Pridáme nakrájaný cesnak, drvené chilli a orechy a podusíme spolu ďalšie 2-3 minúty, kým sa cesnak nerozvonia.
				

","2"
"","16","



					Pridáme čočku, plechovku rajčín, paradajkový pretlak, sušené oregáno, sušenú bazalku, sušený cesnak, soľ, cukor, mleté korenie a vývar.
Všetko premiešame a privedieme k varu. 
Znížime plameň a varíme prikryté 20-25 minút,  občas premiešame.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-varit-cocku/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Čočka v naší kuchyni
</span>
</a>
</p>","16","



					Nakoniec pridáme kokosové mlieko a varíme ešte 5 minút.
Dochutíme soľou podľa potreby.
				



TIP 					Čočka v naší kuchyni



","4"
"","16","



					Očištěnou zeleninu  nakrájíme na kusy, dáme do vroucího oleje a necháme na mírnějším ohni lehce opéci. Mícháme. 
Přilijeme horkou vodu. Jakmile začne vařit, přidáme brambory a všechno koření a zeleninový vývar. Vaříme do měkka, nepřevařit.
				

","1"
"","16","



					Cibuli nakrájíme na tenká půlkolečka a vložíme do horkého oleje. 
Po chvilce přidáme nasekaný česnek a po 1 minutě lusky. Ty párkrát otočíme a mícháme. 
Přilijeme trochu vody a necháme je téměř změknout. 
Pak necháme rozpustit máslo u lusků a celé je pěkně obalíme v másle.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-ocistit-zampiony/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak očistit žampiony

		</a>
</p>","16","



					Žampióny očistíme, nakrájíme na plátky a vložíme do pekáčku s horkým olejem, brzy změknou.
Zakápneme je sójovou omáčkou a podlijeme vodou. Osolíme, opepříme, přidáme špetku mletého kmínu a vydusíme vodu. Přidáme máslo a poprášíme moukou. Jakmile začne jíška pěnit, lehce podlijeme a necháme projít varem.
				








        
											Jak očistit žampiony

		

","3"
"","16","



					Zelenina a brambory jsou měkké, vývar necháme do poloviny množství zeleniny, přidáme máslo a rozmixujeme. Pokud je třeba naředit, přidáme odlitý vývar. Pokud vývar zbyde, ráda si ho dám sama bez všeho.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/korenova-zelenina/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Kořenová zelenina v naší kuchyni
</span>
</a>
</p>","16","



					Já dala k pyré holandský řízek a do výpeku jsem kápla vodu a nalila k žampiónům. Vznikla dobrá šťáva. 
Ale hodí se i přírodní maso, i grilované, zkrátka podle chuti a možností. Já měla mleté i sýr, tak jsem zvolila toto.
				



TIP 					Kořenová zelenina v naší kuchyni



","5"
"","16","



					Sýry nastrouháme nahrubo, smícháme s ostatními ingrediencemi a necháme zhruba 10 minut odležet.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-ukladat-syry/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak ukládat sýry
</span>
</a>
</p>","16","



					Směs vložíme do formy a pečeme 15 minut na 200 stupňů, poté snížíme troubu na 150 stupňů a pečeme 45 minut, než má hezkou barvu.
				



TIP 					Jak ukládat sýry



","2"
"","16","



					Připravíme pečicí formu o průměru 26 cm.
				

","1"
"","16","



					Rozpustíme máslo a v robotu rozmixujeme sušenky. Smícháme v misce tyto dvě ingredience a poté je rovnoměrně utlačíme na dno formy. 
Dáme na cca 30 minut odležet do lednice.
				

","2"
"","16","



					Mezitím připravíme krém:
Do misky vložíme sýr philadelphia, mascarpone a cukr. Krátce prošleháme, aby se ingredience spojily. Poté zašleháme arašídové máslo a nakonec vlijeme smetanu a v šlehání pokračujeme 2-3 minuty na střední stupeň.
				

","3"
"","16","



					Formu s korpusem vytáhneme z lednice a na korpus dáme arašídový krém.
				

","4"
"","16","



					Dort necháme v lednici ztuhnout, ideálně přes noc.
				

","5"
"","16","



					Připravíme karamelizované arašídy:
Na pánev s vysokým dnem nasypeme arašídy, cukr a vodu. Pražíme je tak dlouho, dokud se voda neodpaří a oříšky začnou chytat zlatavou barvu. Stále mícháme, hlavně ke konci, dokud nedosáhneme ideální zlatohnědé barvy karamelu. Oříšky přesuneme na pečicí papír, ze kterého půjdou snadno odlepit.
				

","6"
"","16","



					Necháme vychladnout a ztuhnout a menší část vzniklé arašídové griliáže rozmixujeme v robotu na jemno. Druhou část necháme na ozdobení.
				

","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/cokoladova-ganache-navod-na-pripravu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Čokoládová ganache - návod

		</a>
</p>","16","



					Příprava polevy:
Ve vodní lázni rozpustíme čokoládu se smetanou. Čokoládu stále mícháme a ihned jak se rozpustí, tak máme hotovo.
				








        
											Čokoládová ganache - návod

		

","8"
"","16","



					Vytáhneme dort z lednice a jemně polijeme čokoládovou polevou a ozdobíme karamelizovanými arašídy.
				

","9"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cheesecake/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Cheesecake - jak udělat pečený i nepečený luxusní dezert
</span>
</a>
</p>","16","



					Dáme do lednice alespoň na 2 hodiny.
				



TIP 					Cheesecake - jak udělat pečený i nepečený luxusní dezert



","10"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","16","



					Na hlbšej panvici zohrejeme trocha oleja a pridáme kuracie prsia nakrájané na kocky.
Pridáme soľ, korenie a cesnak. Necháme zatiahnút.
				








        
											Jak snadno oloupat česnek

		

","1"
"","16","



					Následne pridáme vývar, smotanu a cestovinu.
Premiešame a zakryté varíme 20 minút.
				

","2"
"","16","



					Odstavíme z plameňa a primiešame 150 g parmezánu.
Premiešame a celé vsypeme do zapekacej misky.
				

","3"
"","16","



					Navrch rovnomerne pridáme syr, ja som použil strúhanú mozzarellu a zvyšok parmezánu.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/top-7-jidla-z-jednoho-pekacku/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Oblíbené pokrmy z jednoho pekáčku
</span>
</a>
</p>","16","



					Vložíme do vyhriatej rúry na 200 °C na zhruba 10-15 minút.
				



TIP 					Oblíbené pokrmy z jednoho pekáčku



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/kynute-testo/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak na přípravu kynutého těsta

		</a>
</p>","16","



					V míse prosejeme hladkou mouku, uděláme důlek a do něj nasypeme cukr. Na něj rozdrobíme droždí a zalijeme teplým mlékem.
				








        
											Jak na přípravu kynutého těsta

		

","1"
