"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-varit-houby/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho vařit houby

		</a>
</p>","17","



					Do tohto základu vložíme narezané huby a kapustu, na väčšie kúsky nakrájené paradajky, osolíme, okoreníme a dusíme asi 15 minút. 
Ak paradajky a huby nemajú dostatok vody, malinko podlejeme. Huby a zelenina nesmú plávať vo vode, podlejeme len toľko, aby sa jedlo nepripálilo.
				








        
											Jak dlouho vařit houby

		

","3"
"","17","



					Nakoniec dochutíme citrónovou šťavou a cukrom podľa svojej chuti.
				

","4"
"","17","



					Do hotového jedla pridáme na kocôčky narezané špekačky a necháme prejsť varom.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-zpracovat-houby-oblibene-postupy/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Poradíme, jak zpracovat houby
</span>
</a>
</p>","17","



					Podávame s chlebom.
				



TIP 					Poradíme, jak zpracovat houby



","6"
"","17","



					Očištěné maso nakrájíme na nudličky, které v míse smícháme s kořením, olejem, Maizenou a důkladně promícháme. Můžeme, ale nemusíme, nechat chvilku odležet
				

","1"
"","17","



					Pak na pánvičce s nepřilnavým povrchem osmažíme, kousky masa oddělujeme vařečkou od sebe. Není nutné přidávat olej, je ho dostatek ve směsi.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-kure-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Nejlepší recepty na přípravu kuřecího masa
</span>
</a>
</p>","17","



					Můžeme podávat s vařenou zeleninou nebo bramborovou přílohou.
				



TIP 					Nejlepší recepty na přípravu kuřecího masa



","3"
"","17","



					Cibuli nakrájíme na kolečka, vnitřky vyndáme a nasekáme nadrobno.
				

","1"
"","17","



					Vnější kolečka naklademe na pánev potřenou olejem.
				

","2"
"","17","



					Do misky k nakrájené cibuli vklepneme vejce, přidáme sůl, pepř, nasekanou pažitku a nastrouhaný sýr. Promícháme.
				

","3"
"","17","



					Směs klademe lžicí do cibulových koleček a na mírném plameni opečeme z obou stran.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cibule-jeji-ucinky-a-recepty-z-ni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Cibule v naší kuchyni
</span>
</a>
</p>","17","



					Krajíce chleba potřeme hořčicí, poklademe hotovými  kroužky. Podáváme s nakrajenými rajčaty, která mírně osolíme.
				



TIP 					Cibule v naší kuchyni



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-poznat-mlade-cukety/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak poznáme mladé cukety

		</a>
</p>","17","



					Hlívu nakrájíme na větší nudličky, lehce osolíme, ochutíme skořicí, chilli a necháme chvilku odpočinout. Zatím fazolky propláchneme na sítu a necháme okapat. Nakrájíme listy zelí, cuketu i cibuli na proužky.
				








        
											Jak poznáme mladé cukety

		

","1"
"","17","



					Houby poprášíme Solamylem, promícháme a zprudka opečeme na rozpáleném oleji. Přidáme cibuli, zelí a fazolky. 2 minuty restujeme a poté přilijeme sójovou omáčku. Nakonec dochutíme sušeným česnekem, solí, chilli podle chuti a vše promícháme.
				

","2"
"","17","



					Na talíři posypeme nasekanými stonky koriandru a zelenou cibulkou nebo lístky koriandru a smaženou cibulkou.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-hlivu-ustricnou-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit hlívu ústřičnou - nejlepší recepty
</span>
</a>
</p>","17","



					Podáváme s rýží nebo rýžovými nudlemi.
				



TIP 					Jak připravit hlívu ústřičnou - nejlepší recepty



","4"
"","17","



					Jazyk dobře omyjeme a spolu s kořenovou zeleninou, kořením a solí vaříme v pomalém hrnci na High 8-9 hodin, nebo táhneme na mírném plameni na sporáku. Vývar musí jen probublávat, nesmí vařit.
				

","1"
"","17","



					Z uvařeného jazyka oloupeme kůži a nakrájíme na kostky cca 2x2x2 cm. 
Nakrájíme i mrkev, petržel a celer.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/zelatina-zele-agar/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak pracovat se želatinou

		</a>
</p>","17","



					Želatinu necháme nabobtnat v troše zchladlého vývaru.
				








        
											Jak pracovat se želatinou

		

","3"
"","17","



					750 ml horkého vývaru z jazyka smícháme s nabobtnanou želatinou, octem, majonézou a žervé. Prošleháme metličkou do spojení všech surovin. Ochutnáme a případně dosolíme nebo přidáme ocet. 
Nakonec vmícháme křen, na kostičky nakrájenou čerstvou papriku a kostky jazyka.
				

","4"
"","17","



					Do formy na toustový chléb nebo srnčí hřbet vložíme umíchanou směs a necháme ztuhnout v lednici alespoň 2 hodiny.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/studena-kuchyne-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Tipy na výrobky studené kuchyně
</span>
</a>
</p>","17","



					Po vychladnutí opatrně nahřejeme formu pod tekoucí horkou vodou a uvolníme tak asik z formy. 
Můžeme také formu před plněním vyložit potravinovou fólií a po ztuhnutí vyjnout aspik i s fólií.
				



TIP 					Tipy na výrobky studené kuchyně



","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-udelat-kvasek-z-drozdi/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak udělat kvásek z droždí

		</a>
</p>","17","



					Zaděláte kvásek z droždí, vlažného mléka a lžíce cukru. Necháme kvásek vzejít.
				








        
											Jak udělat kvásek z droždí

		

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/chyby-pri-zadelavani-kynuteho-testa/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Vyhněte se chybám při zadělávání kynutého těsta

		</a>
</p>","17","



					Do mísy dejte 500 g mouky, sůl, majonézu, jogurt, vejce, zakysanou smetanu a přilijte již vzejitý kvásek. 
Suroviny smíchejte do pružného, hladkého a lehce lepivého těsta. 
Každá mouka má jinou vstřebatelnost a tak případně můžete dát nejdříve menší množství a pak postupně přidávat. Těsto je perfektní, když se lehce lepí na mísu, ale po jemném posypání moukou se krásně od stěn odlepí a jde tvarovat. 
Hotové těsto pomoučíme a necháme 30 minut kynout.
				








        
											Vyhněte se chybám při zadělávání kynutého těsta

		

","2"
"","17","



					Pomaz:
Oloupané stroužky česneku prolisujete do menší misky. 
K česneku přidáte olej, sůl a oregano. 
Vše pořádně promíchejte, případně můžete přidat více koření, podle Vaši chuti. 
Přikryjte a nechte odpočívat, než vyhotovíte samotný langoš.
				

","3"
"","17","



					Po nakynutí těsta si jej rozdělte na 10 bochánků o velikosti malých bulek. 
Lehce poprašte moukou, přikryjte utěrkou a nechte ještě 15-20 minut kynout.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazeni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak a na čem správně smažit

		</a>
</p>","17","



					Rozehřejte vyšší vrstvu oleje, aby těsto při smažení lehce plavalo. Já použila přibližně 500 ml oleje do 2 l hrnce. Nechala jsem rozehřívat na středním plamenu, olej měl přibližné 160 °C. 
Vezměte bochánek a v ruce jej pomalu roztahujte do tenké placky (viz. fotka). Aby se Vám těsto nelepilo na prsty, tak si je oprašte moukou. 
Roztaženou placku těsta vložte do rozpáleného oleje a smažte do zlatova. Trvá to chvilku, asi do 1 minuty jsou zlaté. 
Placku obraťte a osmažte i z druhé strany. Hotový langoš nechte okapat od oleje na papírové utěrce či pevném ubrousku.
				








        
											Jak a na čem správně smažit

		

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/domaci-langose-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Oblíbené recepty na domácí langoše
</span>
</a>
</p>","17","



					Hotové langoše můžete natřít vrstvou pomazu, zasypat nastrouhaným sýrem a pokapat kečupem či tatarkou podle vaši chuti.
				



TIP 					Oblíbené recepty na domácí langoše



","6"
"","17","



					Umlít nebo rozmixovat rýži za sucha na krupici.
Namočit do vody cca 5-8 hodin.
				

","1"
"","17","



					Přidat olej a sůl do namočené rýže.
Bez vyprání - musí zůstat prachová složka.
Rozmixovat za mokra na jemnou krupici v téže vodě.
				

","2"
"","17","



					Pouze lít 4 lžíce těsta ze spodu nádoby na mírně předehřátou pánev - těsto je samonivelační - tlouštka 3 mm, průměr 10 cm.
Péct jednostranně 8 min. pod pokličkou. Vyklepat vodu po 4 minutách.
Na povrchu puchýře, někdy popraskané.
Dole náběh na světle hnědé skvrny.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-dlouho-namacet-susene-houby/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak dlouho namáčet sušené houby

		</a>
</p>","17","



					Sušené houby namočíme do vychladlého vývaru, přidáme kari, sušený česnek a sójovou omáčku. Houby necháme ""v nálevu"" nabobtnat.
				








        
											Jak dlouho namáčet sušené houby

		

","1"
"","17","



					Mezitím nakrájíme neoloupanou, ale očištěnou cuketu a papriku na kostky, jarní cibulku na kroužky a rajčata na kolečka. Oloupané brambory nakrájíme na větší kostky.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pect-v-remosce/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak péct v remosce
</span>
</a>
</p>","17","



					Do remosky dáme olej, na něj brambory, rajčata, cuketu, papriku a kuřecí prsa. Zalijeme vývarem s kořením a houbami, přiklopíme a necháme cca hodinu v remosce péct.
				



TIP 					Jak péct v remosce



","3"
"","17","



					Na pánev dáme trošku olivového oleje a opečeme porce tresky, kterou osolíme a posypeme bylinkami.
				

","1"
"","17","



					Sýrový košíček:
Parmezán nastrouháme na jemném struhadle a dáme na suchou rozpálenou pánev. 
Rychle rozprostřeme a opečeme dozlatova po obou stranách, pak rychle vložíme do mističky, aby se plátek sýra vytvaroval. 
Necháme vystydnout a naplníme salátem.
				

","2"
"","17","



					Salát:
Rajče a cuketu nakrájíme, osolíme, opepříme, zakapeme citronem, olivovým olejem a trošku přisladíme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/ryby-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Ryby v naší kuchyni
</span>
</a>
</p>","17","



					Dresink:
Kysanou smetanu vyklopíme do misky, přidáme hořčici, sůl, pepř, podle chuti cukr a citron.
				



TIP 					Ryby v naší kuchyni



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-udelat-kvasek-z-drozdi/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak udělat kvásek

		</a>
</p>","17","



					Droždí rozdrobíme do vlažné vody,  přidáme cukr, promícháme a necháme chvíli vzejít kvásek.
				








        
											Jak udělat kvásek

		

","1"
"","17","



					Do mísy prosijeme mouku, smícháme se solí, přilijeme kvásek, olej  a ostatní  vlažnou vodu.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/chyby-pri-zadelavani-kynuteho-testa/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak se vyhnout chybám při zadělávání kynutého těsta

		</a>
</p>","17","



					Pomocí hnětacího háku v robotu těsto prohněteme na hladké těsto. 
Zakryjeme utěrkou nebo fólií a necháme na teplém místě vykynout. Mělo by stačit 20-30  minut, aby těsto zdvojnásobilo svůj objem. 
Troubu zapneme a nastavíme na 200 st.
				








        
											Jak se vyhnout chybám při zadělávání kynutého těsta

		

","3"
"","17","



					Těsto vyválíme na jemně pomoučeném vále na obdélník asi 30x40 cm. Potřeme ho 2 lžícemi oleje a posypeme provensálským kořením a nasekanými olivami.
				

","4"
"","17","



					Těsto srolujeme po delší straně a švem dolů položíme na plech s pečicím papírem.
				

","5"
"","17","



					Olivový chléb potřeme slanou vodou a ostrým nožem uděláme šikmé zářezy.
				

","6"
"","17","



					V předehřáté troubě pečeme dozlatova asi 25 minut, podle typu trouby.
				

","7"
"","17","



					Suroviny na těsto smícháme, uděláme krásné hladké těsto, které zabalíme do fólie a dáme na 30 minut do lednice odpočívat.
				

","1"
"","17","



					Připravíme náplň ze všech sýrů (tvrdý sýr nastrouháme), bylinek, prolisovaného česneku a podle chuti osolíme, opepříme.
				

","2"
"","17","



					Těsto rozdělíme na 4 stejné díly. Kdo by chtěl, může rozdělit na 8 dílů. Budou menší, ale myslím, že to vůbec nevadí.
				

","3"
"","17","



					Postupně rozválíme na kruh, navrstvíme sýrovou náplň. Dala jsem na polovinu jen se sýrem a na druhou polovinu i kysané zelí, jen tak syrové, vyždímané.
				

","4"
"","17","



					Potřeme okraje rozšlehaným vajíčkem a přehneme, pevně spojíme.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/smazeni/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně smažit

		</a>
</p>","17","



					Rozehřejeme olej a smažíme pomaleji asi 5 minut z jedné a 5 minut z druhé strany.
				








        
											Jak správně smažit

		

","6"
"","17","



					Očištěné maso nakrájíme na velikost soust.
				

","1"
"","17","



					Zeleninu očistíme a papriku nakrájíme na proužky, cuketu na půlkolečka, cibuli na měsíčky, rajčata přepůlíme a česnek nasekáme nadrobno.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-varit-testoviny/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak správně uvařit těstoviny

		</a>
</p>","17","



					Dáme vařit špagety do vroucí osolené vody podle návodu na obalu.
				








        
											Jak správně uvařit těstoviny

		

","3"
"","17","



					Zatím do hluboké, nepřilnavé a rozehřáté pánve dáme na olej opéct ze všech stran kousky masa do zlatavé barvy. Přidáme cibuli a česnek a necháme rozvonět.
				

","4"
"","17","



					Poté přidáme zeleninu, sušené bylinky, promícháme, přidáme pasty a passatu, mírně podlijeme vodou ze špaget (je osolená) a krátce povaříme.
				

","5"
"","17","



					Špagety scedíme a nepropláchnuté vmícháme do směsi. Dle chuti dosolíme a opepříme.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/strouhany-syr/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Strouhaný sýr v kuchyni vylepší mnoho pokrmů
</span>
</a>
</p>","17","



					Ihned podáváme posypané strouhaným parmezánem a ozdobené čerstvou bazalkou.
				



TIP 					Strouhaný sýr v kuchyni vylepší mnoho pokrmů



","7"
"","17","



					Všechny suroviny vložíme do kuchaňskéh mixéru a rozmixujeme je do krému.
				

","1"
"","17","



					Hummus v misce nebo na talířku maličko pokapeme dobrým olivovým olejem a lehce posypeme kayenským pepřem.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/hummus-falafel-a-jidla-z-cizrny/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Hummus, falafel a další jídla z cizrny: Jak připravit oblíbené pokrmy
</span>
</a>
</p>","17","



					Jako přílohu můžeme použít naan chleba a čerstvou zeleninu (řapíkatý celer, papriky, okurku, mrkev).
				



TIP 					Hummus, falafel a další jídla z cizrny: Jak připravit oblíbené pokrmy



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/ryby-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Ryby v naší kuchyni
</span>
</a>
</p>","17","



					Filety osolíme a na každé položíme větvičku tymiánu. Srolujeme a spíchneme párátkem.
				



TIP 					Ryby v naší kuchyni



","1"
"","17","



					Filety uvaříme na páře asi 15 minut. 
Můžeme je udělat i na oleji.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-grilovat-cuketu/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak grilovat cuketu
</span>
</a>
</p>","17","



					Nakrájíme omytou cuketu na půlměsíčky a na pánvi s trochou olivového oleje opékáme do zlatova z obou stran.
				



TIP 					Jak grilovat cuketu



","3"
"","17","



					Cuketu osolíme až po opečení, jinak by pustila vodu.
				

","4"
"","17","



					Ovesné vločky zalijeme mlékem a necháme 2 hodiny odležet.
				

","1"
"","17","



					Jablka nastrouháme na hrubém struhadle, přidáme cukr, citronovou šťávu a podusíme. Nakonec vmícháme v trošičce vody rozmíchaný pudink a ještě chvíli vaříme.
				

","2"
"","17","



					K ovesným vločkám přidáme cukr, mouku, citronovou kůru i šťávu, sůl, vejce a kypřicí prášek. Vše promícháme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-nadychane-livance/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak připravit nadýchané lívance
</span>
</a>
</p>","17","



					Na malé pánvi na trošce oleje usmažíme z obou stran 4 lívance.
				



TIP 					Jak připravit nadýchané lívance



","4"
"","17","



					Smetanový sýr utřeme s máslem a jemně nastrouhanou goudou.
				

","1"
"","17","



					Přidáme jemně nastrouhanou mrkev a nadrobno nakrájenou cibuli. Promícháme, pokud chceme pomazánku jemnější, můžeme ji tyčovým mixérem rozmixovat.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/zelenina-v-pomazankach/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Pomazánky ze zeleniny - recepty
</span>
</a>
</p>","17","



					Pak přidáme nasekanou pažitku a podle chuti dosolíme a opepříme.
				



TIP 					Pomazánky ze zeleniny - recepty



","3"
"","17","



					Rybacie filety osolíme, okoreníme a na každý uložíme silnejší plátok slaniny. 
Prehneme a zopneme ihlou.
				

","1"
"","17","



					Na panvici na oleji orestujeme rýchlo filety z oboch strán.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-ocistit-zampiony/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak očistit žampiony

		</a>
</p>","17","



					Potom ich posunieme na okraj panvice a pridáme nakrájanú čínsku kapustu (listy necháme v celku, stonky narežeme) a na plátoky narezané šampiňóny.
				








        
											Jak očistit žampiony

		

","3"
"","17","



					Osolíme, podlejeme asi 0,5 dl vody a pomaly dusíme asi 10 minút. 
V polovici dusenia rybacie kapsy otočíme.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/ryby-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Ryby v naší kuchyni
</span>
</a>
</p>","17","



					Podávame so zemiakmi alebo zemiakovou kašou.
				



TIP 					Ryby v naší kuchyni



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-uvarit-vejce-namekko-nahnilicku-nebo-natvrdo/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak uvařit vejce natvrdo

		</a>
</p>","17","



					Do misky najemno nastrouháme oloupaná vařená vejce a nahrubo nastrouhaný sýr.
				








        
											Jak uvařit vejce natvrdo

		

","1"
"","17","



					Přidáme majonézu a křenovou hořčici (nikoli kremžskou). 
Pokud nemáme křenovou, dáme obyčejnou a lžičku nastrouhaného křenu nebo lze vyměnit křen za česnek.
				

","2"
"","17","



					Dochutíme dle potřeby solí, pepřem a vše dobře promícháme.
				

","3"
"","17","



					Na každý plátek šunky dáme ke kraji 2 lžíce vaječné směsi a srolujeme k protilehlému kraji.
				

","4"
"","17","



					Uložíme do doby podávání v chladu, můžeme ještě dozdobit, ale není to nutné.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/silvestrovske-pohosteni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Nejen silvestrovské pohoštění
</span>
</a>
</p>","17","



					Podáváme k pohoštění přátel nebo při posezení rodiny s pečivem podle chuti.
				



TIP 					Nejen silvestrovské pohoštění



","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak jemně nakrájet cibuli

		</a>
</p>","17","



					Cibuli nadrobno nakrájíme a na másle orestujeme.
				








        
											Jak jemně nakrájet cibuli

		

","1"
"","17","



					Přidáme nakrájené uzené maso, žloutky, nakrájenou kapii a žampiony. Osolíme, opepříme a orestujeme.
				

","2"
