"recipe_id","name","description","amount"
"19","Sójové boby","['1 hrst', '1 hrst ', ' zelených sójových bobů (mražené Mukimame)']","1 hrst"
"19","Ocet rýžový","['rýžový ocet']","
"
"19","Mrkev čerstvá","['1 svazek', '1 svazek ', ' mrkve']","1 svazek"
"19","Červená řepa čerstvá","['1', '1 ', ' velká červená řepa']","1"
"19","Jablko čerstvé","['2', '2 ', ' větší jablka']","2"
"19","Citrón čerstvý","['1-2', '1-2 ', ' citrony']","1-2"
"19","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"19","Med nepasterovaný","['1 lžíce', '1 lžíce ', ' medu (nebo čekankového sirupu, případně 2 lžíce cukru, pro diabetiky sladidlo se stévií)']","1 lžíce"
"19","Voda","['750 ml', '750 ml ', ' vody']","750 ml"
"19","Vývar masový","['800 ml', '800 ml ', ' základu na zabijačkovou polévku (krev a vývar z masa)']","800 ml"
"19","Kroupy ječné","['vařené kroupy']","
"
"19","Vývar masový","['1,5 kostky', '1,5 kostky ', ' silného masového vývaru']","1,5 kostky"
"19","Majoránka sušená","['1 hrst', '1 hrst ', ' majoránky']","1 hrst"
"19","Česnek čerstvý","['1-2 stroužky', '1-2 stroužky ', ' česneku']","1-2 stroužky"
"19","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"19","Olej řepkový","['olej (nebo kousek sádla)']","
"
"19","","['']","
"
"19","Vločky ovesné","['1,25 hrnku', '1,25 hrnku ', ' ovesných vloček']","1,25 hrnku"
"19","Banán čerstvý","['2', '2 ', ' zralé banány']","2"
"19","Mléko kravské polotučné 1,5%","['1 hrnek', '1 hrnek ', ' mléka']","1 hrnek"
"19","Vejce slepičí","['2', '2 ', ' vajíčka']","2"
"19","Kakao prášek","['4 lžíce', '4 lžíce ', ' kakaa']","4 lžíce"
"19","Kypřící prášek","['1 lžička', '1 lžička ', ' prášku do pečiva']","1 lžička"
"19","","['']","
"
"19","Čokoláda hořká 40%","['100 g', '100 g ', ' hořké čokolády']","100 g"
"19","Mléko kravské polotučné 1,5%","['50 ml', '50 ml ', ' horkého mléka']","50 ml"
"19","","['']","
"
"19","Mandle neloupané","['mandle na posypání']","
"
"19","Vlašské ořechy","['ořechy na posypání']","
"
"19","","['']","
"
"19","Brambor zimní","['700 g', '700 g ', ' ve slupce uvařených brambor']","700 g"
"19","Máslo kravské","['40 g', '40 g ', ' másla']","40 g"
"19","Mouka pšeničná polohrubá","['250 g', '250 g ', ' polohrubé mouky']","250 g"
"19","Vejce slepičí","['1', '1 ', ' vejce']","1"
"19","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"19","","['']","
"
"19","Olej olivový","['30 ml', '30 ml ', ' olivového oleje']","30 ml"
"19","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"19","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"19","Špenát čerstvý","['400 g', '400 g ', ' čerstvého špenátu (nebo 200 g mraženého)']","400 g"
"19","Losos filet s kůží","['250', '250 ', ' g filetů z lososa']","250"
"19","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany']","200 ml"
"19","Kopr nať čerstvý","['3 lžíce', '3 lžíce ', ' nakrájeného kopru']","3 lžíce"
"19","Eidam 30% t. v s. uzený","['200 g', '200 g ', ' strouhaného uzeného sýra']","200 g"
"19","Sůl mořská","['sůl']","
"
"19","Pepř černý","['pepř']","
"
"19","Olej řepkový","['20 g', '20 g ', ' oleje']","20 g"
"19","Cukr bílý","['5 g', '5 g ', ' cukru']","5 g"
"19","Sůl mořská","['10 g', '10 g ', ' soli']","10 g"
"19","Voda","['260 ml', '260 ml ', ' vlažné vody']","260 ml"
"19","Mouka pšeničná hladká","['500 g', '500 g ', ' polohrubé výběrové mouky']","500 g"
"19","Droždí pekařské lisované","['20 g', '20 g ', ' čerstvého droždí']","20 g"
"19","","['']","
"
"19","Kmín","['kmín']","
"
"19","Mák modrý","['mák']","
"
"19","Sůl mořská","['hrubozrnná sůl']","
"
"19","Voda","['voda']","
"
"19","","['']","
"
"19","Kvásek pšeničný","['1 lžíce', '1 lžíce ', ' kvásku']","1 lžíce"
"19","Mouka žitná hladká","['170 g', '170 g ', ' žitné mouky']","170 g"
"19","Voda","['170 ml', '170 ml ', ' vlažné vody']","170 ml"
"19","","['']","
"
"19","","['']","
"
"19","Sůl mořská","['2 lžičky', '2 lžičky ', ' soli']","2 lžičky"
"19","Kmín","['1 lžička', '1 lžička ', ' kmínu']","1 lžička"
"19","Podmáslí","['190 ml', '190 ml ', ' podmáslí']","190 ml"
"19","Mouka pšeničná hladká","['330 g', '330 g ', ' pšeničné chlebové mouky']","330 g"
"19","Mouka pohanková","['50 g', '50 g ', ' pohankové mouky']","50 g"
"19","Kuře stehno s kůží","['2', '2 ', ' kuřecí čtvrtky']","2"
"19","Grilovací koření","['2', '2 ', ' rovné lžíce grilovacího koření']","2"
"19","Máslo kravské","['2', '2 ', ' tenké plátky másla']","2"
"19","Brambor zimní","['4', '4 ', ' větší brambory']","4"
"19","Mrkev čerstvá","['1', '1 ', ' velká mrkev']","1"
"19","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"19","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"19","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"19","Cibule čerstvá","['2 lžíce', '2 lžíce ', ' smažené cibule']","2 lžíce"
"19","Voda","['2 lžíce', '2 lžíce ', ' vody']","2 lžíce"
"19","Špek","['100 g', '100 g ', ' gazdovské  slaniny (nebo jiné)']","100 g"
"19","Sůl mořská","['sůl']","
"
"19","","['']","
"
"19","Hovězí ořez","['480 g', '480 g ', ' mletého hovězího masa']","480 g"
"19","Gouda 45% t. v s.","['100 g', '100 g ', ' hrubě nastrouhané goudy - 48%']","100 g"
"19","Kaše bramborová instantní","['80 g', '80 g ', ' bramborové kaše']","80 g"
"19","Jogurt kravský bílý 3,5%","['2 lžíce', '2 lžíce ', '  jogurtu - 10%']","2 lžíce"
"19","Pepř černý mletý","['mletý pepř']","
"
"19","Sůl mořská","['sůl']","
"
"19","","['']","
"
"19","Mozzarella kravská","['11', '11 ', ' třešinek mozzarelly']","11"
"19","Petržel nať čerstvá","['nasekané zelené bylinky']","
"
"19","Krůta prsa bez kůže","['400 g', '400 g ', ' krůtího masa']","400 g"
"19","Zelenina směs sterilovaná","['350 g', '350 g ', ' sterilovaných fazolek']","350 g"
"19","Dužina červeného rajčete sušená","['5-6 kousků', '5-6 kousků ', ' sušených rajčat']","5-6 kousků"
"19","Kapary","['1 lžíce', '1 lžíce ', ' kapary']","1 lžíce"
"19","Protlak rajčatový","['1 lžíce', '1 lžíce ', ' rajského protlaku']","1 lžíce"
"19","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"19","Tymián sušený","['1 lžička', '1 lžička ', ' sušeného tymiánu']","1 lžička"
"19","Olej olivový","['olivový olej']","
"
"19","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"19","Sůl mořská","['sůl']","
"
"19","Pepř černý mletý","['čerstvě mletý pepř']","
"
"19","Hovězí svíčková","['2', '2 ', ' hovězí steaky vysoké 3,5\\xa0cm']","2"
"19","Sůl mořská","['mořská sůl']","
"
"19","Pepř černý","['černý pepř']","
"
"19","Rozmarýn sušený","['rozmarýn']","
"
"19","Olej řepkový","['avokádový olej']","
"
"19","Máslo kravské","['máslo']","
"
"19","Máslo kravské","['2 lžičky', '2 lžičky ', ' rozpuštěného másla']","2 lžičky"
"19","Olej řepkový","['1 lžička', '1 lžička ', ' oleje']","1 lžička"
"19","Losos filet s kůží","['2 filety', '2 filety ', ' lososa']","2 filety"
"19","Sůl mořská","['sůl']","
"
"19","Pepř černý mletý","['čerstvě mletý pepř']","
"
"19","","['']","
"
"19","Smetana kravská sladká 12%","['80 ml', '80 ml ', ' smetany na vaření']","80 ml"
"19","Vejce slepičí","['1', '1 ', ' vejce']","1"
"19","Hořčice plnotučná","['1 lžíce', '1 lžíce ', ' hořčice']","1 lžíce"
"19","Gouda 45% t. v s.","['50 g', '50 g ', ' goudy (nebo jiný sýr, podle chuti)']","50 g"
"19","Játra hovězí","['700 g', '700 g ', ' hovězích jater (nebo vepřových)']","700 g"
"19","Špek","['150 g', '150 g ', ' gazdovské slaniny']","150 g"
"19","Vývar masový","['350 ml', '350 ml ', ' vývaru']","350 ml"
"19","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
"19","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"19","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"19","Mrkev čerstvá","['1', '1 ', ' velké mrkev']","1"
"19","Med nepasterovaný","['3 lžíce', '3 lžíce ', ' tekutého medu']","3 lžíce"
"19","Hořčice kremžská","['3 lžíce', '3 lžíce ', ' kremžské hořčice']","3 lžíce"
"19","Bobkový list sušený","['2', '2 ', ' bobkové listy']","2"
"19","Nové koření","['5 kuliček', '5 kuliček ', ' nového koření']","5 kuliček"
"19","Pepř černý mletý","['mletý pepř']","
"
"19","Sůl mořská","['sůl']","
"
"19","","['']","
"
"19","Vývar masový","['100 ml', '100 ml ', ' vývaru']","100 ml"
"19","Bramborový škrob","['2 lžičky', '2 lžičky ', ' Solamylu']","2 lžičky"
"19","Máslo kravské","['1', '1 ', ' slabší plátek másla']","1"
"19","Petržel nať čerstvá","['lístky', 'lístky ', ' petrželky']","lístky"
"19","Ciabatta","['4', '4 ', ' ciabatty (nebo 8 plátků toastového chleba)']","4"
"19","Mozzarella kravská","['2', '2 ', ' mozzarelly']","2"
"19","Rajče červené čerstvé","['4', '4 ', ' rajčata']","4"
"19","Pesto bazalkové","['4 lžičky', '4 lžičky ', ' bazalkového pesta (1/2 lžičky na jeden chléb)']","4 lžičky"
"19","Salát ledový čerstvý","['ledový salát (nebo jiný, podle potřeby)']","
"
"19","Kuře prso","['3', '3 ', ' kuřecí prsa']","3"
"19","","['']","
"
"19","Kefír","['150 ml', '150 ml ', ' kefíru (nebo podmáslí)']","150 ml"
"19","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"19","Pepř černý","['1 lžička', '1 lžička ', ' pepře']","1 lžička"
"19","Paprika uzená","['1 lžička', '1 lžička ', ' uzené papriky']","1 lžička"
"19","Česnek sušený","['1 lžička', '1 lžička ', ' sušeného česneku']","1 lžička"
"19","Chilli paprička mletá","['0,5 lžičky', '0,5 lžičky ', ' kajenského pepře']","0,5 lžičky"
"19","","['']","
"
"19","Mouka pšeničná polohrubá","['1 hrnek', '1 hrnek ', ' polohrubé mouky']","1 hrnek"
"19","Paprika červená sušená","['1-2 lžičky', '1-2 lžičky ', ' mleté papriky']","1-2 lžičky"
"19","","['']","
"
"19","Sádlo vepřové","['sádlo (nebo olej)']","
"
"19","Špenát čerstvý","['150 g', '150 g ', ' rozmraženého špenátu (cca 200 g ve zmrzlém stavu)']","150 g"
"19","Mouka žitná hladká","['1/2 hrnku', '1/2 hrnku ', ' žitné mouky']","1/2 hrnku"
"19","Mouka špaldová hrubá","['1/2 hrnku', '1/2 hrnku ', ' hladké špaldové mouky']","1/2 hrnku"
"19","Vejce slepičí","['2', '2 ', ' vejce']","2"
"19","Mléko kravské polotučné 1,5%","['1,5-2 hrnky', '1,5-2 hrnky ', ' mléka']","1,5-2 hrnky"
"19","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"19","Mrkev čerstvá","['kořenová zelenina (mrkev, celer, petržel)']","
"
"19","Pórek čerstvý","['kousek', 'kousek ', ' pórku']","kousek"
"19","Ghí","['1 lžíce', '1 lžíce ', ' přepuštěného másla (nebo plátek másla a lžička oleje)']","1 lžíce"
"19","Cizrna ve slaném nálevu","['250 g', '250 g ', ' konzervované cizrny']","250 g"
"19","Fazole černé oko","['250 g', '250 g ', ' předvařených černých fazolí (nebo konzervované)']","250 g"
"19","Čočka červená neloupaná","['1 lžíce', '1 lžíce ', ' červené čočky']","1 lžíce"
"19","Voda","['1,5 l', '1,5 l ', ' vody']","1,5 l"
"19","Sůl mořská","['sůl']","
"
"19","Pepř černý mletý","['čerstvě mletý pepř']","
"
"19","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku (i více)']","1 stroužek"
"19","Vločky pohankové","['1 lžíce', '1 lžíce ', ' pohankových vloček na zahuštění']","1 lžíce"
"19","Libeček čerstvý","['libeček (nebo petrželka)']","
"
"19","Květák čerstvý","['400 g', '400 g ', ' květáku']","400 g"
"19","Voda","['400 ml', '400 ml ', ' vody']","400 ml"
"19","Nápoj kokosový","['160 ml', '160 ml ', ' kokosového mléka']","160 ml"
"19","Sůl mořská","['sůl']","
"
"19","Chilli paprička sušená","['2 špetky', '2 špetky ', ' chilli vloček']","2 špetky"
"19","Pepř černý","['1 lžička', '1 lžička ', ' curry koření']","1 lžička"
"19","","['']","
"
"19","Chilli paprička čerstvá","['chilli paprička']","
"
"19","Pažitka čerstvá","['pažitka']","
"
"19","Květák čerstvý","['10', '10 ', ' malých růžiček květáku']","10"
"19","Mandle loupané","['plátky mandlí (nemusí být)']","
"
"19","","['']","
"
"19","Mouka pšeničná hladká","['240 g', '240 g ', ' hladké mouky']","240 g"
"19","Niva 50% t. v s.","['240 g', '240 g ', ' nivy']","240 g"
"19","Máslo kravské","['200 g', '200 g ', ' másla']","200 g"
"19","","['']","
"
"19","Vejce slepičí","['1', '1 ', ' vejce na potření']","1"
"19","Pepř černý","['koření na posypání (nebo bylinky)']","
"
"19","Mouka pšeničná hladká","['200 g', '200 g ', ' hladké mouky']","200 g"
"19","Mouka pšeničná hladká","['125 g', '125 g ', ' pšeničné chlebové mouky']","125 g"
"19","Voda","['145 g', '145 g ', ' vody']","145 g"
"19","Sádlo vepřové","['60 g', '60 g ', ' sádla']","60 g"
"19","Kmín","['1 lžička', '1 lžička ', ' kmínu']","1 lžička"
"19","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"19","Cukr bílý","['1 lžička', '1 lžička ', ' cukru']","1 lžička"
"19","Droždí pekařské lisované","['15 g', '15 g ', ' droždí']","15 g"
"19","Vepřová plec uzená","['100 g', '100 g ', ' uzeného masa']","100 g"
"19","Zelí bílé kvašené","['250 g', '250 g ', ' kysaného zelí']","250 g"
"19","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"19","Máslo kravské","['máslo na potření']","
"
"19","Mouka pšeničná polohrubá","['280 g', '280 g ', ' polohrubé mouky']","280 g"
"19","Vejce slepičí","['2', '2 ', ' vejce']","2"
"19","Cukr bílý","['220 g', '220 g ', ' cukru krupice']","220 g"
"19","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"19","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"19","Skořice ceylonská","['1', '1 ', ' rovná lžička skořice']","1"
"19","Máslo kravské","['150 g', '150 g ', ' másla (nebo Hery)']","150 g"
"19","Smetana kravská sladká 12%","['300 ml', '300 ml ', ' smetany - 33%']","300 ml"
"19","Kakao prášek","['2 lžíce', '2 lžíce ', ' kakaa']","2 lžíce"
"19","Máslo kravské","['máslo na vymazání formy']","
"
"19","Mouka pšeničná hrubá","['hrubá mouka na vysypání']","
"
"19","Mouka pšeničná polohrubá","['2,5 hrnku', '2,5 hrnku ', ' polohrubé mouky']","2,5 hrnku"
"19","Vejce slepičí","['4', '4 ', ' vejce']","4"
"19","Jogurt kravský bílý 1,5%","['2 hrnky', '2 hrnky ', ' bílého jogurtu']","2 hrnky"
"19","Cukr bílý","['1/2 hrnku', '1/2 hrnku ', ' cukru (nebo pro diabetiky stévie)']","1/2 hrnku"
"19","Olej řepkový","['1/2 hrnku', '1/2 hrnku ', ' oleje']","1/2 hrnku"
"19","Jedlá soda","['1 lžička', '1 lžička ', ' jedlé sody']","1 lžička"
"19","Kurkuma mletá","['(špetka kurkumy pro zdraví a barvu bublaniny)']","
"
