"recipe_source_id","recipe_name","recipe_link","recipe_image","recipe_batch-id","id","recipe_stars","recipe_rating_cnt","recipe_author","recipe_created","recipe_comment_cnt","recipe_time","serve_cnt","serve_unit","sections","favourites_cnt","ingredient_nutrition_url"
"73772","Kuřecí maso se zelím a indickým kari","https://www.toprecepty.cz/recept/73772-kureci-maso-se-zelim-a-indickym-kari/","https://static.toprecepty.cz/fotky/recepty/0606/kureci-maso-se-zelim-a-indickym-kari-240543-270-160-exact.jpg","12","13","0,0","(0×)","Petra Dvor.","28. 2. 2023 15:44","0 názorů","






        
												40 min
							
							
 (5 min 
 příprava + 35 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73772"
"73771","Mandlovo-kukuřičný chléb","https://www.toprecepty.cz/recept/73771-mandlovo-kukuricny-chleb/","https://static.toprecepty.cz/fotky/recepty/0606/mandlovo-kukuricny-chleb-240542-270-160-exact.jpg","12","13","0,0","(0×)","Petra Dvor.","28. 2. 2023 13:11","0 názorů","






        
												70 min
							
							
 (20 min 
 příprava + 50 min 
 tepelná úprava) 
				
","1","kus","['Suroviny']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73771"
"73770","Mini dortíčky se šlehačkou a domácí višňovou marmeládou","https://www.toprecepty.cz/recept/73770-mini-dorticky-se-slehackou-a-domaci-visnovou-marmeladou/","https://static.toprecepty.cz/fotky/recepty/0606/mini-dorticky-se-slehackou-a-domaci-visnovou-marmeladou-240541-270-160-exact.jpg","12","13","5,0","(1×)","RubyRom","28. 2. 2023 11:03","0 názorů","






        
												65 min
							
							
 (35 min 
 příprava + 30 min 
 tepelná úprava, bez doby chladnutí korpusu) 
				
","18","kusů","['Suroviny', 'Korpus', 'Na vymazání a vysypání plechu', 'Na ozdobu']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73770"
"73769","Maďarská rybářova polévka Halászlé","https://www.toprecepty.cz/recept/73769-madarska-rybarova-polevka-halaszle/","https://static.toprecepty.cz/fotky/recepty/0606/madarska-rybarova-polevka-halaszle-240539-270-160-exact.jpg","12","13","5,0","(2×)","Marie Svarcova","28. 2. 2023 08:46","4 názory","






        
												90 min
							
							
 (20 min 
 příprava + 70 min 
 tepelná úprava) 
				
","3","porce","['Suroviny', 'K podávání', 'Volitelné']","





Přidat do oblíbených (5x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73769"
"73768","Panenka s mačkaným hráškem a pečeným bramborem","https://www.toprecepty.cz/recept/73768-panenka-s-mackanym-hraskem-a-pecenym-bramborem/","https://static.toprecepty.cz/fotky/recepty/0606/panenka-s-mackanym-hraskem-a-pecenym-bramborem-240533-270-160-exact.jpg","12","13","5,0","(1×)","VaclavStafl-Benefoods","27. 2. 2023 17:17","1 názor","






        
												50 min
							
							
 (15 min 
 příprava + 35 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73768"
"73767","Jednoduchý piškotový korpus","https://www.toprecepty.cz/recept/73767-jednoduchy-piskotovy-korpus/","https://static.toprecepty.cz/fotky/recepty/0606/jednoduchy-piskotovy-korpus-240532-270-160-exact.jpg","12","13","5,0","(1×)","Dobrutky_od_Macka","27. 2. 2023 16:25","2 názory","






        
												60 min
							
							
 (30 min 
 příprava + 30 min 
 tepelná úprava) 
				
","1","kus","['Suroviny']","





Přidat do oblíbených (7x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73767"
"73766","Drožďová pomazánka se žampiony","https://www.toprecepty.cz/recept/73766-drozdova-pomazanka-se-zampiony/","https://static.toprecepty.cz/fotky/recepty/0606/drozdova-pomazanka-se-zampiony-240531-270-160-exact.jpg","12","13","0,0","(0×)","mika59","27. 2. 2023 15:27","4 názory","






        
												25 min
							
							
 (10 min 
 příprava + 15 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (11x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73766"
"73765","Babiččina čočková polévka","https://www.toprecepty.cz/recept/73765-babiccina-cockova-polevka/","https://static.toprecepty.cz/fotky/recepty/0606/babiccina-cockova-polevka-240527-270-160-exact.jpg","12","13","5,0","(1×)","Dobrutky_od_Macka","27. 2. 2023 11:42","4 názory","






        
												60 min
							
							
 (15 min 
 příprava + 45 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (13x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73765"
"73764","Slané vdolky z tvarohu a brambor","https://www.toprecepty.cz/recept/73764-slane-vdolky-z-tvarohu-a-brambor/","https://static.toprecepty.cz/fotky/recepty/0606/slane-vdolky-z-tvarohu-a-brambor-240526-270-160-exact.jpg","12","13","0,0","(0×)","Zazie","27. 2. 2023 10:47","1 názor","






        
												30 min
							
							
 (25 min 
 příprava + 5 min 
 tepelná úprava, bez doby vaření a chladnutí brambor) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (14x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73764"
"73763","Králičí pupek plněný králičími játry","https://www.toprecepty.cz/recept/73763-kralici-pupek-plneny-kralicimi-jatry/","https://static.toprecepty.cz/fotky/recepty/0606/kralici-pupek-plneny-kralicimi-jatry-240525-270-160-exact.jpg","12","13","0,0","(0×)","RubyRom","27. 2. 2023 10:35","2 názory","






        
												90 min
							
							
 (30 min 
 příprava + 60 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'Náplň']","





Přidat do oblíbených (3x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73763"
"73762","Kuřecí paličky na způsob huli huli","https://www.toprecepty.cz/recept/73762-kureci-palicky-na-zpusob-huli-huli/","https://static.toprecepty.cz/fotky/recepty/0606/kureci-palicky-na-zpusob-huli-huli-240522-270-160-exact.jpg","12","13","3,7","(3×)","Marie Svarcova","27. 2. 2023 08:43","4 názory","






        
												50 min
							
							
 (10 min 
 příprava + 40 min 
 tepelná úprava, bez doby marinování masa) 
				
","2","porce","['Suroviny', '', 'Marináda']","





Přidat do oblíbených (8x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73762"
"73761","Segedín podle tety z Kremnice","https://www.toprecepty.cz/recept/73761-segedin-podle-tety-z-kremnice/","https://static.toprecepty.cz/fotky/recepty/0606/segedin-podle-tety-z-kremnice-240514-270-160-exact.jpg","12","13","0,0","(0×)","IvanDunda","26. 2. 2023 17:25","0 názorů","






        
												110 min
							
							
 (20 min 
 příprava + 90 min 
 tepelná úprava) 
				
","4","porce","['Suroviny']","





Přidat do oblíbených (6x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73761"
"73760","Králičí hřbet na víně a žampionech","https://www.toprecepty.cz/recept/73760-kralici-hrbet-na-vine-a-zampionech/","https://static.toprecepty.cz/fotky/recepty/0606/kralici-hrbet-na-vine-a-zampionech-240509-270-160-exact.jpg","12","13","0,0","(0×)","RubyRom","26. 2. 2023 15:34","2 názory","






        
												110 min
							
							
 (30 min 
 příprava + 80 min 
 tepelná úprava) 
				
","2","porce","['Suroviny', 'Vývar', 'Brambory']","





Přidat do oblíbených (4x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73760"
"73759","Kuřecí stehna na slanině, česneku a žampionech","https://www.toprecepty.cz/recept/73759-kureci-stehna-na-slanine-cesneku-a-zampionech/","https://static.toprecepty.cz/fotky/recepty/0606/kureci-stehna-na-slanine-cesneku-a-zampionech-240508-270-160-exact.jpg","12","13","0,0","(0×)","RubyRom","26. 2. 2023 14:58","4 názory","






        
												75 min
							
							
 (30 min 
 příprava + 45 min 
 tepelná úprava) 
				
","2","porce","['Suroviny']","





Přidat do oblíbených (15x)
					","https://www.toprecepty.cz/nutricni-hodnoty/73759"
"20120","Dády roštěná na česneku v tlakovém hrnci","https://www.toprecepty.cz/recept/20120-dady-rostena-na-cesneku-v-tlakovem-hrnci/","https://static.toprecepty.cz/fotky/recepty/0025/dady-rostena-na-cesneku-v-tlakovem-hrnci-68990-413-295-exact.jpg","12","13","4,8","(13×)","Anna Kocikova","29. 3. 2011 11:02","10 názorů","






        
												60 min
							
							
 (60 min 
 příprava) 
				
","1","","['Suroviny']","





Přidat do oblíbených (86x)
					","https://www.toprecepty.cz/nutricni-hodnoty/20120"
