"step_link","recipe_id","name","order"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/top-7-dyne-hokkaido-v-kuchyni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Top 7: Oblíbené recepty s dýní hokkaido
</span>
</a>
</p>","4","



					Nakonec vmícháme nastrouhaný modrý sýr, osolíme a opepříme a necháme společně prohřát, aby se sýr rozpustil. Rizoto by mělo mít kašovitou konzistenci, při podávání ho ozdobíme kousky sýra a případně brusinkami.
				



TIP 					Top 7: Oblíbené recepty s dýní hokkaido



","4"
"","4","



					Na mase z jedné strany uděláme hlubší zářezy do kříže (jako když nařezáváme kůžičku). Osolíme, opepříme a promneme rukou, aby se koření dostalo do zářezů.
				

","1"
"","4","



					Poté maso obalíme v čočkové mouce, opět se snažíme dostat mouku i mezi zářezy.
				

","2"
"","4","



					Na pánvi rozpálíme asi centimetrový plátek másla s lžící olivového oleje. Maso zprudka celkem asi 5 minut z každé strany opékáme, několikrát ho otočíme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-snadno-oloupat-cesnek-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak snadno oloupat česnek

		</a>
</p>","4","



					Mezitím oloupeme a nakrájíme nahrubo česnek. Přidáme ho do pánve k opečenému masu a necháme osmahnout.
				








        
											Jak snadno oloupat česnek

		

","4"
"","4","



					V misce smícháme rozehřátý med, balzamico a sójovou omáčku.
				

","5"
"","4","



					Nalijeme na pánev, prsa několikrát otočíme, aby se v omáčce celá porce masa obalila, přiklopíme poklicí a necháme 3 minuty „dusit“. Vypneme plotýnku a necháme další 3 minuty dojít pod poklicí.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-pripravit-beznou-prilohovou-ryzi/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak správně připravit přílohovou  rýži
</span>
</a>
</p>","4","



					Podáváme s rýží, maso přelijeme zredukovaným přelivem. Můžeme ozdobit čerstvou pažitkou
				



TIP 					Jak správně připravit přílohovou  rýži



","7"
"","4","



					Nejprve začneme připravovat knedlíčky. Rozehřejeme pánev, dáme olej a orestujeme pórek nakrájený na kolečka do zezlátnutí. Vmícháme propláchnutý a okapaný hrášek a ještě minutu restujeme. Odstavíme a necháme vychladnout.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","4","



					V hluboké pánvi rozehřejeme olej a zesklovatíme cibuli nakrájenou na půlkolečka. Přidáme kari pastu a necháme rozvonět. Přidáme oloupané omyté brambory nakrájené na kostičky, 100 g jogurtu a zalijeme cca 600 ml vody.
				








        
											Videonávod: Jak nakrájet cibuli

		

","2"
"","4","



					Mírně osolíme a pod poklicí na sníženém stupni tepla uvaříme brambory do poloměkka, poté vmícháme očištěné a nasekané listy kapusty nebo kadeřávku (měla jsem z mrazáku).
				

","3"
"","4","



					Na  knedlíčky přidáme do vychladlé pórkové směsi část nasekaného koriandru, promícháme s moukou se sodou, špetkou soli, muškátového květu a jogurtem.
				

","4"
"","4","



					Ze směsi vlhkýma rukama vytvoříme 8 knedlíčků Ø 6 cm, které opatrně a rovnoměrně rozložíme do omáčky. Zakryjeme poklicí a vaříme 15-20 minut dokud knedlíčky nenabudou a nebudou měkké.
				

","5"
"","4","



					Knedlíčky vyndáme do misek a omáčku teprve nyní dochutíme 1 lžící rybí a 2 lžícemi sójové omáčky.
				

","6"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jaky-je-rozdil-mezi-kurkumou-a-kari-jake-jsou-zpusoby-jejich-vyuziti/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Kurkuma a kari v naší kuchyni
</span>
</a>
</p>","4","



					Podáváme posypané nasekaným koriandrem s klínky limety nebo citronu na pokapání, podle chuti i chilli.
				



TIP 					Kurkuma a kari v naší kuchyni



","7"
"","4","



					Rýži uvaříme v mléce, pokud je potřeba, přidáme ještě trochu mléka. 
Necháme vychladnout.
				

","1"
"","4","



					Do hotové rýže přidáme cukr, smetanu,  rozmačkané jahody a promícháme.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/letni-pohary-nejlepsi-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Letní poháry - nejlepší recepty
</span>
</a>
</p>","4","



					Naplníme poháry, posypeme strouhanou čokoládou a ozdobíme jahodami a ořechy.
				



TIP 					Letní poháry - nejlepší recepty



","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","4","



					Cibuli nakrájíme nadrobno, mrkev nastrouháme nahrubo. 
Rozpustíme lžíci másla a lehce zpěníme cibuli.
				








        
											Videonávod: Jak nakrájet cibuli

		

","1"
"","4","



					Přidáme mrkev a chvíli restujeme.  
Po krátkém orestování podlijeme do cca poloviny vodou nebo vývarem.
				

","2"
"","4","



					Dusíme cca 8-10 minut a zaprášíme moukou. 
Dle hustoty přidáme vývar a provaříme. 
Před koncem dáme hrášek.
				

","3"
"","4","



					Dochutíme šťávou, solí nebo cukrem dle chuti a přidáme lžičku másla.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/nizkokaloricke-potraviny-mrkev-chutna-a-levna-zelenina/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Mrkev v naší kuchyni
</span>
</a>
</p>","4","



					Podáváme s vařenými bramborami.
				



TIP 					Mrkev v naší kuchyni



","5"
"","4","



					Smícháme veškeré ingredience na marinádu a namarinujeme čtvrtky. Přendáme do misky a zbylou marinádou zalijeme. Necháme odležet nejlépe přes noc, ale minimálně 3 hodiny.
				

","1"
"","4","



					Troubu rozehřejeme na 180 °C. Do pekáče vložíme čtvrtky včetně marinády a podlijeme do čtvrtiny vodou.
				

","2"
"","4","



					Pečeme bez pokličky 20 minut, poté otočíme a po 20 minutách vrátíme do původní polohy. Průběžně přeléváme. Dopečeme na 200 °C, abychom dosáhli křupavé kůrky.
				

","3"
"","4","



					V rendlíku rozehřejeme máslo, přidáme na kostky nakrájenou zeleninu (já volil mrkev a brokolici). Jemně osolíme a podlejeme trochou vody. Pod pokličkou dusíme cca 10 minut, aby byla zelenina na skus.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-upect-kure/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak upéct kuře běžným způsobem
</span>
</a>
</p>","4","



					Doporučuji podávat s bramborovou kaší nebo rýží.
				



TIP 					Jak upéct kuře běžným způsobem



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-na-dokonalou-slehacku-video-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak na dokonalou šlehačku

		</a>
</p>","4","



					Smetanu ušleháme do tuha. Přidáme cukr, tvaroh a prošleháme.
				








        
											Videonávod: Jak na dokonalou šlehačku

		

","1"
"","4","



					Pak do skleničky klademe střídavě krém a piškoty namočené ve vaječném koňaku. Po obvodu skleničky dáme rozkrojené jahody.
				

","2"
"","4","



					Povrch zarovnáme a posypeme přes jemné sítko kakaem.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/pohary-pro-svatecni-chvile/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Poháry pro sváteční chvíle
</span>
</a>
</p>","4","



					Ozdobíme jahodou a čokoládovým jazýčkem nebo podle fantazie sušenkou atd.
				



TIP 					Poháry pro sváteční chvíle



","4"
"","4","



					Do mletého masa přidáme lžíci cukru a soli, přilijeme 200 ml vody, vše dobře promícháme a necháme do druhého dne proležet v lednici.
				

","1"
"","4","



					Do masa druhý den dáme vejce a strouhanku, opepříme, přidáme majoránku a sušený česnek a vše dobře promícháme.
				

","2"
"","4","



					V ruce uválíme válečky, které obalujeme ve strouhance a smažíme ze všech stran na oleji.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jidla-z-mleteho-masa/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Pokrmy z mletého masa
</span>
</a>
</p>","4","



					Podáváme s bramborem, hořčicí a nakrájenou cibulí.
				



TIP 					Pokrmy z mletého masa



","4"
"","4","



					Brokolicu rozoberieme na ružičky a v pare alebo v  trošičke vody povaríme 3 minúty.
Necháme vychladnúť.
				

","1"
"","4","



					Kapustu nakrájame na menšie časti a kapiu na malé kocky.
				

","2"
"","4","



					Do misy dáme kapustu, kapiu a brokolicu.
				

","3"
"","4","



					Pridáme olej, strúhaný zázvor, prelisovaný cesnak a soľ.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/desatero-kysane-zeli/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Desatero otázek a odpovědí na téma kysané zelí
</span>
</a>
</p>","4","



					Opatrne premiešame a necháme v chlade chvíľu odstáť.
				



TIP 					Desatero otázek a odpovědí na téma kysané zelí



","5"
"","4","



					Brokolicu rozmixujeme, pridáme vajce, kurkumu so soľou a krupičku. 
Dobre premiešame a necháme cca 15 minút postáť.
				

","1"
"","4","



					Potom skontrolujeme hustotu cesta, ak je riedke, dosypeme trocha krupičky, ale cesto nemá byť veľmi tuhé.
				

","2"
"","4","



					Vlhkými rukami tvarujeme z cesta guľôčky s priemerom asi 3 cm.
				

","3"
"","4","



					Varíme ich v slanej vode asi 10 minút.
				

","4"
"","4","



					Slaninu nakrájame na malé kocky a vyškvaríme.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/nejlepsi-recepty-z-brokolice/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Nejlepší recepty z brokolice
</span>
</a>
</p>","4","



					Guľôčky vyberieme dierovanou naberačkou, dáme na taniere a prelejeme slaninou aj s vyškvareným tukom.
				



TIP 					Nejlepší recepty z brokolice



","6"
"","4","



					Kuřecí maso uvaříme v osolené vodě nebo v polévce doměkka  a vychladlé nakrájíme  nadrobno  do mísy.
				

","1"
"","4","



					Cibuli nasekáme najemno, spaříme vřelou vodou, scedíme, ihned propláchneme studenou vodou a okapanou dáme do menší misky.
Přidáme ocet a cukr a necháme odstát.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-oloupat-vajicka-tipy-a-rady/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak oloupat vejce

		</a>
</p>","4","



					Vejce uvaříme ve vodě s trochou octa natvrdo 10 minut, zchladíme ihned v ledové vodě, oloupeme a nakrájená na kostičky přidáme do mísy k masu. Přidáme také na malé kostičky nakrájená rajčátka.
				








        
											Jak oloupat vejce

		

","3"
"","4","



					Přidáme odstátou cibuli a vše promícháme s majonézou, osolíme a opepříme  dle chuti.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/bleskova-majoneza-navod-na-pripravu/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Jak rychle připravit majonézu
</span>
</a>
</p>","4","



					Vychlazený podáváme s tmavým pečivem jako pohoštění.
				



TIP 					Jak rychle připravit majonézu



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/snih-z-bilku/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak ušlehat sníh

		</a>
</p>","4","



					Žloutky s cukrem vyšleháme do pěny, po lžících přidáváme mouku smíchanou s práškem do pečiva, vodu, ořechy, citronovou kůru a nakonec vmícháme ušlehaný sníh z bílků.
				








        
											Videonávod: Jak ušlehat sníh

		

","1"
"","4","



					Těsto rozetřeme do předem vymazané a vysypané formy.
				

","2"
"","4","



					Pečeme zvolna ve vyhřáté troubě na 150 °C cca 45 minut. 
Korpus odložíme do druhého dne.
				

","3"
"","4","



					Příprava jíšky:
Ve vodě uvaříme kávu, necháme minutu ustát a přecedíme.
Máslo rozpustíme, odstavíme, přidáme mouku, cukr a jakmile se jíška spojí, zalijeme kávou. 
Vymícháme hladkou kaši.
Když zhoustne, odstavíme z plotny.
				

","4"
"","4","



					Příprava krému:
Máslo s cukrem vyšleháme do pěny, přidáme vychladnou jíšku a šleháme, až krém hodně nabude.
				

","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-prokrajovat-dort-na-platy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak prokrojit dort na pláty

		</a>
</p>","4","



					Korpus rozřízneme na 3 díly a naplníme jíškovo-kávovým krémem.
				








        
											Videonávod: Jak prokrojit dort na pláty

		

","6"
"","4","



					Vrchní díl potřeme rybízovou marmeládou a polijeme čokoládovou polevou.
				

","7"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/cokoladova-poleva/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Příprava čokoládové polevy
</span>
</a>
</p>","4","



					Zdobíme půlkami ořechů, případně zbylým krémem nebo šlehačkou.
				



TIP 					Příprava čokoládové polevy



","8"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-rychle-oloupat-cibuli-jednoduchy-navod/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak rychle oloupat cibuli

		</a>
</p>","4","



					Zeleninu očistíme, papriku nakrájíme na větší kostičky, cibuli na tenká céčka.
				








        
											Jak rychle oloupat cibuli

		

","1"
"","4","



					Uzený bůček nakrájíme na kostičky a dáme do pánve na rozehřátý olej. Přidáme cibuli, promícháme a prudce restujeme 3 minuty.
				

","2"
"","4","



					Poté přidáme chilli omáčku, papriku, okořeníme, promícháme a podlijeme vývarem. Přikryté pokličkou dusíme slabým varem 10 minut.
				

","3"
"","4","



					Mezitím připravíme játra.
				

","4"
"","4","



					Ve větší misce promícháme máslo, koření na kuře a granulovaný česnek.
				

","5"
"","4","



					Játra opláchneme, osušíme, očistíme a ve spoji rozřízneme. Vložíme je do misky s kořením a nejlépe rukou je důkladně, ale opatrně promícháme.
				

","6"
"","4","



					Játra vložíme do děrovaného koše HF a zasuneme do přístroje. Nastavíme na 175 °C a časovač nastavíme na 8 minut.
				

","7"
"","4","



					Po zaznění zvukového signálu koš z HF vytáhneme a položíme na podložku. Játra v koši otočíme a koš opět vložíme do přístroje.
Stupně nastavíme na 175 a časovač na 8 minut.
				

","8"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/vnitrnosti/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Recepty s vnitřnostmi
</span>
</a>
</p>","4","



					Játra podáváme s dušenou směsí a opečenými brambory.
				



TIP 					Recepty s vnitřnostmi



","9"
"","4","



					Očištěnou mrkev a brambory nakrájíme.
				

","1"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-nakrajet-cibuli/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Videonávod: Jak nakrájet cibuli

		</a>
</p>","4","



					Na másle zpěníme nakrájenou cibuli, přidáme nakrájený česnek, přidáme mrkev s brambory, osolíme, opepříme a orestujeme.
				








        
											Videonávod: Jak nakrájet cibuli

		

","2"
"","4","



					Zalijeme vývarem, přidáme zázvor a povaříme doměkka.
				

","3"
"","4","



					Pak rozmixujeme tyčovým mixérem a přilijeme smetanu a mražený hrášek.
				

","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-na-dokonale-krutonky-jednoduchy-navod/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Krutonky - jak je připravit?
</span>
</a>
</p>","4","



					Dochutíme solí a prohřejeme. Podáváme s opečenými krutonky.
				



TIP 					Krutonky - jak je připravit?



","5"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-poznat-prerostlou-cuketu/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak poznat přerostlou cuketu?

		</a>
</p>","4","



					Omytou cuketu nakrájíme podél na čtvrtky a poté na čtvrtkolečka, očištěné žampiony na šestiny a cibule a česnek nasekáme nahrubo, papriku na pásky. Do hluboké pánve dáme 1 lžíci oleje a orestujeme cibuli dozlatova.
				








        
											Jak poznat přerostlou cuketu?

		

","1"
"","4","



					Přidáme druhou lžíci oleje a orestujeme nakrájené žampiony, za stálého míchání přidáme česnek a papriky. Promícháme, podlijeme teplou vodou a přidáme cuketu.
				

","2"
"","4","



					Přivedeme k varu a snížíme stupeň tepla. Dle chuti osolíme, opepříme a dusíme pod poklicí cca 10 minut. 
Podle potřeby zahustíme tmavou jíškou (když je čas udělám do zásoby, v lednici vydrží dlouho) kdo nemá domácí může použít koupenou a 5 minut povaříme.
				

","3"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/top-7-domaci-chleb-oblibene-recepty/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Top 7: Oblíbené recepty na domácí chléb
</span>
</a>
</p>","4","



					Podáváme s čerstvým chlebem, jiným tmavým pečivem nebo těstovinami a na talíři posypeme nakrájenou bílou částí jarní cibulky.
				



TIP 					Top 7: Oblíbené recepty na domácí chléb



","4"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link item-icon item-icon--sm"" href=""/tipy-triky/jak-oloupat-vajicka-tipy-a-rady/"">
<span class=""icon-svg icon-svg--arrow-right"">
<svg class=""icon-svg__svg"">
<use height=""100%"" width=""100%"" x=""0"" xlink:href=""https://www.toprecepty.cz/design21/dist/img/icons.svg?v=5&amp;version=#icon-arrow-right"" y=""0""></use>
</svg>
</span>
        
											Jak oloupat vejce

		</a>
</p>","4","



					Vejce rozmačkáme vidličkou, smícháme s jogurtem, hořčicí, solí a pepřem. Utřeme dohladka.
				








        
											Jak oloupat vejce

		

","1"
"","4","



					Přidáme tuňáka z konzervy bez oleje, nadrobno nakrájenou cibulku a pažitku. Promícháme.
				

","2"
"<p class=""b-steps__link-wrap"">
<a class=""b-steps__link"" href=""/tipy-triky/jak-udelat-domaci-chlebicky-tipy-a-rady-na-oblibene-pohosteni/"" style=""text-decoration: none;"">
<span class=""b-tip__tag tag"">TIP</span> <span style=""text-decoration: underline;"">					Příprava domácích chlebíčků
</span>
</a>
</p>","4","



					Pomazánku natřeme na plátky veky a ozdobíme šunkou, salámem, sýrem, nakrájenou okurkou a kapií.
				



TIP 					Příprava domácích chlebíčků



","3"
"","4","



					Rohlíky nakrájíme na kostičky a necháme oschnout.
				

","1"
"","4","



					Bylinky nakrájíme nebo nastříháme.
Nastrouháme kůru z citronu a z poloviny vymačkáme šťávu.
				

","2"
"","4","



					Rozehřejeme troubu na 200 °C.
				

","3"
"","4","



					V míse smícháme všechny suroviny. Rohlíky podle potřeby pokapeme vývarem.
				

","4"
